accuracy	correct_response	duration	onset	participant_response	response_time	trial_type
0	1	2.027	11.012	n/a	0.0	Shapes
0	2	2.024	14.018	1.0	0.545	Shapes
1	1	2.026	17.036	1.0	0.95	Shapes
1	2	2.027	20.055	2.0	1.185	Shapes
1	2	2.024	23.061	2.0	1.224	Shapes
1	1	2.026	26.079	1.0	0.858	Shapes
1	1	2.025	32.104	1.0	1.948	Faces
1	1	2.026	35.139	1.0	1.035	Faces
1	2	2.026	38.176	2.0	0.926	Faces
0	2	2.027	41.212	1.0	0.899	Faces
1	2	2.026	44.249	2.0	1.391	Faces
1	2	2.027	47.285	2.0	1.59	Shapes
1	2	2.027	53.292	2.0	0.858	Shapes
1	2	2.024	56.298	2.0	0.735	Shapes
1	1	2.027	59.315	1.0	1.239	Shapes
1	1	2.024	62.321	1.0	0.851	Shapes
1	1	2.026	65.339	1.0	0.87	Shapes
1	2	2.024	68.345	2.0	0.821	Shapes
1	2	2.027	74.382	2.0	1.79	Faces
1	1	2.026	77.419	1.0	1.426	Faces
1	1	2.027	80.455	1.0	1.303	Faces
1	1	2.027	83.492	1.0	1.467	Faces
1	2	2.026	86.529	2.0	1.09	Faces
1	1	2.023	89.552	1.0	1.1	Shapes
1	2	2.024	95.558	2.0	0.988	Shapes
1	1	2.026	98.576	1.0	0.911	Shapes
1	2	2.023	101.582	2.0	0.871	Shapes
0	2	2.026	104.599	n/a	0.0	Shapes
1	1	2.024	107.605	1.0	1.952	Shapes
1	1	2.027	110.622	1.0	0.888	Shapes
0	2	2.025	116.63	n/a	0.0	Faces
1	1	2.026	119.649	1.0	1.216	Faces
1	2	2.026	122.669	2.0	1.465	Faces
1	2	2.026	125.689	2.0	1.301	Faces
1	2	2.026	128.709	2.0	1.129	Faces
1	1	2.026	131.729	1.0	1.28	Shapes
1	1	2.027	145.744	1.0	0.925	Shapes
1	2	2.024	148.75	2.0	0.899	Shapes
1	2	2.026	151.768	2.0	1.361	Shapes
1	1	2.023	154.774	1.0	0.587	Shapes
0	2	2.026	157.791	n/a	0.0	Shapes
1	1	2.024	160.797	1.0	0.892	Shapes
1	1	2.026	166.818	1.0	1.632	Faces
1	2	2.026	169.838	2.0	0.965	Faces
1	2	2.026	172.858	2.0	1.268	Faces
1	1	2.026	175.878	1.0	1.149	Faces
1	2	2.026	178.898	2.0	0.963	Faces
1	1	2.026	181.918	1.0	0.938	Shapes
1	1	2.027	187.924	1.0	0.798	Shapes
0	1	2.024	190.93	2.0	0.773	Shapes
1	2	2.026	193.948	2.0	0.843	Shapes
1	2	2.023	196.954	2.0	0.953	Shapes
1	1	2.026	199.971	1.0	0.648	Shapes
1	2	2.024	202.977	2.0	0.931	Shapes
1	1	2.027	208.997	1.0	1.897	Faces
1	2	2.026	212.018	2.0	1.098	Faces
0	2	2.026	215.038	n/a	0.0	Faces
1	1	2.026	218.058	1.0	1.558	Faces
1	2	2.026	221.078	2.0	1.195	Faces
1	2	2.027	224.097	2.0	1.194	Shapes
1	1	2.027	230.104	1.0	0.865	Shapes
0	1	2.024	233.11	2.0	0.684	Shapes
1	2	2.027	236.127	2.0	1.052	Shapes
1	2	2.024	239.133	2.0	0.806	Shapes
1	1	2.026	242.151	1.0	0.909	Shapes
1	2	2.024	245.157	2.0	1.425	Shapes
0	1	2.026	251.178	2.0	1.82	Faces
1	2	2.026	254.198	2.0	1.04	Faces
1	1	2.026	257.218	1.0	1.359	Faces
1	1	2.027	260.237	1.0	1.239	Faces
1	1	2.027	263.257	1.0	1.554	Faces
1	2	2.027	266.277	2.0	1.755	Faces
