accuracy	correct_response	duration	onset	participant_response	response_time	trial_type
1	3	2.025	11.014	3.0	1.541	Shapes
1	4	2.024	14.031	4.0	1.19	Shapes
1	3	2.025	17.047	3.0	1.671	Shapes
1	4	2.021	20.051	4.0	0.863	Shapes
1	4	2.025	23.064	4.0	1.124	Shapes
0	3	2.024	26.081	n/a	0.0	Shapes
1	3	2.025	32.114	3.0	1.165	Faces
1	3	2.024	35.131	3.0	1.116	Faces
1	4	2.025	38.164	4.0	1.862	Faces
1	4	2.024	41.198	4.0	1.161	Faces
1	4	2.022	44.217	4.0	0.97	Faces
1	4	2.024	47.248	4.0	0.905	Shapes
1	4	2.025	53.264	4.0	0.757	Shapes
1	4	2.021	56.268	4.0	1.015	Shapes
1	3	2.025	59.281	3.0	0.901	Shapes
1	3	2.024	62.298	3.0	1.747	Shapes
1	3	2.025	65.314	3.0	0.989	Shapes
1	4	2.021	68.318	4.0	0.816	Shapes
1	4	2.022	74.334	4.0	0.787	Faces
1	3	2.024	77.365	3.0	1.05	Faces
1	3	2.022	80.384	3.0	1.007	Faces
1	3	2.024	83.415	3.0	0.962	Faces
1	4	2.024	86.448	4.0	0.928	Faces
1	3	2.024	89.465	3.0	0.745	Shapes
1	4	2.025	95.481	4.0	0.794	Shapes
1	3	2.024	98.498	3.0	0.962	Shapes
1	4	2.024	101.515	4.0	0.832	Shapes
1	4	2.025	104.531	4.0	0.782	Shapes
1	3	2.025	107.548	3.0	0.819	Shapes
1	3	2.024	110.565	3.0	0.97	Shapes
0	4	2.024	116.582	3.0	0.967	Faces
1	3	2.025	119.598	3.0	0.855	Faces
1	4	2.024	122.615	4.0	1.153	Faces
1	4	2.024	125.632	4.0	1.075	Faces
1	4	2.025	128.648	4.0	0.785	Faces
1	3	2.024	131.665	3.0	0.765	Shapes
1	3	2.024	145.682	3.0	0.899	Shapes
1	4	2.025	148.698	4.0	0.966	Shapes
1	4	2.021	151.702	4.0	0.789	Shapes
1	3	2.025	154.715	3.0	0.918	Shapes
1	4	2.024	157.732	4.0	0.808	Shapes
1	3	2.025	160.748	3.0	0.84	Shapes
1	3	2.025	166.765	3.0	0.827	Faces
1	4	2.024	169.782	4.0	0.853	Faces
1	4	2.024	172.799	4.0	0.69	Faces
1	3	2.025	175.815	3.0	0.705	Faces
1	4	2.024	178.832	4.0	0.877	Faces
1	3	2.024	181.849	3.0	0.975	Shapes
1	3	2.025	187.865	3.0	0.758	Shapes
1	3	2.024	190.882	3.0	0.535	Shapes
1	4	2.024	193.899	4.0	0.91	Shapes
1	4	2.025	196.915	4.0	0.747	Shapes
0	3	2.025	199.932	n/a	0.0	Shapes
1	4	2.024	202.949	4.0	0.321	Shapes
1	3	2.025	208.965	3.0	1.0	Faces
1	4	2.025	211.982	4.0	0.811	Faces
1	4	2.024	214.999	4.0	1.349	Faces
1	3	2.024	218.016	3.0	0.904	Faces
1	4	2.025	221.032	4.0	1.148	Faces
1	4	2.024	224.049	4.0	0.591	Shapes
1	3	2.024	230.066	3.0	0.943	Shapes
1	3	2.025	233.082	3.0	0.96	Shapes
1	4	2.024	236.099	4.0	0.745	Shapes
1	4	2.024	239.116	4.0	0.726	Shapes
1	3	2.025	242.132	3.0	0.73	Shapes
1	4	2.021	245.136	4.0	0.748	Shapes
1	3	2.025	251.149	3.0	1.121	Faces
1	4	2.024	254.166	4.0	0.882	Faces
1	3	2.025	257.182	3.0	1.187	Faces
1	3	2.025	260.199	3.0	0.743	Faces
1	3	2.024	263.216	3.0	0.825	Faces
1	4	2.024	266.233	4.0	0.791	Faces
