accuracy	correct_response	duration	onset	participant_response	response_time	trial_type
0	3	2.023	10.999	n/a	0.0	Shapes
1	4	2.025	14.014	4.0	1.913	Shapes
0	3	2.021	17.018	n/a	0.0	Shapes
0	4	2.025	20.031	n/a	0.0	Shapes
0	4	2.024	23.048	n/a	0.0	Shapes
0	3	2.025	26.064	n/a	0.0	Shapes
0	3	2.024	32.098	n/a	0.0	Faces
0	3	2.025	35.131	n/a	0.0	Faces
0	4	2.024	38.165	n/a	0.0	Faces
0	4	2.024	41.198	n/a	0.0	Faces
0	4	2.025	44.231	n/a	0.0	Faces
0	4	2.024	47.265	n/a	0.0	Shapes
0	4	2.025	53.281	n/a	0.0	Shapes
0	4	2.021	56.285	n/a	0.0	Shapes
0	3	2.025	59.298	n/a	0.0	Shapes
0	3	2.024	62.315	n/a	0.0	Shapes
0	3	2.025	65.331	n/a	0.0	Shapes
0	4	2.021	68.335	n/a	0.0	Shapes
0	4	2.024	74.365	n/a	0.0	Faces
0	3	2.025	77.398	n/a	0.0	Faces
0	3	2.024	80.432	n/a	0.0	Faces
0	3	2.024	83.465	n/a	0.0	Faces
0	4	2.025	86.498	n/a	0.0	Faces
0	3	2.023	89.516	n/a	0.0	Shapes
0	4	2.024	95.532	n/a	0.0	Shapes
0	3	2.025	98.548	n/a	0.0	Shapes
0	4	2.022	101.551	n/a	0.0	Shapes
0	4	2.025	104.565	n/a	0.0	Shapes
0	3	2.024	107.582	n/a	0.0	Shapes
0	3	2.025	110.598	n/a	0.0	Shapes
0	4	2.025	116.615	n/a	0.0	Faces
0	3	2.024	119.632	n/a	0.0	Faces
0	4	2.024	122.649	n/a	0.0	Faces
0	4	2.025	125.665	n/a	0.0	Faces
0	4	2.024	128.682	n/a	0.0	Faces
0	3	2.024	131.699	n/a	0.0	Shapes
0	3	2.025	145.715	n/a	0.0	Shapes
0	4	2.025	148.732	n/a	0.0	Shapes
0	4	2.024	151.749	n/a	0.0	Shapes
0	3	2.024	154.766	n/a	0.0	Shapes
0	4	2.025	157.782	n/a	0.0	Shapes
0	3	2.024	160.799	n/a	0.0	Shapes
0	3	2.024	166.816	n/a	0.0	Faces
0	4	2.025	169.832	n/a	0.0	Faces
0	4	2.024	172.849	n/a	0.0	Faces
0	3	2.024	175.866	n/a	0.0	Faces
0	4	2.025	178.882	n/a	0.0	Faces
0	3	2.024	181.899	n/a	0.0	Shapes
0	3	2.024	187.916	n/a	0.0	Shapes
0	3	2.025	190.932	n/a	0.0	Shapes
0	4	2.021	193.936	n/a	0.0	Shapes
0	4	2.025	196.949	n/a	0.0	Shapes
0	3	2.022	199.952	n/a	0.0	Shapes
0	4	2.024	202.966	n/a	0.0	Shapes
0	3	2.024	208.983	n/a	0.0	Faces
0	4	2.025	211.999	n/a	0.0	Faces
0	4	2.024	215.016	n/a	0.0	Faces
0	3	2.024	218.033	n/a	0.0	Faces
0	4	2.025	221.049	n/a	0.0	Faces
0	4	2.024	224.066	n/a	0.0	Shapes
0	3	2.024	230.083	n/a	0.0	Shapes
0	3	2.025	233.099	n/a	0.0	Shapes
0	4	2.022	236.102	n/a	0.0	Shapes
0	4	2.025	239.116	n/a	0.0	Shapes
0	3	2.024	242.133	n/a	0.0	Shapes
0	4	2.025	245.149	n/a	0.0	Shapes
0	3	2.025	251.166	n/a	0.0	Faces
0	4	2.024	254.183	n/a	0.0	Faces
0	3	2.024	257.2	n/a	0.0	Faces
0	3	2.025	260.216	n/a	0.0	Faces
0	3	2.024	263.233	n/a	0.0	Faces
0	4	2.024	266.25	n/a	0.0	Faces
