accuracy	correct_response	duration	onset	participant_response	response_time	trial_type
1	1	2.017	10.983	1.0	1.109	Shapes
1	2	2.017	14.0	2.0	0.932	Shapes
1	1	2.016	17.017	1.0	1.054	Shapes
1	2	2.017	20.033	2.0	0.873	Shapes
1	2	2.016	23.05	2.0	0.958	Shapes
1	1	2.017	26.066	1.0	1.018	Shapes
1	1	2.016	32.083	1.0	0.784	Faces
1	1	2.017	35.099	1.0	1.171	Faces
1	2	2.017	38.116	2.0	1.409	Faces
1	2	2.016	41.133	2.0	1.066	Faces
1	2	2.017	44.149	2.0	0.83	Faces
1	2	2.016	47.166	2.0	0.841	Shapes
1	2	2.017	53.182	2.0	0.705	Shapes
1	2	2.017	56.199	2.0	1.137	Shapes
1	1	2.016	59.216	1.0	0.873	Shapes
1	1	2.017	62.232	1.0	1.046	Shapes
1	1	2.016	65.249	1.0	0.911	Shapes
1	2	2.017	68.265	2.0	0.782	Shapes
1	2	2.016	74.282	2.0	0.852	Faces
1	1	2.017	77.298	1.0	0.765	Faces
1	1	2.017	80.315	1.0	0.782	Faces
1	1	2.016	83.332	1.0	0.786	Faces
1	2	2.017	86.348	2.0	0.782	Faces
1	1	2.016	89.365	1.0	0.659	Shapes
1	2	2.017	95.381	2.0	0.76	Shapes
1	1	2.016	98.398	1.0	0.788	Shapes
1	2	2.017	101.414	2.0	0.714	Shapes
1	2	2.017	104.431	2.0	0.787	Shapes
1	1	2.016	107.448	1.0	0.84	Shapes
1	1	2.017	110.464	1.0	0.781	Shapes
1	2	2.016	116.481	2.0	1.347	Faces
1	1	2.017	119.497	1.0	1.026	Faces
1	2	2.016	122.514	2.0	0.732	Faces
1	2	2.017	125.53	2.0	0.767	Faces
1	2	2.017	128.547	2.0	0.66	Faces
1	1	2.016	131.564	1.0	0.72	Shapes
1	1	2.017	145.58	1.0	0.775	Shapes
1	2	2.016	148.597	2.0	0.604	Shapes
1	2	2.017	151.613	2.0	0.941	Shapes
1	1	2.016	154.63	1.0	0.835	Shapes
1	2	2.017	157.646	2.0	0.72	Shapes
1	1	2.016	160.663	1.0	0.858	Shapes
1	1	2.017	166.679	1.0	0.929	Faces
1	2	2.017	169.696	2.0	0.706	Faces
1	2	2.016	172.713	2.0	0.761	Faces
1	1	2.017	175.729	1.0	0.723	Faces
1	2	2.016	178.746	2.0	0.742	Faces
1	1	2.017	181.762	1.0	1.034	Shapes
1	1	2.016	187.779	1.0	0.85	Shapes
1	1	2.017	190.795	1.0	0.869	Shapes
1	2	2.017	193.812	2.0	1.034	Shapes
1	2	2.016	196.829	2.0	0.766	Shapes
1	1	2.017	199.845	1.0	0.81	Shapes
1	2	2.016	202.862	2.0	1.062	Shapes
1	1	2.017	208.878	1.0	0.641	Faces
1	2	2.016	211.895	2.0	0.686	Faces
0	2	2.017	214.911	n/a	0.0	Faces
1	1	2.017	217.928	1.0	0.889	Faces
1	2	2.016	220.945	2.0	1.118	Faces
1	2	2.017	223.961	2.0	0.737	Shapes
1	1	2.016	229.978	1.0	0.714	Shapes
1	1	2.017	232.994	1.0	0.733	Shapes
1	2	2.017	236.011	2.0	0.734	Shapes
1	2	2.016	239.028	2.0	0.818	Shapes
1	1	2.017	242.044	1.0	0.93	Shapes
1	2	2.016	245.061	2.0	0.742	Shapes
1	1	2.016	251.094	1.0	0.845	Faces
1	2	2.017	254.11	2.0	0.897	Faces
1	1	2.017	257.127	1.0	0.921	Faces
1	1	2.016	260.144	1.0	0.688	Faces
1	1	2.017	263.16	1.0	0.692	Faces
1	2	2.016	266.177	2.0	0.641	Faces
