accuracy	correct_response	duration	onset	participant_response	response_time	trial_type
0	3	2.025	11.016	4.0	1.206	Shapes
0	4	2.021	14.02	n/a	0.0	Shapes
0	3	2.025	17.033	4.0	1.791	Shapes
1	4	2.024	20.05	4.0	1.59	Shapes
1	4	2.025	23.066	4.0	1.719	Shapes
1	3	2.021	26.07	3.0	1.624	Shapes
0	3	2.024	32.1	n/a	0.0	Faces
1	3	2.023	35.118	3.0	1.446	Faces
1	4	2.024	38.15	4.0	0.708	Faces
0	4	2.021	41.17	n/a	0.0	Faces
1	4	2.024	44.2	4.0	0.918	Faces
1	4	2.022	47.219	4.0	0.892	Shapes
1	4	2.025	53.233	4.0	0.771	Shapes
1	4	2.025	56.25	4.0	0.943	Shapes
1	3	2.024	59.267	3.0	1.28	Shapes
1	3	2.025	62.283	3.0	0.974	Shapes
1	3	2.021	65.287	3.0	0.982	Shapes
1	4	2.025	68.3	4.0	0.934	Shapes
1	4	2.023	74.318	4.0	1.135	Faces
1	3	2.021	77.337	3.0	1.57	Faces
0	3	2.024	80.367	n/a	0.0	Faces
1	3	2.022	83.386	3.0	1.242	Faces
1	4	2.024	86.417	4.0	0.717	Faces
1	3	2.024	89.434	3.0	1.082	Shapes
1	4	2.025	95.45	4.0	0.864	Shapes
1	3	2.021	98.454	3.0	0.947	Shapes
1	4	2.025	101.467	4.0	0.629	Shapes
1	4	2.024	104.484	4.0	1.697	Shapes
1	3	2.025	107.5	3.0	0.792	Shapes
1	3	2.021	110.504	3.0	0.886	Shapes
0	4	2.025	116.517	n/a	0.0	Faces
1	3	2.024	119.534	3.0	0.89	Faces
1	4	2.024	122.551	4.0	1.7	Faces
1	4	2.025	125.567	4.0	1.158	Faces
1	4	2.024	128.584	4.0	0.946	Faces
1	3	2.024	131.601	3.0	0.86	Shapes
1	3	2.024	145.618	3.0	1.043	Shapes
1	4	2.025	148.634	4.0	0.991	Shapes
1	4	2.024	151.651	4.0	0.763	Shapes
1	3	2.025	154.667	3.0	0.76	Shapes
1	4	2.021	157.671	4.0	0.668	Shapes
1	3	2.025	160.684	3.0	0.772	Shapes
1	3	2.024	166.701	3.0	1.755	Faces
1	4	2.024	169.718	4.0	0.785	Faces
1	4	2.025	172.734	4.0	0.805	Faces
1	3	2.024	175.751	3.0	0.888	Faces
1	4	2.024	178.768	4.0	0.777	Faces
1	3	2.025	181.784	3.0	0.872	Shapes
1	3	2.021	187.788	3.0	1.148	Shapes
1	3	2.024	190.801	3.0	0.736	Shapes
1	4	2.024	193.818	4.0	0.656	Shapes
1	4	2.025	196.834	4.0	0.848	Shapes
1	3	2.021	199.838	3.0	0.762	Shapes
1	4	2.025	202.851	4.0	0.79	Shapes
1	3	2.024	208.868	3.0	0.919	Faces
1	4	2.025	211.884	4.0	0.91	Faces
1	4	2.025	214.901	4.0	1.594	Faces
1	3	2.024	217.918	3.0	1.079	Faces
1	4	2.024	220.935	4.0	0.971	Faces
1	4	2.025	223.951	4.0	0.825	Shapes
1	3	2.021	229.955	3.0	1.006	Shapes
1	3	2.024	232.968	3.0	0.905	Shapes
1	4	2.024	235.985	4.0	0.861	Shapes
1	4	2.025	239.001	4.0	0.655	Shapes
1	3	2.021	242.005	3.0	1.003	Shapes
1	4	2.025	245.018	4.0	0.55	Shapes
0	3	2.024	251.035	4.0	0.836	Faces
1	4	2.024	254.052	4.0	0.908	Faces
1	3	2.025	257.068	3.0	1.116	Faces
1	3	2.024	260.085	3.0	0.939	Faces
1	3	2.024	263.102	3.0	1.856	Faces
1	4	2.025	266.118	4.0	1.56	Faces
