accuracy	correct_response	duration	onset	participant_response	response_time	trial_type
1	2	2.133	10.999	2.0	1.286	Shapes
1	3	2.117	14.032	3.0	0.911	Shapes
1	2	2.117	17.049	2.0	1.019	Shapes
1	3	2.116	20.066	3.0	1.045	Shapes
1	3	2.116	23.099	3.0	1.126	Shapes
1	2	2.116	26.132	2.0	1.1	Shapes
1	2	2.116	32.165	2.0	1.322	Faces
1	2	2.117	35.198	2.0	1.262	Faces
1	3	2.117	38.231	3.0	1.86	Faces
1	3	2.117	41.264	3.0	1.593	Faces
1	3	2.116	44.298	3.0	1.7	Faces
1	3	2.116	47.331	3.0	1.394	Shapes
0	3	2.116	53.348	2.0	1.279	Shapes
1	3	2.117	56.38	3.0	1.022	Shapes
0	2	2.117	59.397	n/a	0.0	Shapes
1	2	2.116	62.414	2.0	1.448	Shapes
1	2	2.116	65.447	2.0	1.134	Shapes
1	3	2.116	68.48	3.0	1.12	Shapes
1	3	2.116	74.513	3.0	1.264	Faces
1	2	2.117	77.546	2.0	1.221	Faces
1	2	2.117	80.579	2.0	1.189	Faces
1	2	2.117	83.612	2.0	1.661	Faces
1	3	2.116	86.646	3.0	1.131	Faces
1	2	2.116	89.679	2.0	0.869	Shapes
1	3	2.116	95.696	3.0	1.002	Shapes
1	2	2.117	98.728	2.0	1.039	Shapes
1	3	2.116	101.745	3.0	1.565	Shapes
1	3	2.116	104.762	3.0	1.337	Shapes
1	2	2.116	107.795	2.0	1.889	Shapes
1	2	2.116	110.828	2.0	1.771	Shapes
1	3	2.116	116.861	3.0	1.336	Faces
1	2	2.117	119.894	2.0	1.048	Faces
1	3	2.117	122.927	3.0	1.081	Faces
1	3	2.117	125.96	3.0	1.17	Faces
1	3	2.116	128.994	3.0	1.195	Faces
1	2	2.116	132.027	2.0	1.031	Shapes
1	2	2.115	146.044	2.0	1.119	Shapes
1	3	2.117	149.076	3.0	1.071	Shapes
1	3	2.116	152.093	3.0	0.952	Shapes
1	2	2.116	155.126	2.0	0.95	Shapes
1	3	2.116	158.159	3.0	1.605	Shapes
1	2	2.116	161.176	2.0	1.295	Shapes
1	2	2.116	167.209	2.0	1.161	Faces
1	3	2.116	170.242	3.0	1.271	Faces
1	3	2.116	173.275	3.0	0.95	Faces
1	2	2.117	176.308	2.0	1.046	Faces
1	3	2.117	179.341	3.0	0.963	Faces
1	2	2.117	182.374	2.0	1.145	Shapes
1	2	2.116	188.391	2.0	1.339	Shapes
1	2	2.117	191.424	2.0	1.386	Shapes
1	3	2.116	194.441	3.0	0.985	Shapes
1	3	2.116	197.474	3.0	1.401	Shapes
1	2	2.116	200.507	2.0	1.223	Shapes
1	3	2.116	203.524	3.0	1.082	Shapes
1	2	2.116	209.557	2.0	0.963	Faces
1	3	2.116	212.59	3.0	1.093	Faces
1	3	2.116	215.623	3.0	1.392	Faces
1	2	2.117	218.656	2.0	0.936	Faces
1	3	2.117	221.689	3.0	1.015	Faces
1	3	2.117	224.722	3.0	0.971	Shapes
1	2	2.116	230.739	2.0	1.244	Shapes
1	2	2.117	233.772	2.0	1.466	Shapes
1	3	2.116	236.789	3.0	1.191	Shapes
1	3	2.116	239.822	3.0	1.537	Shapes
1	2	2.116	242.855	2.0	1.077	Shapes
1	3	2.117	245.888	3.0	1.092	Shapes
1	2	2.117	251.921	2.0	1.036	Faces
1	3	2.117	254.954	3.0	1.033	Faces
1	2	2.116	257.988	2.0	1.179	Faces
1	2	2.116	261.021	2.0	0.997	Faces
1	2	2.117	264.054	2.0	1.617	Faces
1	3	2.117	267.087	3.0	1.319	Faces
