accuracy	correct_response	duration	onset	participant_response	response_time	trial_type
0	2	2.134	10.999	n/a	0.0	Shapes
1	3	2.116	14.033	3.0	0.987	Shapes
1	2	2.116	17.066	2.0	1.18	Shapes
1	3	2.116	20.099	3.0	1.148	Shapes
1	3	2.117	23.132	3.0	1.266	Shapes
1	2	2.116	26.149	2.0	1.287	Shapes
1	2	2.116	32.182	2.0	1.212	Faces
1	2	2.117	35.215	2.0	1.17	Faces
0	3	2.117	38.248	n/a	0.0	Faces
1	3	2.117	41.281	3.0	1.549	Faces
1	3	2.117	44.314	3.0	1.139	Faces
1	3	2.116	47.348	3.0	1.033	Shapes
1	3	2.116	53.365	3.0	1.11	Shapes
1	3	2.117	56.397	3.0	0.829	Shapes
1	2	2.116	59.414	2.0	1.199	Shapes
1	2	2.117	62.447	2.0	0.896	Shapes
1	2	2.117	65.48	2.0	1.001	Shapes
1	3	2.116	68.497	3.0	1.012	Shapes
1	3	2.116	74.53	3.0	1.135	Faces
1	2	2.116	77.563	2.0	1.093	Faces
1	2	2.117	80.596	2.0	0.988	Faces
1	2	2.117	83.629	2.0	1.11	Faces
1	3	2.116	86.663	3.0	1.032	Faces
1	2	2.116	89.696	2.0	1.417	Shapes
1	3	2.116	95.729	3.0	1.075	Shapes
1	2	2.117	98.762	2.0	1.016	Shapes
1	3	2.116	101.779	3.0	0.721	Shapes
1	3	2.116	104.812	3.0	0.88	Shapes
1	2	2.116	107.845	2.0	1.118	Shapes
1	2	2.117	110.878	2.0	0.933	Shapes
1	3	2.117	116.911	3.0	1.685	Faces
1	2	2.117	119.944	2.0	0.972	Faces
1	3	2.116	122.978	3.0	1.159	Faces
1	3	2.116	126.011	3.0	1.149	Faces
1	3	2.116	129.044	3.0	0.859	Faces
1	2	2.117	132.077	2.0	0.875	Shapes
1	2	2.116	146.094	2.0	1.646	Shapes
1	3	2.117	149.126	3.0	0.836	Shapes
1	3	2.116	152.143	3.0	0.895	Shapes
1	2	2.116	155.16	2.0	0.865	Shapes
1	3	2.116	158.193	3.0	0.685	Shapes
1	2	2.116	161.226	2.0	1.19	Shapes
1	2	2.116	167.259	2.0	1.028	Faces
1	3	2.117	170.292	3.0	1.018	Faces
1	3	2.117	173.325	3.0	0.926	Faces
1	2	2.117	176.358	2.0	0.877	Faces
1	3	2.116	179.392	3.0	1.226	Faces
1	2	2.116	182.425	2.0	0.93	Shapes
1	2	2.116	188.442	2.0	0.881	Shapes
1	2	2.117	191.474	2.0	1.164	Shapes
1	3	2.116	194.491	3.0	0.888	Shapes
1	3	2.117	197.524	3.0	1.047	Shapes
1	2	2.116	200.541	2.0	1.007	Shapes
1	3	2.116	203.574	3.0	0.972	Shapes
1	2	2.116	209.607	2.0	0.836	Faces
1	3	2.117	212.64	3.0	0.968	Faces
1	3	2.117	215.673	3.0	1.396	Faces
1	2	2.117	218.706	2.0	0.909	Faces
1	3	2.116	221.74	3.0	1.021	Faces
1	3	2.116	224.773	3.0	0.926	Shapes
1	2	2.116	230.79	2.0	1.019	Shapes
1	2	2.117	233.822	2.0	1.0	Shapes
1	3	2.116	236.839	3.0	1.023	Shapes
1	3	2.117	239.872	3.0	0.884	Shapes
1	2	2.116	242.889	2.0	0.997	Shapes
1	3	2.116	245.922	3.0	0.797	Shapes
1	2	2.116	251.955	2.0	1.22	Faces
1	3	2.117	254.988	3.0	1.025	Faces
1	2	2.117	258.021	2.0	1.178	Faces
1	2	2.117	261.054	2.0	1.15	Faces
1	2	2.116	264.088	2.0	1.081	Faces
1	3	2.116	267.121	3.0	0.86	Faces
