accuracy	correct_response	duration	onset	participant_response	response_time	trial_type
0	2	2.133	11.034	3.0	1.236	Shapes
1	3	2.117	14.067	3.0	0.984	Shapes
1	2	2.133	17.1	2.0	1.109	Shapes
1	3	2.117	20.117	3.0	0.932	Shapes
1	3	2.117	23.15	3.0	0.857	Shapes
1	2	2.117	26.167	2.0	0.998	Shapes
1	2	2.117	32.267	2.0	1.221	Faces
1	2	2.133	35.334	2.0	1.252	Faces
1	3	2.117	38.384	3.0	1.149	Faces
1	3	2.118	41.417	3.0	1.34	Faces
1	3	2.133	44.484	3.0	1.206	Faces
1	3	2.133	47.534	3.0	1.174	Shapes
1	3	2.133	53.551	3.0	0.957	Shapes
1	3	2.134	56.584	3.0	1.06	Shapes
1	2	2.117	59.618	2.0	1.953	Shapes
1	2	2.118	62.651	2.0	1.024	Shapes
1	2	2.132	65.669	2.0	0.843	Shapes
1	3	2.117	68.701	3.0	0.988	Shapes
1	3	2.117	74.768	3.0	0.839	Faces
1	2	2.133	77.835	2.0	0.914	Faces
1	2	2.133	80.902	2.0	0.877	Faces
1	2	2.117	83.985	2.0	1.061	Faces
1	3	2.133	87.052	3.0	0.996	Faces
1	2	2.117	90.102	2.0	0.98	Shapes
1	3	2.117	96.119	3.0	0.836	Shapes
1	2	2.117	99.152	2.0	0.792	Shapes
1	3	2.117	102.185	3.0	1.155	Shapes
1	3	2.132	105.203	3.0	1.581	Shapes
1	2	2.117	108.235	2.0	0.867	Shapes
1	2	2.117	111.252	2.0	0.874	Shapes
1	3	2.133	117.286	3.0	1.159	Faces
1	2	2.117	120.319	2.0	0.9	Faces
1	3	2.133	123.353	3.0	1.136	Faces
1	3	2.133	126.386	3.0	1.17	Faces
1	3	2.117	129.419	3.0	1.039	Faces
1	2	2.133	132.453	2.0	1.037	Shapes
1	2	2.133	146.47	2.0	0.878	Shapes
1	3	2.133	149.503	3.0	1.062	Shapes
1	3	2.133	152.52	3.0	1.003	Shapes
1	2	2.134	155.553	2.0	0.816	Shapes
1	3	2.132	158.571	3.0	1.029	Shapes
1	2	2.118	161.603	2.0	0.979	Shapes
1	2	2.117	167.637	2.0	0.907	Faces
1	3	2.117	170.67	3.0	1.014	Faces
1	3	2.117	173.704	3.0	0.859	Faces
1	2	2.117	176.737	2.0	0.839	Faces
1	3	2.117	179.77	3.0	1.443	Faces
1	2	2.133	182.804	2.0	1.461	Shapes
1	2	2.117	188.821	2.0	0.846	Shapes
1	2	2.133	191.854	2.0	0.852	Shapes
1	3	2.117	194.871	3.0	0.838	Shapes
1	3	2.117	197.904	3.0	0.865	Shapes
1	2	2.132	200.922	2.0	0.758	Shapes
1	3	2.134	203.954	3.0	0.893	Shapes
1	2	2.133	209.988	2.0	0.987	Faces
1	3	2.134	213.021	3.0	1.095	Faces
1	3	2.133	216.055	3.0	1.082	Faces
1	2	2.117	219.088	2.0	0.931	Faces
1	3	2.118	222.121	3.0	1.353	Faces
1	3	2.133	225.155	3.0	0.985	Shapes
1	2	2.133	231.172	2.0	0.805	Shapes
1	2	2.117	234.205	2.0	0.776	Shapes
1	3	2.118	237.238	3.0	0.704	Shapes
1	3	2.132	240.256	3.0	0.893	Shapes
1	2	2.117	243.288	2.0	0.89	Shapes
1	3	2.133	246.306	3.0	0.92	Shapes
1	2	2.117	252.339	2.0	0.858	Faces
1	3	2.118	255.372	3.0	0.939	Faces
1	2	2.117	258.405	2.0	0.973	Faces
1	2	2.133	261.439	2.0	1.116	Faces
1	2	2.134	264.472	2.0	1.159	Faces
1	3	2.133	267.506	3.0	0.982	Faces
