accuracy	correct_response	duration	onset	participant_response	response_time	trial_type
0	1	2.016	11.0	2.0	0.99	Shapes
1	2	2.017	14.016	2.0	1.256	Shapes
1	1	2.016	17.033	1.0	0.77	Shapes
1	2	2.017	20.049	2.0	0.938	Shapes
1	2	2.017	23.066	2.0	0.65	Shapes
1	1	2.016	26.083	1.0	1.455	Shapes
1	1	2.017	32.099	1.0	0.982	Faces
1	1	2.016	35.116	1.0	0.958	Faces
0	2	2.017	38.132	n/a	0.0	Faces
1	2	2.016	41.149	2.0	0.984	Faces
1	2	2.017	44.165	2.0	0.787	Faces
1	2	2.017	47.182	2.0	0.775	Shapes
1	2	2.016	53.199	2.0	0.691	Shapes
1	2	2.017	56.215	2.0	0.657	Shapes
1	1	2.016	59.232	1.0	1.409	Shapes
1	1	2.017	62.248	1.0	0.847	Shapes
1	1	2.016	65.265	1.0	0.592	Shapes
1	2	2.017	68.281	2.0	0.693	Shapes
1	2	2.017	74.298	2.0	0.731	Faces
1	1	2.016	77.315	1.0	0.8	Faces
1	1	2.017	80.331	1.0	0.703	Faces
1	1	2.016	83.348	1.0	0.93	Faces
1	2	2.017	86.364	2.0	0.699	Faces
1	1	2.017	89.381	1.0	0.64	Shapes
1	2	2.017	95.397	2.0	0.662	Shapes
1	1	2.017	98.414	1.0	0.73	Shapes
1	2	2.016	101.431	2.0	0.557	Shapes
1	2	2.017	104.447	2.0	0.783	Shapes
0	1	2.016	107.464	2.0	0.64	Shapes
1	1	2.017	110.48	1.0	0.689	Shapes
1	2	2.016	116.497	2.0	1.52	Faces
1	1	2.017	119.513	1.0	0.687	Faces
1	2	2.017	122.53	2.0	0.899	Faces
1	2	2.016	125.547	2.0	0.656	Faces
1	2	2.017	128.563	2.0	0.57	Faces
1	1	2.016	131.58	1.0	0.595	Shapes
1	1	2.017	145.596	1.0	0.712	Shapes
1	2	2.016	148.613	2.0	0.754	Shapes
1	2	2.017	151.629	2.0	1.016	Shapes
1	1	2.016	154.646	1.0	0.927	Shapes
1	2	2.017	157.662	2.0	0.863	Shapes
1	1	2.017	160.679	1.0	0.755	Shapes
1	1	2.016	166.696	1.0	0.868	Faces
1	2	2.017	169.712	2.0	0.631	Faces
1	2	2.016	172.729	2.0	0.655	Faces
1	1	2.017	175.745	1.0	0.595	Faces
1	2	2.017	178.762	2.0	0.664	Faces
1	1	2.017	181.778	1.0	0.795	Shapes
1	1	2.017	187.795	1.0	0.778	Shapes
1	1	2.016	190.812	1.0	0.672	Shapes
1	2	2.017	193.828	2.0	0.691	Shapes
1	2	2.016	196.845	2.0	0.69	Shapes
1	1	2.017	199.861	1.0	0.746	Shapes
1	2	2.017	202.878	2.0	0.814	Shapes
1	1	2.017	208.894	1.0	0.658	Faces
1	2	2.017	211.911	2.0	0.644	Faces
1	2	2.016	214.928	2.0	1.127	Faces
1	1	2.017	217.944	1.0	0.708	Faces
1	2	2.016	220.961	2.0	0.622	Faces
1	2	2.017	223.977	2.0	0.625	Shapes
1	1	2.017	229.994	1.0	0.693	Shapes
0	1	2.016	233.011	2.0	0.516	Shapes
1	2	2.017	236.027	2.0	0.759	Shapes
1	2	2.016	239.044	2.0	0.708	Shapes
1	1	2.017	242.06	1.0	0.681	Shapes
1	2	2.016	245.077	2.0	0.747	Shapes
1	1	2.017	251.093	1.0	0.671	Faces
1	2	2.017	254.11	2.0	0.608	Faces
1	1	2.016	257.127	1.0	0.969	Faces
1	1	2.017	260.143	1.0	0.656	Faces
1	1	2.016	263.16	1.0	0.73	Faces
1	2	2.017	266.176	2.0	0.76	Faces
