accuracy	correct_response	duration	onset	participant_response	response_time	trial_type
1	3	2.025	11.0	3.0	1.53	Shapes
1	4	2.022	14.003	4.0	0.855	Shapes
1	3	2.024	17.017	3.0	1.036	Shapes
1	4	2.021	20.02	4.0	0.75	Shapes
1	4	2.024	23.034	4.0	0.888	Shapes
1	3	2.025	26.05	3.0	1.007	Shapes
1	3	2.025	32.067	3.0	1.389	Faces
1	3	2.024	35.084	3.0	1.055	Faces
0	4	2.024	38.101	n/a	0.0	Faces
0	4	2.025	41.117	n/a	0.0	Faces
1	4	2.024	44.134	4.0	0.786	Faces
1	4	2.025	47.15	4.0	0.641	Shapes
1	4	2.022	53.153	4.0	0.62	Shapes
1	4	2.025	56.167	4.0	0.444	Shapes
1	3	2.022	59.17	3.0	0.771	Shapes
1	3	2.024	62.184	3.0	0.772	Shapes
1	3	2.021	65.187	3.0	0.603	Shapes
1	4	2.024	68.201	4.0	0.704	Shapes
1	4	2.025	74.217	4.0	0.743	Faces
1	3	2.025	77.234	3.0	1.895	Faces
1	3	2.024	80.251	3.0	1.105	Faces
1	3	2.025	83.267	3.0	0.899	Faces
1	4	2.025	86.284	4.0	0.795	Faces
1	3	2.024	89.301	3.0	0.776	Shapes
1	4	2.021	95.304	4.0	0.584	Shapes
1	3	2.025	98.317	3.0	1.013	Shapes
1	4	2.022	101.32	4.0	0.662	Shapes
1	4	2.025	104.334	4.0	0.615	Shapes
1	3	2.022	107.337	3.0	0.675	Shapes
1	3	2.024	110.351	3.0	0.602	Shapes
0	4	2.024	116.368	n/a	0.0	Faces
1	3	2.025	119.384	3.0	0.794	Faces
1	4	2.024	122.401	4.0	0.902	Faces
1	4	2.024	125.418	4.0	0.746	Faces
1	4	2.025	128.434	4.0	0.64	Faces
1	3	2.025	131.451	3.0	0.602	Shapes
1	3	2.022	145.454	3.0	0.737	Shapes
1	4	2.024	148.468	4.0	0.596	Shapes
1	4	2.024	151.485	4.0	0.594	Shapes
0	3	2.025	154.501	n/a	0.0	Shapes
1	4	2.022	157.504	4.0	1.126	Shapes
0	3	2.024	160.518	n/a	0.0	Shapes
1	3	2.024	166.535	3.0	1.446	Faces
1	4	2.025	169.551	4.0	1.293	Faces
1	4	2.024	172.568	4.0	0.784	Faces
1	3	2.024	175.585	3.0	0.678	Faces
1	4	2.025	178.601	4.0	0.722	Faces
1	3	2.025	181.618	3.0	0.985	Shapes
1	3	2.022	187.621	3.0	0.662	Shapes
1	3	2.024	190.635	3.0	0.644	Shapes
1	4	2.025	193.651	4.0	0.53	Shapes
1	4	2.022	196.654	4.0	0.678	Shapes
1	3	2.025	199.668	3.0	0.476	Shapes
1	4	2.022	202.671	4.0	0.63	Shapes
1	3	2.024	208.685	3.0	0.606	Faces
1	4	2.024	211.702	4.0	0.719	Faces
1	4	2.025	214.718	4.0	1.153	Faces
1	3	2.024	217.735	3.0	0.758	Faces
1	4	2.024	220.752	4.0	0.731	Faces
1	4	2.025	223.768	4.0	0.629	Shapes
1	3	2.022	229.771	3.0	0.775	Shapes
1	3	2.025	232.785	3.0	0.65	Shapes
1	4	2.022	235.788	4.0	0.91	Shapes
1	4	2.024	238.802	4.0	0.548	Shapes
1	3	2.021	241.805	3.0	0.878	Shapes
1	4	2.025	244.818	4.0	0.644	Shapes
0	3	2.025	250.835	n/a	0.0	Faces
1	4	2.024	253.852	4.0	0.76	Faces
1	3	2.024	256.869	3.0	0.678	Faces
1	3	2.025	259.885	3.0	0.683	Faces
1	3	2.024	262.902	3.0	0.64	Faces
1	4	2.024	265.919	4.0	0.672	Faces
