accuracy	correct_response	duration	onset	participant_response	response_time	trial_type
1	1	2.026	10.996	1.0	1.122	Shapes
1	2	2.026	14.016	2.0	1.11	Shapes
1	1	2.026	17.036	1.0	0.974	Shapes
1	2	2.026	20.056	2.0	1.252	Shapes
1	2	2.026	23.076	2.0	1.139	Shapes
0	1	2.023	26.083	2.0	1.124	Shapes
1	1	2.027	32.102	1.0	1.091	Faces
0	1	2.027	35.122	2.0	1.468	Faces
1	2	2.027	38.142	2.0	1.557	Faces
0	2	2.027	41.162	n/a	0.0	Faces
1	2	2.027	44.182	2.0	1.192	Faces
1	2	2.026	47.203	2.0	1.724	Shapes
1	2	2.027	53.209	2.0	0.898	Shapes
1	2	2.023	56.216	2.0	0.578	Shapes
0	1	2.027	59.232	2.0	0.768	Shapes
0	1	2.024	62.238	2.0	0.676	Shapes
1	1	2.026	65.256	1.0	1.258	Shapes
1	2	2.023	68.262	2.0	0.887	Shapes
1	2	2.024	74.285	2.0	0.724	Faces
0	1	2.026	77.319	2.0	1.347	Faces
0	1	2.026	80.356	2.0	1.779	Faces
1	1	2.027	83.392	1.0	0.962	Faces
0	2	2.027	86.429	n/a	0.0	Faces
1	1	2.024	89.452	1.0	0.846	Shapes
1	2	2.024	95.458	2.0	1.085	Shapes
0	1	2.026	98.476	2.0	1.9	Shapes
1	2	2.023	101.482	2.0	0.833	Shapes
1	2	2.026	104.499	2.0	0.941	Shapes
0	1	2.024	107.505	2.0	1.074	Shapes
0	1	2.027	110.522	2.0	1.102	Shapes
1	2	2.025	116.53	2.0	1.144	Faces
1	1	2.026	119.549	1.0	0.889	Faces
1	2	2.026	122.569	2.0	1.241	Faces
1	2	2.026	125.589	2.0	1.114	Faces
1	2	2.026	128.609	2.0	0.904	Faces
1	1	2.026	131.629	1.0	1.033	Shapes
1	1	2.027	145.644	1.0	1.319	Shapes
1	2	2.023	148.651	2.0	0.897	Shapes
1	2	2.026	151.668	2.0	0.784	Shapes
1	1	2.023	154.674	1.0	1.312	Shapes
1	2	2.026	157.691	2.0	0.645	Shapes
1	1	2.024	160.697	1.0	0.767	Shapes
0	1	2.026	166.718	2.0	1.649	Faces
1	2	2.027	169.737	2.0	1.076	Faces
1	2	2.026	172.758	2.0	0.883	Faces
1	1	2.026	175.778	1.0	0.837	Faces
0	2	2.026	178.798	1.0	1.486	Faces
0	1	2.026	181.818	2.0	1.668	Shapes
1	1	2.027	187.824	1.0	1.411	Shapes
1	1	2.024	190.83	1.0	1.179	Shapes
1	2	2.027	193.847	2.0	1.333	Shapes
1	2	2.024	196.853	2.0	0.756	Shapes
0	1	2.026	199.871	2.0	1.384	Shapes
1	2	2.024	202.877	2.0	1.017	Shapes
1	1	2.026	208.898	1.0	0.924	Faces
1	2	2.027	211.917	2.0	0.779	Faces
1	2	2.027	214.937	2.0	1.169	Faces
1	1	2.027	217.957	1.0	0.931	Faces
1	2	2.026	220.978	2.0	1.19	Faces
1	2	2.027	223.997	2.0	1.09	Shapes
1	1	2.027	230.004	1.0	0.782	Shapes
1	1	2.024	233.01	1.0	1.648	Shapes
1	2	2.027	236.027	2.0	1.057	Shapes
1	2	2.024	239.033	2.0	0.828	Shapes
0	1	2.026	242.051	2.0	0.869	Shapes
0	2	2.023	245.057	1.0	0.997	Shapes
0	1	2.027	251.077	2.0	1.65	Faces
1	2	2.027	254.097	2.0	0.923	Faces
0	1	2.027	257.117	2.0	1.38	Faces
0	1	2.027	260.137	2.0	1.536	Faces
1	1	2.027	263.157	1.0	1.033	Faces
0	2	2.027	266.177	1.0	1.637	Faces
