accuracy	correct_response	duration	onset	participant_response	response_time	trial_type
1	1	2.024	11.0	1.0	0.896	Shapes
1	2	2.024	14.01	2.0	1.19	Shapes
1	1	2.024	17.02	1.0	0.78	Shapes
1	2	2.024	20.03	2.0	1.099	Shapes
1	2	2.024	23.04	2.0	1.842	Shapes
1	1	2.024	26.05	1.0	1.286	Shapes
1	1	2.024	32.06	1.0	1.397	Faces
1	1	2.024	35.07	1.0	1.269	Faces
1	2	2.024	38.08	2.0	1.886	Faces
1	2	2.024	41.09	2.0	1.879	Faces
1	2	2.024	44.1	2.0	1.217	Faces
1	2	2.024	47.11	2.0	1.031	Shapes
1	2	2.023	53.12	2.0	0.924	Shapes
1	2	2.023	56.13	2.0	0.721	Shapes
1	1	2.023	59.14	1.0	0.784	Shapes
1	1	2.023	62.15	1.0	1.082	Shapes
1	1	2.023	65.16	1.0	0.908	Shapes
1	2	2.023	68.17	2.0	1.357	Shapes
1	2	2.024	74.179	2.0	1.189	Faces
1	1	2.024	77.189	1.0	0.932	Faces
1	1	2.024	80.199	1.0	1.373	Faces
1	1	2.023	83.21	1.0	1.481	Faces
1	2	2.024	86.219	2.0	1.07	Faces
1	1	2.024	89.229	1.0	0.993	Shapes
1	2	2.024	95.239	2.0	0.923	Shapes
1	1	2.024	98.249	1.0	1.012	Shapes
1	2	2.024	101.259	2.0	1.021	Shapes
1	2	2.024	104.269	2.0	1.073	Shapes
1	1	2.024	107.279	1.0	0.96	Shapes
1	1	2.024	110.289	1.0	0.957	Shapes
0	2	2.024	116.299	n/a	0.0	Faces
1	1	2.024	119.309	1.0	0.947	Faces
1	2	2.024	122.319	2.0	1.054	Faces
1	2	2.024	125.329	2.0	1.128	Faces
1	2	2.024	128.339	2.0	0.813	Faces
1	1	2.024	131.349	1.0	0.839	Shapes
1	1	2.024	145.359	1.0	0.987	Shapes
1	2	2.024	148.369	2.0	0.804	Shapes
1	2	2.024	151.379	2.0	0.993	Shapes
1	1	2.024	154.389	1.0	0.834	Shapes
1	2	2.024	157.399	2.0	1.002	Shapes
1	1	2.024	160.409	1.0	0.78	Shapes
1	1	2.024	166.419	1.0	1.001	Faces
1	2	2.025	169.429	2.0	0.917	Faces
1	2	2.024	172.439	2.0	0.743	Faces
1	1	2.024	175.449	1.0	0.804	Faces
1	2	2.024	178.459	2.0	0.701	Faces
1	1	2.024	181.469	1.0	0.777	Shapes
1	1	2.024	187.479	1.0	0.726	Shapes
1	1	2.024	190.489	1.0	0.71	Shapes
1	2	2.024	193.499	2.0	0.807	Shapes
1	2	2.024	196.509	2.0	0.991	Shapes
1	1	2.024	199.519	1.0	1.016	Shapes
1	2	2.024	202.529	2.0	1.081	Shapes
1	1	2.024	208.539	1.0	0.869	Faces
1	2	2.024	211.549	2.0	0.854	Faces
1	2	2.024	214.559	2.0	1.246	Faces
1	1	2.024	217.569	1.0	0.952	Faces
1	2	2.023	220.579	2.0	0.748	Faces
1	2	2.023	223.589	2.0	0.708	Shapes
1	1	2.023	229.599	1.0	0.85	Shapes
0	1	2.023	232.609	2.0	0.851	Shapes
1	2	2.023	235.619	2.0	1.083	Shapes
1	2	2.024	238.628	2.0	0.869	Shapes
1	1	2.024	241.638	1.0	0.807	Shapes
1	2	2.024	244.648	2.0	0.964	Shapes
1	1	2.024	250.658	1.0	1.291	Faces
1	2	2.024	253.668	2.0	0.969	Faces
1	1	2.024	256.678	1.0	1.228	Faces
1	1	2.024	259.688	1.0	0.855	Faces
1	1	2.024	262.698	1.0	0.971	Faces
1	2	2.024	265.708	2.0	1.02	Faces
