accuracy	correct_response	duration	onset	participant_response	response_time	trial_type
1	2	2.133	11.0	2.0	1.697	Shapes
0	3	2.117	14.033	2.0	1.566	Shapes
1	2	2.116	17.05	2.0	1.298	Shapes
0	3	2.116	20.083	n/a	0.0	Shapes
1	3	2.117	23.116	3.0	1.387	Shapes
1	2	2.116	26.133	2.0	0.909	Shapes
1	2	2.116	32.166	2.0	1.586	Faces
1	2	2.116	35.199	2.0	1.327	Faces
0	3	2.117	38.232	n/a	0.0	Faces
1	3	2.117	41.265	3.0	1.081	Faces
1	3	2.117	44.298	3.0	0.865	Faces
1	3	2.116	47.332	3.0	0.76	Shapes
1	3	2.116	53.349	3.0	0.793	Shapes
1	3	2.117	56.381	3.0	0.72	Shapes
1	2	2.116	59.398	2.0	1.402	Shapes
1	2	2.117	62.431	2.0	0.926	Shapes
1	2	2.116	65.448	2.0	1.012	Shapes
1	3	2.116	68.481	3.0	0.989	Shapes
1	3	2.116	74.514	3.0	0.939	Faces
1	2	2.117	77.547	2.0	1.164	Faces
1	2	2.117	80.58	2.0	1.097	Faces
1	2	2.117	83.613	2.0	0.948	Faces
1	3	2.116	86.647	3.0	0.996	Faces
1	2	2.116	89.68	2.0	0.84	Shapes
1	3	2.116	95.697	3.0	0.964	Shapes
1	2	2.117	98.729	2.0	0.933	Shapes
1	3	2.117	101.746	3.0	1.402	Shapes
1	3	2.117	104.779	3.0	1.24	Shapes
1	2	2.116	107.796	2.0	0.881	Shapes
1	2	2.117	110.829	2.0	0.867	Shapes
1	3	2.117	116.862	3.0	1.801	Faces
1	2	2.117	119.895	2.0	0.948	Faces
1	3	2.117	122.928	3.0	1.002	Faces
1	3	2.116	125.962	3.0	0.856	Faces
1	3	2.116	128.995	3.0	0.797	Faces
1	2	2.117	132.028	2.0	0.883	Shapes
1	2	2.116	146.045	2.0	0.979	Shapes
1	3	2.117	149.077	3.0	1.176	Shapes
1	3	2.116	152.094	3.0	0.96	Shapes
1	2	2.117	155.127	2.0	0.918	Shapes
1	3	2.116	158.144	3.0	1.401	Shapes
1	2	2.116	161.177	2.0	0.912	Shapes
1	2	2.116	167.21	2.0	1.017	Faces
1	3	2.117	170.243	3.0	0.782	Faces
1	3	2.117	173.276	3.0	0.686	Faces
1	2	2.116	176.31	2.0	0.765	Faces
1	3	2.116	179.343	3.0	0.819	Faces
1	2	2.116	182.376	2.0	1.066	Shapes
1	2	2.116	188.393	2.0	0.883	Shapes
1	2	2.116	191.426	2.0	0.865	Shapes
1	3	2.116	194.459	3.0	0.809	Shapes
1	3	2.116	197.492	3.0	0.77	Shapes
1	2	2.116	200.509	2.0	0.882	Shapes
1	3	2.116	203.542	3.0	0.841	Shapes
1	2	2.116	209.575	2.0	0.772	Faces
1	3	2.117	212.608	3.0	0.841	Faces
1	3	2.117	215.641	3.0	1.194	Faces
1	2	2.117	218.674	2.0	1.291	Faces
1	3	2.116	221.708	3.0	0.824	Faces
1	3	2.116	224.741	3.0	0.699	Shapes
1	2	2.116	230.758	2.0	1.092	Shapes
1	2	2.117	233.79	2.0	0.978	Shapes
1	3	2.116	236.807	3.0	0.893	Shapes
1	3	2.117	239.84	3.0	0.818	Shapes
1	2	2.116	242.857	2.0	0.963	Shapes
1	3	2.116	245.89	3.0	1.173	Shapes
1	2	2.117	251.923	2.0	0.969	Faces
1	3	2.117	254.956	3.0	0.752	Faces
1	2	2.117	257.989	2.0	0.901	Faces
1	2	2.116	261.023	2.0	0.831	Faces
1	2	2.116	264.056	2.0	0.809	Faces
1	3	2.117	267.089	3.0	0.874	Faces
