accuracy	correct_response	duration	onset	participant_response	response_time	trial_type
1	1	2.026	11.012	1.0	1.312	Shapes
1	2	2.024	14.018	2.0	0.913	Shapes
1	1	2.027	17.035	1.0	1.122	Shapes
1	2	2.024	20.041	2.0	1.243	Shapes
1	2	2.026	23.059	2.0	1.352	Shapes
1	1	2.027	26.078	1.0	1.326	Shapes
1	1	2.025	32.103	1.0	1.041	Faces
1	1	2.027	35.138	1.0	1.582	Faces
1	2	2.027	38.175	2.0	1.87	Faces
1	2	2.026	41.212	2.0	1.286	Faces
1	2	2.027	44.248	2.0	1.1	Faces
1	2	2.027	47.285	2.0	0.908	Shapes
1	2	2.026	53.292	2.0	0.897	Shapes
1	2	2.024	56.298	2.0	1.095	Shapes
1	1	2.027	59.315	1.0	0.88	Shapes
1	1	2.024	62.321	1.0	1.277	Shapes
1	1	2.027	65.338	1.0	1.101	Shapes
1	2	2.024	68.344	2.0	1.15	Shapes
1	2	2.024	74.368	2.0	0.803	Faces
1	1	2.026	77.402	1.0	1.259	Faces
1	1	2.026	80.439	1.0	1.244	Faces
1	1	2.027	83.475	1.0	1.511	Faces
1	2	2.026	86.512	2.0	1.435	Faces
1	1	2.023	89.535	1.0	1.199	Shapes
1	2	2.024	95.541	2.0	1.109	Shapes
1	1	2.027	98.558	1.0	0.959	Shapes
1	2	2.024	101.564	2.0	0.936	Shapes
1	2	2.026	104.582	2.0	1.036	Shapes
1	1	2.024	107.588	1.0	0.984	Shapes
1	1	2.027	110.605	1.0	1.189	Shapes
1	2	2.025	116.613	2.0	1.628	Faces
1	1	2.026	119.632	1.0	1.191	Faces
1	2	2.026	122.652	2.0	1.178	Faces
1	2	2.026	125.672	2.0	0.89	Faces
1	2	2.026	128.692	2.0	1.212	Faces
1	1	2.026	131.712	1.0	1.002	Shapes
1	1	2.027	145.727	1.0	0.872	Shapes
1	2	2.024	148.733	2.0	0.951	Shapes
1	2	2.027	151.75	2.0	1.0	Shapes
1	1	2.024	154.756	1.0	1.083	Shapes
1	2	2.026	157.774	2.0	0.87	Shapes
1	1	2.024	160.78	1.0	1.037	Shapes
1	1	2.026	166.801	1.0	1.303	Faces
1	2	2.027	169.82	2.0	0.858	Faces
1	2	2.027	172.84	2.0	1.062	Faces
1	1	2.026	175.861	1.0	1.205	Faces
1	2	2.027	178.88	2.0	1.572	Faces
1	1	2.027	181.9	1.0	1.078	Shapes
1	1	2.027	187.907	1.0	0.809	Shapes
1	1	2.04	190.914	1.0	0.926	Shapes
1	2	2.026	193.931	2.0	1.07	Shapes
1	2	2.027	196.95	2.0	0.748	Shapes
1	1	2.024	199.956	1.0	0.876	Shapes
1	2	2.026	202.974	2.0	0.985	Shapes
1	1	2.025	208.982	1.0	1.169	Faces
1	2	2.027	212.0	2.0	0.786	Faces
1	2	2.027	215.02	2.0	1.307	Faces
1	1	2.027	218.04	1.0	1.039	Faces
1	2	2.027	221.06	2.0	1.464	Faces
1	2	2.027	224.08	2.0	1.113	Shapes
1	1	2.027	230.087	1.0	0.817	Shapes
1	1	2.024	233.093	1.0	0.953	Shapes
1	2	2.027	236.11	2.0	0.935	Shapes
1	2	2.024	239.116	2.0	1.118	Shapes
1	1	2.026	242.134	1.0	1.051	Shapes
1	2	2.024	245.14	2.0	1.232	Shapes
1	1	2.027	251.16	1.0	1.535	Faces
1	2	2.027	254.18	2.0	0.891	Faces
1	1	2.027	257.2	1.0	1.117	Faces
1	1	2.027	260.22	1.0	1.058	Faces
1	1	2.027	263.24	1.0	1.305	Faces
1	2	2.027	266.26	2.0	1.643	Faces
