accuracy	correct_response	duration	onset	participant_response	response_time	trial_type
0	2	2.133	11.049	n/a	0.0	Shapes
0	3	2.117	14.082	n/a	0.0	Shapes
0	2	2.116	17.116	n/a	0.0	Shapes
0	3	2.116	20.149	n/a	0.0	Shapes
0	3	2.116	23.182	n/a	0.0	Shapes
0	2	2.117	26.215	n/a	0.0	Shapes
1	2	2.116	32.315	2.0	1.372	Faces
1	2	2.117	35.381	2.0	0.948	Faces
0	3	2.117	38.431	n/a	0.0	Faces
1	3	2.117	41.481	3.0	1.503	Faces
1	3	2.116	44.548	3.0	1.099	Faces
1	3	2.117	47.614	3.0	0.959	Shapes
0	3	2.116	53.631	2.0	1.053	Shapes
1	3	2.116	56.664	3.0	0.997	Shapes
1	2	2.116	59.697	2.0	0.767	Shapes
1	2	2.116	62.714	2.0	1.163	Shapes
1	2	2.116	65.747	2.0	1.46	Shapes
1	3	2.116	68.78	3.0	0.956	Shapes
0	3	2.117	74.829	n/a	0.0	Faces
0	2	2.117	77.896	n/a	0.0	Faces
0	2	2.117	80.929	n/a	0.0	Faces
1	2	2.116	83.996	2.0	0.842	Faces
0	3	2.116	87.029	n/a	0.0	Faces
0	2	2.116	90.079	n/a	0.0	Shapes
0	3	2.116	96.096	n/a	0.0	Shapes
0	2	2.117	99.128	n/a	0.0	Shapes
0	3	2.116	102.145	n/a	0.0	Shapes
0	3	2.117	105.178	2.0	0.724	Shapes
0	2	2.116	108.195	n/a	0.0	Shapes
0	2	2.116	111.228	3.0	0.983	Shapes
0	3	2.116	117.261	n/a	0.0	Faces
0	2	2.117	120.294	n/a	0.0	Faces
0	3	2.117	123.327	n/a	0.0	Faces
0	3	2.117	126.36	n/a	0.0	Faces
0	3	2.116	129.394	n/a	0.0	Faces
