accuracy	correct_response	duration	onset	participant_response	response_time	trial_type
0	1	2.026	11.012	n/a	0.0	Shapes
1	2	2.024	14.018	2.0	1.196	Shapes
1	1	2.027	17.035	1.0	1.167	Shapes
1	2	2.024	20.041	2.0	0.911	Shapes
1	2	2.027	23.058	2.0	0.881	Shapes
1	1	2.024	26.064	1.0	1.186	Shapes
1	1	2.026	32.102	1.0	1.915	Faces
1	1	2.023	35.125	1.0	1.473	Faces
0	2	2.027	38.158	1.0	1.71	Faces
0	2	2.027	41.195	n/a	0.0	Faces
1	2	2.026	44.232	2.0	1.387	Faces
1	2	2.026	47.269	2.0	1.513	Shapes
1	2	2.027	53.275	2.0	1.007	Shapes
1	2	2.024	56.281	2.0	0.91	Shapes
1	1	2.026	59.299	1.0	0.94	Shapes
1	1	2.023	62.305	1.0	1.013	Shapes
1	1	2.026	65.322	1.0	0.868	Shapes
1	2	2.024	68.328	2.0	1.271	Shapes
1	2	2.027	74.365	2.0	1.425	Faces
1	1	2.026	77.402	1.0	1.121	Faces
0	1	2.027	80.438	n/a	0.0	Faces
1	1	2.027	83.475	1.0	1.177	Faces
1	2	2.026	86.512	2.0	1.362	Faces
1	1	2.023	89.535	1.0	1.014	Shapes
1	2	2.024	95.541	2.0	1.071	Shapes
1	1	2.026	98.559	1.0	1.001	Shapes
1	2	2.023	101.565	2.0	0.934	Shapes
1	2	2.026	104.582	2.0	0.935	Shapes
1	1	2.024	107.588	1.0	1.009	Shapes
1	1	2.027	110.605	1.0	0.984	Shapes
1	2	2.024	116.614	2.0	1.584	Faces
1	1	2.026	119.632	1.0	1.095	Faces
1	2	2.026	122.652	2.0	1.36	Faces
1	2	2.026	125.672	2.0	1.139	Faces
0	2	2.026	128.692	n/a	0.0	Faces
1	1	2.026	131.712	1.0	1.222	Shapes
1	1	2.027	145.727	1.0	1.2	Shapes
1	2	2.024	148.733	2.0	0.8	Shapes
1	2	2.027	151.75	2.0	0.8	Shapes
1	1	2.024	154.756	1.0	0.734	Shapes
1	2	2.026	157.774	2.0	1.047	Shapes
1	1	2.024	160.78	1.0	0.997	Shapes
1	1	2.027	166.8	1.0	1.079	Faces
1	2	2.026	169.821	2.0	0.876	Faces
1	2	2.027	172.84	2.0	1.096	Faces
1	1	2.026	175.861	1.0	1.013	Faces
1	2	2.027	178.88	2.0	1.392	Faces
1	1	2.026	181.901	1.0	1.122	Shapes
1	1	2.027	187.907	1.0	0.969	Shapes
1	1	2.024	190.913	1.0	0.77	Shapes
1	2	2.027	193.93	2.0	0.801	Shapes
1	2	2.024	196.936	2.0	1.136	Shapes
1	1	2.026	199.954	1.0	0.781	Shapes
1	2	2.024	202.96	2.0	1.093	Shapes
1	1	2.026	208.981	1.0	1.073	Faces
1	2	2.026	212.001	2.0	1.24	Faces
1	2	2.027	215.02	2.0	1.906	Faces
1	1	2.027	218.04	1.0	1.049	Faces
1	2	2.026	221.061	2.0	1.403	Faces
1	2	2.027	224.08	2.0	1.255	Shapes
1	1	2.027	230.087	1.0	1.563	Shapes
1	1	2.024	233.093	1.0	0.918	Shapes
1	2	2.027	236.11	2.0	0.879	Shapes
1	2	2.024	239.116	2.0	0.867	Shapes
1	1	2.026	242.134	1.0	0.87	Shapes
1	2	2.023	245.14	2.0	1.093	Shapes
1	1	2.027	251.16	1.0	1.125	Faces
1	2	2.027	254.18	2.0	1.043	Faces
1	1	2.027	257.2	1.0	0.893	Faces
1	1	2.027	260.22	1.0	1.055	Faces
1	1	2.027	263.24	1.0	1.477	Faces
1	2	2.027	266.26	2.0	1.118	Faces
