accuracy	correct_response	duration	onset	participant_response	response_time	trial_type
1	1	2.016	11.0	1.0	1.1	Shapes
1	2	2.017	14.016	2.0	1.091	Shapes
1	1	2.017	17.033	1.0	1.851	Shapes
1	2	2.016	20.05	2.0	0.83	Shapes
1	2	2.017	23.066	2.0	0.995	Shapes
1	1	2.016	26.083	1.0	0.801	Shapes
1	1	2.016	32.183	1.0	0.764	Faces
1	1	2.017	35.216	1.0	0.829	Faces
0	2	2.017	38.316	n/a	0.0	Faces
1	2	2.016	41.383	2.0	1.17	Faces
1	2	2.017	44.466	2.0	0.915	Faces
1	2	2.016	47.483	2.0	0.738	Shapes
1	2	2.017	53.499	2.0	0.816	Shapes
1	2	2.017	56.516	2.0	0.892	Shapes
1	1	2.016	59.533	1.0	0.989	Shapes
1	1	2.017	62.549	1.0	0.773	Shapes
1	1	2.016	65.566	1.0	0.577	Shapes
1	2	2.017	68.582	2.0	0.884	Shapes
1	2	2.016	74.616	2.0	0.935	Faces
1	1	2.017	77.682	1.0	0.815	Faces
1	1	2.016	80.766	1.0	1.071	Faces
1	1	2.016	83.816	1.0	0.878	Faces
1	2	2.017	86.899	2.0	1.267	Faces
1	1	2.016	89.916	1.0	0.932	Shapes
1	2	2.017	95.932	2.0	0.599	Shapes
1	1	2.016	98.949	1.0	0.78	Shapes
1	2	2.017	101.965	2.0	0.526	Shapes
1	2	2.017	104.982	2.0	0.483	Shapes
0	1	2.016	107.999	2.0	0.867	Shapes
1	1	2.017	111.015	1.0	0.944	Shapes
0	2	2.017	117.032	1.0	0.978	Faces
1	1	2.016	120.049	1.0	0.878	Faces
1	2	2.017	123.065	2.0	0.739	Faces
1	2	2.017	126.082	2.0	0.855	Faces
1	2	2.017	129.098	2.0	0.784	Faces
1	1	2.017	132.115	1.0	0.973	Shapes
1	1	2.033	146.132	1.0	0.832	Shapes
1	2	2.017	149.148	2.0	0.872	Shapes
1	2	2.017	152.165	2.0	1.03	Shapes
1	1	2.016	155.182	1.0	0.667	Shapes
1	2	2.017	158.198	2.0	0.704	Shapes
1	1	2.016	161.232	1.0	1.111	Shapes
1	1	2.017	167.248	1.0	0.918	Faces
1	2	2.016	170.265	2.0	0.768	Faces
1	2	2.017	173.281	2.0	0.765	Faces
1	1	2.017	176.298	1.0	0.841	Faces
1	2	2.016	179.315	2.0	1.083	Faces
1	1	2.017	182.331	1.0	0.689	Shapes
1	1	2.017	188.348	1.0	0.823	Shapes
1	1	2.016	191.365	1.0	0.827	Shapes
1	2	2.017	194.381	2.0	0.778	Shapes
1	2	2.016	197.398	2.0	0.685	Shapes
0	1	2.017	200.414	2.0	0.524	Shapes
1	2	2.017	203.431	2.0	0.719	Shapes
1	1	2.016	209.448	1.0	0.885	Faces
1	2	2.017	212.464	2.0	0.823	Faces
0	2	2.017	215.481	1.0	0.931	Faces
1	1	2.016	218.498	1.0	0.778	Faces
1	2	2.017	221.514	2.0	1.044	Faces
1	2	2.017	224.531	2.0	0.618	Shapes
1	1	2.017	230.547	1.0	0.882	Shapes
1	1	2.017	233.564	1.0	0.741	Shapes
1	2	2.016	236.581	2.0	0.746	Shapes
1	2	2.017	239.597	2.0	0.807	Shapes
0	1	2.017	242.614	n/a	0.0	Shapes
1	2	2.016	245.631	2.0	1.008	Shapes
0	1	2.017	251.647	2.0	0.701	Faces
1	2	2.017	254.664	2.0	0.817	Faces
1	1	2.016	257.681	1.0	0.962	Faces
1	1	2.017	260.697	1.0	0.839	Faces
1	1	2.016	263.714	1.0	0.687	Faces
1	2	2.034	266.73	2.0	0.881	Faces
