accuracy	correct_response	duration	onset	participant_response	response_time	trial_type
1	2	2.133	11.0	2.0	1.138	Shapes
1	3	2.116	14.033	3.0	0.844	Shapes
1	2	2.117	17.066	2.0	0.981	Shapes
1	3	2.116	20.083	3.0	0.736	Shapes
1	3	2.116	23.116	3.0	0.757	Shapes
1	2	2.117	26.149	2.0	1.123	Shapes
1	2	2.117	32.182	2.0	1.037	Faces
1	2	2.117	35.215	2.0	0.988	Faces
1	3	2.117	38.248	3.0	1.098	Faces
1	3	2.116	41.282	3.0	1.28	Faces
1	3	2.116	44.315	3.0	1.097	Faces
1	3	2.117	47.348	3.0	0.802	Shapes
1	3	2.116	53.365	3.0	0.927	Shapes
1	3	2.116	56.398	3.0	0.806	Shapes
1	2	2.116	59.431	2.0	1.2	Shapes
1	2	2.117	62.464	2.0	1.026	Shapes
1	2	2.116	65.481	2.0	0.941	Shapes
1	3	2.116	68.514	3.0	0.9	Shapes
1	3	2.116	74.547	3.0	0.903	Faces
1	2	2.117	77.58	2.0	0.941	Faces
1	2	2.117	80.613	2.0	1.142	Faces
1	2	2.117	83.646	2.0	1.133	Faces
1	3	2.116	86.68	3.0	1.229	Faces
1	2	2.116	89.713	2.0	0.815	Shapes
1	3	2.116	95.73	3.0	0.852	Shapes
1	2	2.117	98.762	2.0	0.895	Shapes
1	3	2.117	101.779	3.0	0.915	Shapes
1	3	2.116	104.796	3.0	0.873	Shapes
1	2	2.116	107.829	2.0	0.719	Shapes
1	2	2.117	110.862	2.0	0.773	Shapes
1	3	2.117	116.895	3.0	1.034	Faces
1	2	2.117	119.928	2.0	0.954	Faces
1	3	2.117	122.961	3.0	1.13	Faces
1	3	2.116	125.995	3.0	0.823	Faces
1	3	2.116	129.028	3.0	0.767	Faces
1	2	2.117	132.061	2.0	0.815	Shapes
1	2	2.116	146.078	2.0	0.808	Shapes
1	3	2.117	149.11	3.0	0.814	Shapes
1	3	2.116	152.127	3.0	0.853	Shapes
1	2	2.117	155.16	2.0	0.769	Shapes
1	3	2.116	158.177	3.0	0.913	Shapes
1	2	2.116	161.21	2.0	0.893	Shapes
1	2	2.116	167.243	2.0	0.993	Faces
1	3	2.117	170.276	3.0	0.875	Faces
1	3	2.117	173.309	3.0	0.753	Faces
1	2	2.117	176.342	2.0	0.752	Faces
1	3	2.116	179.376	3.0	1.288	Faces
1	2	2.116	182.409	2.0	0.798	Shapes
1	2	2.116	188.426	2.0	0.713	Shapes
1	2	2.117	191.458	2.0	0.742	Shapes
1	3	2.117	194.475	3.0	0.786	Shapes
1	3	2.117	197.508	3.0	1.371	Shapes
1	2	2.116	200.525	2.0	0.984	Shapes
1	3	2.116	203.558	3.0	0.811	Shapes
1	2	2.117	209.591	2.0	0.772	Faces
1	3	2.117	212.624	3.0	0.823	Faces
1	3	2.117	215.657	3.0	1.07	Faces
1	2	2.116	218.691	2.0	1.017	Faces
1	3	2.116	221.724	3.0	0.895	Faces
1	3	2.117	224.757	3.0	0.746	Shapes
1	2	2.116	230.774	2.0	0.777	Shapes
1	2	2.116	233.807	2.0	0.694	Shapes
1	3	2.116	236.84	3.0	0.849	Shapes
1	3	2.117	239.873	3.0	0.744	Shapes
1	2	2.116	242.89	2.0	0.844	Shapes
1	3	2.116	245.923	3.0	0.721	Shapes
1	2	2.116	251.956	2.0	0.998	Faces
1	3	2.117	254.989	3.0	1.249	Faces
1	2	2.117	258.022	2.0	0.78	Faces
1	2	2.117	261.055	2.0	0.711	Faces
1	2	2.116	264.089	2.0	1.021	Faces
1	3	2.116	267.122	3.0	0.901	Faces
