accuracy	correct_response	duration	onset	participant_response	response_time	trial_type
0	3	2.023	11.001	4.0	0.796	Shapes
1	4	2.025	14.016	4.0	0.939	Shapes
1	3	2.024	17.033	3.0	1.071	Shapes
1	4	2.022	20.036	4.0	0.882	Shapes
1	4	2.024	23.05	4.0	0.875	Shapes
1	3	2.025	26.066	3.0	0.924	Shapes
1	3	2.025	32.083	3.0	0.889	Faces
1	3	2.024	35.1	3.0	0.967	Faces
0	4	2.025	38.116	3.0	1.899	Faces
1	4	2.025	41.133	4.0	1.356	Faces
1	4	2.024	44.15	4.0	0.962	Faces
1	4	2.024	47.167	4.0	0.862	Shapes
1	4	2.025	53.183	4.0	0.818	Shapes
1	4	2.022	56.186	4.0	0.786	Shapes
1	3	2.024	59.2	3.0	0.872	Shapes
1	3	2.021	62.203	3.0	0.797	Shapes
1	3	2.024	65.217	3.0	0.899	Shapes
1	4	2.025	68.233	4.0	0.717	Shapes
1	4	2.025	74.25	4.0	0.898	Faces
1	3	2.024	77.267	3.0	1.299	Faces
1	3	2.025	80.283	3.0	1.449	Faces
1	3	2.025	83.3	3.0	1.222	Faces
1	4	2.024	86.317	4.0	0.991	Faces
1	3	2.025	89.333	3.0	0.655	Shapes
1	4	2.022	95.336	4.0	0.868	Shapes
1	3	2.025	98.35	3.0	0.786	Shapes
1	4	2.022	101.353	4.0	0.602	Shapes
1	4	2.024	104.367	4.0	0.877	Shapes
1	3	2.024	107.384	3.0	0.687	Shapes
1	3	2.025	110.4	3.0	0.862	Shapes
0	4	2.025	116.417	n/a	0.0	Faces
1	3	2.024	119.434	3.0	0.706	Faces
1	4	2.025	122.45	4.0	1.131	Faces
1	4	2.025	125.467	4.0	0.811	Faces
1	4	2.024	128.484	4.0	0.762	Faces
1	3	2.025	131.5	3.0	0.716	Shapes
1	3	2.022	145.503	3.0	0.745	Shapes
1	4	2.025	148.517	4.0	0.76	Shapes
1	4	2.022	151.52	4.0	1.105	Shapes
1	3	2.024	154.534	3.0	0.754	Shapes
1	4	2.024	157.551	4.0	1.321	Shapes
1	3	2.025	160.567	3.0	0.71	Shapes
1	3	2.025	166.584	3.0	1.068	Faces
1	4	2.024	169.601	4.0	0.899	Faces
1	4	2.025	172.617	4.0	0.826	Faces
1	3	2.025	175.634	3.0	0.711	Faces
1	4	2.024	178.651	4.0	1.001	Faces
1	3	2.024	181.668	3.0	0.824	Shapes
1	3	2.025	187.684	3.0	0.674	Shapes
1	3	2.022	190.687	3.0	0.681	Shapes
1	4	2.024	193.701	4.0	0.688	Shapes
1	4	2.021	196.704	4.0	1.186	Shapes
1	3	2.024	199.718	3.0	0.719	Shapes
1	4	2.025	202.734	4.0	0.986	Shapes
1	3	2.025	208.751	3.0	0.668	Faces
1	4	2.024	211.768	4.0	0.785	Faces
0	4	2.025	214.784	3.0	1.777	Faces
1	3	2.025	217.801	3.0	0.724	Faces
1	4	2.024	220.818	4.0	0.99	Faces
1	4	2.025	223.834	4.0	0.836	Shapes
1	3	2.022	229.837	3.0	0.661	Shapes
1	3	2.025	232.851	3.0	0.713	Shapes
1	4	2.022	235.854	4.0	0.885	Shapes
1	4	2.024	238.868	4.0	0.662	Shapes
1	3	2.021	241.871	3.0	0.774	Shapes
1	4	2.024	244.885	4.0	0.667	Shapes
1	3	2.025	250.901	3.0	1.14	Faces
1	4	2.025	253.918	4.0	0.801	Faces
1	3	2.024	256.935	3.0	0.936	Faces
1	3	2.025	259.951	3.0	0.697	Faces
1	3	2.025	262.968	3.0	1.011	Faces
1	4	2.024	265.985	4.0	0.88	Faces
