accuracy	correct_response	duration	onset	participant_response	response_time	trial_type
0	2	2.133	11.05	3.0	1.452	Shapes
1	3	2.116	14.083	3.0	1.332	Shapes
1	2	2.116	17.133	2.0	1.088	Shapes
1	3	2.116	20.166	3.0	1.027	Shapes
1	3	2.117	23.199	3.0	1.049	Shapes
1	2	2.116	26.216	2.0	1.218	Shapes
1	2	2.116	32.299	2.0	1.216	Faces
1	2	2.117	35.365	2.0	1.468	Faces
0	3	2.117	38.415	n/a	0.0	Faces
1	3	2.116	41.465	3.0	1.251	Faces
1	3	2.117	44.548	3.0	1.211	Faces
1	3	2.117	47.631	3.0	0.849	Shapes
1	3	2.116	53.648	3.0	0.809	Shapes
1	3	2.116	56.681	3.0	0.805	Shapes
1	2	2.117	59.714	2.0	1.124	Shapes
1	2	2.117	62.747	2.0	1.013	Shapes
1	2	2.116	65.764	2.0	0.98	Shapes
1	3	2.116	68.797	3.0	1.173	Shapes
1	3	2.116	74.847	3.0	0.984	Faces
1	2	2.116	77.93	2.0	0.935	Faces
1	2	2.117	80.963	2.0	1.346	Faces
0	2	2.116	84.03	n/a	0.0	Faces
1	3	2.116	87.063	3.0	0.899	Faces
1	2	2.116	90.113	2.0	0.842	Shapes
1	3	2.116	96.146	3.0	1.029	Shapes
1	2	2.116	99.179	2.0	0.829	Shapes
1	3	2.117	102.212	3.0	1.141	Shapes
1	3	2.116	105.229	3.0	0.818	Shapes
1	2	2.116	108.262	2.0	1.259	Shapes
1	2	2.116	111.295	2.0	1.383	Shapes
1	3	2.117	117.328	3.0	1.625	Faces
1	2	2.117	120.361	2.0	0.908	Faces
1	3	2.117	123.394	3.0	0.953	Faces
1	3	2.116	126.428	3.0	0.855	Faces
1	3	2.116	129.461	3.0	0.909	Faces
1	2	2.117	132.494	2.0	0.918	Shapes
1	2	2.115	146.511	2.0	0.871	Shapes
1	3	2.117	149.543	3.0	0.808	Shapes
1	3	2.116	152.56	3.0	0.888	Shapes
1	2	2.116	155.593	2.0	0.973	Shapes
1	3	2.117	158.626	3.0	1.117	Shapes
1	2	2.116	161.643	2.0	1.065	Shapes
1	2	2.116	167.676	2.0	1.001	Faces
1	3	2.116	170.709	3.0	0.977	Faces
1	3	2.117	173.742	3.0	0.743	Faces
1	2	2.117	176.775	2.0	0.795	Faces
1	3	2.117	179.808	3.0	0.865	Faces
1	2	2.116	182.842	2.0	1.206	Shapes
1	2	2.116	188.859	2.0	0.81	Shapes
1	2	2.117	191.891	2.0	0.754	Shapes
1	3	2.116	194.908	3.0	0.694	Shapes
1	3	2.116	197.941	3.0	1.104	Shapes
1	2	2.117	200.974	2.0	0.863	Shapes
1	3	2.116	203.991	3.0	1.207	Shapes
1	2	2.116	210.024	2.0	1.019	Faces
1	3	2.116	213.057	3.0	0.821	Faces
1	3	2.117	216.09	3.0	1.397	Faces
1	2	2.117	219.123	2.0	0.845	Faces
1	3	2.117	222.156	3.0	0.915	Faces
1	3	2.116	225.19	3.0	0.702	Shapes
1	2	2.116	231.207	2.0	0.753	Shapes
1	2	2.117	234.239	2.0	1.022	Shapes
1	3	2.116	237.256	3.0	0.806	Shapes
1	3	2.116	240.289	3.0	0.747	Shapes
1	2	2.117	243.322	2.0	1.022	Shapes
1	3	2.116	246.339	3.0	0.791	Shapes
1	2	2.116	252.372	2.0	1.285	Faces
1	3	2.116	255.405	3.0	0.855	Faces
1	2	2.117	258.438	2.0	1.239	Faces
1	2	2.117	261.471	2.0	0.909	Faces
1	2	2.117	264.504	2.0	0.932	Faces
1	3	2.116	267.538	3.0	0.833	Faces
