accuracy	correct_response	duration	onset	participant_response	response_time	trial_type
1	2	2.134	11.0	2.0	1.632	Shapes
0	3	2.117	14.034	n/a	0.0	Shapes
1	2	2.134	17.067	2.0	1.026	Shapes
1	3	2.117	20.084	3.0	1.303	Shapes
1	3	2.117	23.117	3.0	1.304	Shapes
1	2	2.132	26.135	2.0	1.715	Shapes
1	2	2.118	32.167	2.0	0.88	Faces
1	2	2.133	35.201	2.0	1.403	Faces
1	3	2.134	38.234	3.0	1.174	Faces
1	3	2.133	41.268	3.0	1.116	Faces
1	3	2.133	44.301	3.0	1.176	Faces
1	3	2.134	47.334	3.0	1.136	Shapes
1	3	2.117	53.351	3.0	1.78	Shapes
1	3	2.132	56.369	3.0	0.929	Shapes
1	2	2.117	59.401	2.0	1.7	Shapes
1	2	2.132	62.419	2.0	1.087	Shapes
1	2	2.118	65.451	2.0	0.989	Shapes
1	3	2.117	68.468	3.0	0.966	Shapes
1	3	2.133	74.502	3.0	0.988	Faces
1	2	2.117	77.535	2.0	1.346	Faces
0	2	2.117	80.568	3.0	1.044	Faces
1	2	2.117	83.602	2.0	1.534	Faces
1	3	2.117	86.635	3.0	1.062	Faces
1	2	2.133	89.669	2.0	0.802	Shapes
1	3	2.133	95.702	3.0	1.129	Shapes
1	2	2.118	98.735	2.0	1.14	Shapes
1	3	2.133	101.753	3.0	0.961	Shapes
1	3	2.133	104.786	3.0	1.222	Shapes
0	2	2.133	107.819	3.0	1.029	Shapes
1	2	2.118	110.852	2.0	1.05	Shapes
1	3	2.133	116.886	3.0	1.359	Faces
1	2	2.117	119.919	2.0	1.307	Faces
1	3	2.133	122.953	3.0	0.82	Faces
1	3	2.133	125.986	3.0	1.101	Faces
1	3	2.118	129.019	3.0	0.973	Faces
1	2	2.117	132.053	2.0	0.932	Shapes
1	2	2.117	146.07	2.0	1.276	Shapes
1	3	2.133	149.103	3.0	1.776	Shapes
1	3	2.117	152.136	3.0	1.737	Shapes
1	2	2.133	155.154	2.0	1.016	Shapes
1	3	2.133	158.187	3.0	0.846	Shapes
0	2	2.133	161.22	3.0	0.909	Shapes
0	2	2.134	167.253	3.0	1.231	Faces
1	3	2.133	170.287	3.0	1.76	Faces
1	3	2.134	173.32	3.0	0.96	Faces
1	2	2.133	176.354	2.0	0.864	Faces
1	3	2.133	179.387	3.0	1.171	Faces
1	2	2.118	182.42	2.0	1.157	Shapes
0	2	2.133	188.437	3.0	0.996	Shapes
1	2	2.132	191.455	2.0	0.903	Shapes
1	3	2.134	194.487	3.0	1.276	Shapes
1	3	2.132	197.505	3.0	1.852	Shapes
1	2	2.117	200.537	2.0	1.011	Shapes
1	3	2.132	203.555	3.0	1.113	Shapes
1	2	2.133	209.588	2.0	0.851	Faces
1	3	2.133	212.621	3.0	1.358	Faces
1	3	2.134	215.654	3.0	1.42	Faces
1	2	2.133	218.688	2.0	1.318	Faces
1	3	2.117	221.721	3.0	0.857	Faces
1	3	2.133	224.755	3.0	0.853	Shapes
1	2	2.133	230.772	2.0	1.135	Shapes
1	2	2.133	233.805	2.0	1.678	Shapes
1	3	2.133	236.838	3.0	0.945	Shapes
1	3	2.132	239.856	3.0	1.155	Shapes
1	2	2.117	242.888	2.0	1.045	Shapes
1	3	2.117	245.922	3.0	1.053	Shapes
1	2	2.117	251.955	2.0	1.724	Faces
1	3	2.117	254.988	3.0	1.191	Faces
1	2	2.133	258.022	2.0	1.336	Faces
1	2	2.117	261.055	2.0	1.025	Faces
1	2	2.133	264.089	2.0	1.053	Faces
1	3	2.117	267.122	3.0	1.104	Faces
