accuracy	correct_response	duration	onset	participant_response	response_time	trial_type
1	1	2.017	10.983	1.0	1.919	Shapes
1	2	2.016	14.0	2.0	1.145	Shapes
1	1	2.017	17.016	1.0	0.966	Shapes
1	2	2.016	20.033	2.0	0.847	Shapes
1	2	2.017	23.049	2.0	0.888	Shapes
1	1	2.017	26.066	1.0	1.539	Shapes
1	1	2.017	32.082	1.0	1.61	Faces
0	1	2.017	35.099	n/a	0.0	Faces
0	2	2.016	38.116	n/a	0.0	Faces
0	2	2.017	41.132	n/a	0.0	Faces
0	2	2.016	44.149	n/a	0.0	Faces
0	2	2.017	47.165	1.0	1.178	Shapes
1	2	2.017	53.182	2.0	1.023	Shapes
1	2	2.016	56.199	2.0	0.748	Shapes
1	1	2.017	59.215	1.0	1.252	Shapes
1	1	2.016	62.232	1.0	1.369	Shapes
1	1	2.017	65.248	1.0	1.05	Shapes
1	2	2.017	68.265	2.0	0.921	Shapes
1	2	2.016	74.282	2.0	1.249	Faces
1	1	2.017	77.298	1.0	0.889	Faces
1	1	2.016	80.315	1.0	0.896	Faces
0	1	2.017	83.331	n/a	0.0	Faces
1	2	2.017	86.348	2.0	1.176	Faces
1	1	2.016	89.365	1.0	0.921	Shapes
1	2	2.017	95.381	2.0	0.869	Shapes
1	1	2.016	98.398	1.0	0.824	Shapes
1	2	2.017	101.414	2.0	0.946	Shapes
1	2	2.016	104.431	2.0	0.92	Shapes
1	1	2.017	107.447	1.0	0.826	Shapes
1	1	2.017	110.464	1.0	0.83	Shapes
0	2	2.016	116.481	n/a	0.0	Faces
1	1	2.017	119.497	1.0	0.983	Faces
1	2	2.016	122.514	2.0	1.558	Faces
1	2	2.017	125.53	2.0	1.494	Faces
1	2	2.017	128.547	2.0	0.875	Faces
1	1	2.016	131.564	1.0	1.088	Shapes
1	1	2.017	145.58	1.0	0.827	Shapes
1	2	2.016	148.597	2.0	0.789	Shapes
1	2	2.017	151.613	2.0	1.23	Shapes
1	1	2.016	154.63	1.0	0.822	Shapes
1	2	2.017	157.646	2.0	0.756	Shapes
1	1	2.017	160.663	1.0	0.765	Shapes
1	1	2.017	166.679	1.0	0.977	Faces
1	2	2.017	169.696	2.0	0.904	Faces
1	2	2.016	172.713	2.0	0.974	Faces
1	1	2.017	175.729	1.0	0.744	Faces
1	2	2.016	178.746	2.0	0.809	Faces
1	1	2.017	181.762	1.0	1.415	Shapes
1	1	2.017	187.779	1.0	0.827	Shapes
1	1	2.016	190.796	1.0	0.752	Shapes
1	2	2.017	193.812	2.0	0.831	Shapes
1	2	2.016	196.829	2.0	0.867	Shapes
1	1	2.017	199.845	1.0	0.835	Shapes
1	2	2.017	202.862	2.0	0.928	Shapes
1	1	2.016	208.879	1.0	0.85	Faces
1	2	2.017	211.895	2.0	0.714	Faces
0	2	2.016	214.912	1.0	1.103	Faces
1	1	2.017	217.928	1.0	1.436	Faces
1	2	2.017	220.945	2.0	1.527	Faces
1	2	2.016	223.962	2.0	0.897	Shapes
1	1	2.017	229.978	1.0	0.742	Shapes
1	1	2.016	232.995	1.0	0.768	Shapes
1	2	2.017	236.011	2.0	0.972	Shapes
1	2	2.016	239.028	2.0	0.71	Shapes
1	1	2.017	242.044	1.0	0.753	Shapes
1	2	2.017	245.061	2.0	0.709	Shapes
1	1	2.033	251.078	1.0	0.947	Faces
1	2	2.017	254.094	2.0	0.765	Faces
1	1	2.016	257.111	1.0	1.416	Faces
1	1	2.017	260.127	1.0	1.029	Faces
1	1	2.017	263.144	1.0	0.833	Faces
1	2	2.016	266.161	2.0	0.933	Faces
