accuracy	correct_response	duration	onset	participant_response	response_time	trial_type
1	3	2.024	11.0	3.0	1.33	Shapes
1	4	2.024	14.017	4.0	1.747	Shapes
1	3	2.025	17.033	3.0	1.416	Shapes
0	4	2.021	20.037	3.0	1.153	Shapes
0	4	2.025	23.05	3.0	1.52	Shapes
1	3	2.024	26.067	3.0	1.079	Shapes
1	3	2.025	32.083	3.0	1.314	Faces
0	3	2.025	35.1	4.0	1.794	Faces
0	4	2.024	38.117	3.0	1.219	Faces
1	4	2.025	41.133	4.0	1.318	Faces
0	4	2.025	44.15	3.0	1.871	Faces
1	4	2.024	47.167	4.0	1.279	Shapes
1	4	2.025	53.183	4.0	1.557	Shapes
1	4	2.021	56.187	4.0	1.509	Shapes
1	3	2.025	59.2	3.0	1.296	Shapes
1	3	2.024	62.217	3.0	1.068	Shapes
1	3	2.024	65.234	3.0	1.363	Shapes
1	4	2.025	68.25	4.0	1.47	Shapes
0	4	2.025	74.267	3.0	1.743	Faces
1	3	2.024	77.284	3.0	1.1	Faces
0	3	2.025	80.3	4.0	1.987	Faces
1	3	2.025	83.317	3.0	1.616	Faces
0	4	2.024	86.334	3.0	1.841	Faces
1	3	2.025	89.35	3.0	1.097	Shapes
1	4	2.022	95.353	4.0	1.262	Shapes
1	3	2.025	98.367	3.0	1.48	Shapes
0	4	2.024	101.384	3.0	1.657	Shapes
1	4	2.024	104.401	4.0	1.729	Shapes
1	3	2.025	107.417	3.0	1.025	Shapes
1	3	2.022	110.42	3.0	1.136	Shapes
0	4	2.025	116.434	n/a	0.0	Faces
1	3	2.024	119.451	3.0	1.595	Faces
1	4	2.025	122.467	4.0	1.313	Faces
1	4	2.025	125.484	4.0	1.305	Faces
1	4	2.024	128.501	4.0	1.91	Faces
1	3	2.025	131.517	3.0	1.852	Shapes
1	3	2.021	145.521	3.0	1.005	Shapes
1	4	2.025	148.534	4.0	1.698	Shapes
0	4	2.021	151.538	3.0	1.417	Shapes
1	3	2.024	154.551	3.0	1.771	Shapes
0	4	2.024	157.568	3.0	1.571	Shapes
1	3	2.025	160.584	3.0	0.964	Shapes
1	3	2.025	166.601	3.0	1.874	Faces
0	4	2.024	169.618	3.0	1.667	Faces
1	4	2.025	172.634	4.0	1.175	Faces
1	3	2.025	175.651	3.0	1.382	Faces
1	4	2.024	178.668	4.0	1.758	Faces
1	3	2.025	181.684	3.0	1.537	Shapes
1	3	2.022	187.687	3.0	1.426	Shapes
1	3	2.025	190.701	3.0	1.302	Shapes
0	4	2.024	193.718	3.0	1.603	Shapes
0	4	2.024	196.735	3.0	1.399	Shapes
1	3	2.025	199.751	3.0	1.782	Shapes
1	4	2.022	202.754	4.0	1.836	Shapes
1	3	2.024	208.768	3.0	1.542	Faces
1	4	2.024	211.785	4.0	1.771	Faces
0	4	2.025	214.801	3.0	1.209	Faces
1	3	2.025	217.818	3.0	1.766	Faces
1	4	2.024	220.835	4.0	1.365	Faces
1	4	2.025	223.851	4.0	1.461	Shapes
1	3	2.022	229.854	3.0	1.308	Shapes
1	3	2.025	232.868	3.0	0.938	Shapes
1	4	2.024	235.885	4.0	1.77	Shapes
1	4	2.025	238.901	4.0	1.418	Shapes
1	3	2.021	241.905	3.0	1.495	Shapes
1	4	2.025	244.918	4.0	1.563	Shapes
1	3	2.024	250.935	3.0	1.966	Faces
1	4	2.024	253.952	4.0	1.637	Faces
1	3	2.025	256.968	3.0	1.735	Faces
1	3	2.025	259.985	3.0	1.389	Faces
1	3	2.024	263.002	3.0	1.592	Faces
0	4	2.025	266.018	3.0	1.822	Faces
