accuracy	correct_response	duration	onset	participant_response	response_time	trial_type
0	2	2.066	11.033	3.0	1.174	Shapes
0	3	2.066	14.066	n/a	0.0	Shapes
1	2	2.066	17.099	2.0	1.312	Shapes
1	3	2.067	20.115	3.0	1.021	Shapes
1	3	2.067	23.132	3.0	0.892	Shapes
1	2	2.066	26.149	2.0	0.944	Shapes
1	2	2.067	32.265	2.0	1.072	Faces
1	2	2.066	35.315	2.0	0.891	Faces
0	3	2.067	38.348	n/a	0.0	Faces
1	3	2.066	41.398	3.0	1.738	Faces
1	3	2.067	44.464	3.0	1.174	Faces
1	3	2.066	47.531	3.0	1.087	Shapes
1	3	2.067	53.547	3.0	1.185	Shapes
1	3	2.066	56.564	3.0	0.916	Shapes
1	2	2.067	59.58	2.0	1.985	Shapes
1	2	2.067	62.597	2.0	0.73	Shapes
1	2	2.066	65.614	2.0	1.109	Shapes
1	3	2.067	68.63	3.0	1.031	Shapes
1	3	2.066	74.68	3.0	1.209	Faces
1	2	2.067	77.746	2.0	1.1	Faces
1	2	2.066	80.78	2.0	1.151	Faces
1	2	2.067	83.846	2.0	1.319	Faces
1	3	2.066	86.863	3.0	1.247	Faces
1	2	2.066	89.896	2.0	0.797	Shapes
1	3	2.067	95.912	3.0	1.088	Shapes
1	2	2.066	98.929	2.0	0.866	Shapes
1	3	2.067	101.945	3.0	0.766	Shapes
1	3	2.066	104.962	3.0	1.009	Shapes
1	2	2.067	107.978	2.0	0.897	Shapes
1	2	2.066	110.995	2.0	0.968	Shapes
1	3	2.067	117.011	3.0	1.893	Faces
1	2	2.066	120.028	2.0	0.918	Faces
1	3	2.067	123.044	3.0	1.335	Faces
1	3	2.066	126.061	3.0	1.573	Faces
1	3	2.067	129.077	3.0	1.0	Faces
1	2	2.067	132.094	2.0	0.951	Shapes
1	2	2.067	146.11	2.0	1.055	Shapes
1	3	2.066	149.127	3.0	0.865	Shapes
1	3	2.067	152.143	3.0	0.935	Shapes
1	2	2.066	155.16	2.0	1.028	Shapes
1	3	2.067	158.176	3.0	0.895	Shapes
1	2	2.066	161.193	2.0	0.873	Shapes
1	2	2.067	167.209	2.0	1.813	Faces
1	3	2.066	170.226	3.0	1.052	Faces
1	3	2.067	173.242	3.0	0.898	Faces
1	2	2.066	176.259	2.0	0.904	Faces
1	3	2.067	179.275	3.0	1.064	Faces
1	2	2.066	182.292	2.0	0.996	Shapes
1	2	2.067	188.308	2.0	1.321	Shapes
1	2	2.066	191.325	2.0	0.783	Shapes
1	3	2.067	194.341	3.0	1.072	Shapes
1	3	2.066	197.358	3.0	1.155	Shapes
1	2	2.067	200.374	2.0	0.74	Shapes
1	3	2.066	203.391	3.0	1.052	Shapes
1	2	2.067	209.407	2.0	1.039	Faces
1	3	2.066	212.424	3.0	0.963	Faces
1	3	2.067	215.44	3.0	1.563	Faces
1	2	2.067	218.457	2.0	1.163	Faces
1	3	2.067	221.473	3.0	1.201	Faces
1	3	2.067	224.49	3.0	0.803	Shapes
1	2	2.067	230.506	2.0	1.086	Shapes
1	2	2.067	233.523	2.0	0.749	Shapes
1	3	2.067	236.539	3.0	0.945	Shapes
1	3	2.067	239.556	3.0	0.909	Shapes
1	2	2.066	242.573	2.0	0.878	Shapes
1	3	2.067	245.589	3.0	0.788	Shapes
0	2	2.067	251.605	n/a	0.0	Faces
1	3	2.067	254.622	3.0	0.854	Faces
1	2	2.066	257.639	2.0	0.97	Faces
1	2	2.067	260.655	2.0	0.687	Faces
1	2	2.066	263.672	2.0	0.742	Faces
1	3	2.067	266.688	3.0	1.04	Faces
