accuracy	correct_response	duration	onset	participant_response	response_time	trial_type
0	3	2.025	11.0	4.0	1.083	Shapes
1	4	2.022	14.003	4.0	0.925	Shapes
1	3	2.025	17.017	3.0	1.077	Shapes
1	4	2.022	20.02	4.0	0.981	Shapes
1	4	2.024	23.034	4.0	1.222	Shapes
1	3	2.024	26.051	3.0	1.217	Shapes
1	3	2.025	32.067	3.0	1.319	Faces
1	3	2.024	35.084	3.0	1.255	Faces
1	4	2.024	38.101	4.0	1.359	Faces
1	4	2.024	41.135	4.0	1.574	Faces
1	4	2.024	44.151	4.0	1.375	Faces
1	4	2.025	47.184	4.0	1.162	Shapes
1	4	2.022	53.187	4.0	1.017	Shapes
1	4	2.024	56.201	4.0	0.776	Shapes
1	3	2.021	59.204	3.0	1.339	Shapes
1	3	2.025	62.217	3.0	1.043	Shapes
1	3	2.022	65.22	3.0	1.181	Shapes
1	4	2.025	68.234	4.0	0.978	Shapes
1	4	2.024	74.268	4.0	1.466	Faces
1	3	2.025	77.284	3.0	1.218	Faces
1	3	2.024	80.301	3.0	1.488	Faces
1	3	2.022	83.32	3.0	1.344	Faces
1	4	2.025	86.334	4.0	1.366	Faces
1	3	2.025	89.351	3.0	1.081	Shapes
1	4	2.022	95.354	4.0	1.032	Shapes
1	3	2.024	98.368	3.0	0.878	Shapes
1	4	2.021	101.371	4.0	0.884	Shapes
1	4	2.025	104.384	4.0	1.012	Shapes
1	3	2.022	107.387	3.0	1.039	Shapes
1	3	2.025	110.401	3.0	0.997	Shapes
0	4	2.024	116.418	3.0	1.05	Faces
1	3	2.024	119.435	3.0	0.995	Faces
1	4	2.025	122.451	4.0	1.362	Faces
1	4	2.024	125.468	4.0	1.32	Faces
1	4	2.024	128.485	4.0	1.151	Faces
1	3	2.025	131.501	3.0	1.16	Shapes
1	3	2.022	145.504	3.0	1.149	Shapes
1	4	2.025	148.518	4.0	1.225	Shapes
1	4	2.022	151.521	4.0	0.947	Shapes
1	3	2.024	154.535	3.0	1.358	Shapes
1	4	2.021	157.538	4.0	0.978	Shapes
1	3	2.024	160.552	3.0	1.063	Shapes
1	3	2.025	166.568	3.0	1.572	Faces
1	4	2.024	169.585	4.0	1.208	Faces
1	4	2.024	172.602	4.0	1.119	Faces
1	3	2.025	175.618	3.0	0.999	Faces
1	4	2.025	178.635	4.0	1.428	Faces
1	3	2.024	181.652	3.0	1.562	Shapes
1	3	2.021	187.655	3.0	1.509	Shapes
1	3	2.025	190.668	3.0	1.584	Shapes
1	4	2.022	193.671	4.0	1.044	Shapes
1	4	2.025	196.685	4.0	1.224	Shapes
1	3	2.022	199.688	3.0	1.108	Shapes
1	4	2.024	202.702	4.0	1.435	Shapes
1	3	2.024	208.719	3.0	1.437	Faces
1	4	2.025	211.735	4.0	1.12	Faces
1	4	2.024	214.752	4.0	1.74	Faces
1	3	2.024	217.769	3.0	0.999	Faces
1	4	2.025	220.785	4.0	1.335	Faces
1	4	2.025	223.802	4.0	1.035	Shapes
1	3	2.022	229.805	3.0	1.17	Shapes
1	3	2.024	232.819	3.0	0.974	Shapes
1	4	2.021	235.822	4.0	1.242	Shapes
1	4	2.024	238.836	4.0	0.929	Shapes
1	3	2.025	241.852	3.0	1.185	Shapes
1	4	2.022	244.855	4.0	0.898	Shapes
1	3	2.024	250.869	3.0	1.278	Faces
1	4	2.024	253.886	4.0	1.018	Faces
1	3	2.025	256.902	3.0	1.272	Faces
1	3	2.024	259.919	3.0	1.116	Faces
1	3	2.024	262.936	3.0	1.208	Faces
1	4	2.025	265.952	4.0	1.295	Faces
