accuracy	correct_response	duration	onset	participant_response	response_time	trial_type
0	2	2.133	11.016	n/a	0.0	Shapes
0	3	2.117	14.049	n/a	0.0	Shapes
1	2	2.117	17.099	2.0	1.472	Shapes
1	3	2.116	20.116	3.0	1.024	Shapes
1	3	2.117	23.149	3.0	1.638	Shapes
1	2	2.117	26.182	2.0	0.827	Shapes
1	2	2.116	32.249	2.0	1.381	Faces
1	2	2.117	35.315	2.0	1.043	Faces
1	3	2.117	38.365	3.0	1.669	Faces
1	3	2.116	41.415	3.0	1.208	Faces
1	3	2.117	44.498	3.0	0.945	Faces
1	3	2.117	47.581	3.0	0.791	Shapes
1	3	2.116	53.598	3.0	1.047	Shapes
1	3	2.116	56.631	3.0	0.714	Shapes
1	2	2.117	59.664	2.0	1.092	Shapes
1	2	2.117	62.697	2.0	0.837	Shapes
1	2	2.116	65.714	2.0	0.838	Shapes
1	3	2.117	68.747	3.0	0.864	Shapes
1	3	2.116	74.797	3.0	1.101	Faces
1	2	2.117	77.88	2.0	1.326	Faces
1	2	2.117	80.913	2.0	1.596	Faces
1	2	2.117	83.963	2.0	1.619	Faces
1	3	2.117	86.996	3.0	1.475	Faces
1	2	2.117	90.029	2.0	1.327	Shapes
1	3	2.116	96.046	3.0	0.927	Shapes
1	2	2.117	99.079	2.0	0.808	Shapes
1	3	2.116	102.096	3.0	0.676	Shapes
1	3	2.116	105.129	3.0	0.881	Shapes
1	2	2.117	108.162	2.0	0.911	Shapes
1	2	2.116	111.179	2.0	0.887	Shapes
1	3	2.116	117.212	3.0	1.053	Faces
1	2	2.116	120.245	2.0	0.752	Faces
1	3	2.117	123.278	3.0	1.044	Faces
1	3	2.117	126.311	3.0	0.935	Faces
1	3	2.117	129.344	3.0	0.902	Faces
1	2	2.116	132.378	2.0	0.839	Shapes
1	2	2.117	146.41	2.0	1.051	Shapes
1	3	2.116	149.427	3.0	0.924	Shapes
1	3	2.117	152.46	3.0	1.08	Shapes
1	2	2.116	155.477	2.0	0.957	Shapes
1	3	2.116	158.51	3.0	0.861	Shapes
1	2	2.117	161.543	2.0	0.694	Shapes
1	2	2.117	167.576	2.0	1.373	Faces
1	3	2.117	170.609	3.0	0.832	Faces
1	3	2.117	173.642	3.0	0.707	Faces
1	2	2.116	176.676	2.0	0.767	Faces
1	3	2.116	179.709	3.0	0.83	Faces
1	2	2.117	182.742	2.0	0.738	Shapes
1	2	2.116	188.759	2.0	0.761	Shapes
1	2	2.116	191.792	2.0	0.72	Shapes
1	3	2.116	194.825	3.0	1.351	Shapes
1	3	2.117	197.858	3.0	0.671	Shapes
1	2	2.117	200.891	2.0	0.695	Shapes
1	3	2.116	203.908	3.0	0.781	Shapes
1	2	2.116	209.941	2.0	0.812	Faces
1	3	2.117	212.974	3.0	0.791	Faces
1	3	2.117	216.007	3.0	0.74	Faces
1	2	2.117	219.04	2.0	0.869	Faces
1	3	2.116	222.074	3.0	1.081	Faces
1	3	2.116	225.107	3.0	0.971	Shapes
1	2	2.116	231.124	2.0	0.738	Shapes
1	2	2.116	234.157	2.0	0.774	Shapes
1	3	2.116	237.19	3.0	0.934	Shapes
1	3	2.116	240.223	3.0	0.624	Shapes
1	2	2.117	243.256	2.0	0.754	Shapes
1	3	2.116	246.273	3.0	0.811	Shapes
1	2	2.116	252.306	2.0	1.058	Faces
1	3	2.116	255.339	3.0	0.96	Faces
1	2	2.117	258.372	2.0	1.65	Faces
1	2	2.117	261.405	2.0	0.876	Faces
1	2	2.117	264.438	2.0	1.04	Faces
1	3	2.116	267.472	3.0	0.846	Faces
