accuracy	correct_response	duration	onset	participant_response	response_time	trial_type
1	2	2.132	11.017	2.0	1.026	Shapes
1	3	2.117	14.049	3.0	1.58	Shapes
1	2	2.117	17.082	2.0	0.829	Shapes
1	3	2.117	20.099	3.0	0.943	Shapes
1	3	2.116	23.116	3.0	1.334	Shapes
1	2	2.116	26.149	2.0	0.926	Shapes
1	2	2.117	32.215	2.0	0.795	Faces
1	2	2.116	35.282	2.0	1.375	Faces
1	3	2.116	38.332	3.0	0.992	Faces
1	3	2.117	41.381	3.0	0.931	Faces
1	3	2.117	44.431	3.0	1.048	Faces
1	3	2.116	47.465	3.0	0.877	Shapes
0	3	2.115	53.482	n/a	0.0	Shapes
1	3	2.117	56.514	3.0	0.915	Shapes
1	2	2.116	59.531	2.0	0.774	Shapes
1	2	2.116	62.564	2.0	0.822	Shapes
1	2	2.117	65.597	2.0	0.748	Shapes
1	3	2.116	68.614	3.0	0.837	Shapes
1	3	2.116	74.647	3.0	0.743	Faces
1	2	2.116	77.697	2.0	0.803	Faces
1	2	2.117	80.746	2.0	1.164	Faces
1	2	2.117	83.796	2.0	0.964	Faces
1	3	2.117	86.829	3.0	0.905	Faces
1	2	2.116	89.863	2.0	0.772	Shapes
0	3	2.116	95.88	n/a	0.0	Shapes
1	2	2.117	98.912	2.0	0.856	Shapes
1	3	2.116	101.929	3.0	0.702	Shapes
1	3	2.117	104.962	3.0	1.394	Shapes
1	2	2.117	107.995	2.0	0.779	Shapes
1	2	2.116	111.012	2.0	0.793	Shapes
1	3	2.116	117.045	3.0	0.968	Faces
1	2	2.117	120.078	2.0	0.955	Faces
1	3	2.117	123.111	3.0	0.733	Faces
1	3	2.117	126.144	3.0	0.831	Faces
1	3	2.116	129.178	3.0	1.074	Faces
1	2	2.116	132.211	2.0	0.804	Shapes
1	2	2.116	146.244	2.0	0.721	Shapes
1	3	2.116	149.277	3.0	1.057	Shapes
1	3	2.117	152.31	3.0	0.911	Shapes
1	2	2.116	155.327	2.0	0.816	Shapes
1	3	2.116	158.36	3.0	0.842	Shapes
1	2	2.116	161.393	2.0	0.96	Shapes
1	2	2.117	167.426	2.0	0.827	Faces
1	3	2.117	170.459	3.0	0.854	Faces
1	3	2.117	173.492	3.0	0.765	Faces
1	2	2.116	176.526	2.0	0.671	Faces
1	3	2.116	179.559	3.0	1.379	Faces
1	2	2.117	182.592	2.0	0.823	Shapes
1	2	2.116	188.609	2.0	0.763	Shapes
1	2	2.116	191.642	2.0	0.824	Shapes
1	3	2.116	194.675	3.0	0.885	Shapes
1	3	2.117	197.708	3.0	0.721	Shapes
1	2	2.116	200.725	2.0	0.919	Shapes
0	3	2.116	203.758	2.0	0.793	Shapes
1	2	2.116	209.791	2.0	0.852	Faces
1	3	2.117	212.824	3.0	0.897	Faces
1	3	2.117	215.857	3.0	1.132	Faces
1	2	2.117	218.89	2.0	1.012	Faces
1	3	2.116	221.924	3.0	0.807	Faces
1	3	2.116	224.957	3.0	0.888	Shapes
1	2	2.116	230.974	2.0	0.806	Shapes
1	2	2.117	234.006	2.0	0.826	Shapes
1	3	2.117	237.023	3.0	0.867	Shapes
1	3	2.117	240.056	3.0	0.773	Shapes
1	2	2.116	243.073	2.0	1.029	Shapes
1	3	2.116	246.106	3.0	1.051	Shapes
1	2	2.116	252.139	2.0	1.069	Faces
1	3	2.117	255.172	3.0	0.835	Faces
1	2	2.117	258.205	2.0	0.955	Faces
1	2	2.116	261.239	2.0	0.929	Faces
1	2	2.116	264.272	2.0	1.085	Faces
0	3	2.116	267.305	n/a	0.0	Faces
