accuracy	correct_response	duration	onset	participant_response	response_time	trial_type
0	1	2.014	11.009	2.0	1.281	Shapes
0	2	2.012	14.012	n/a	0.0	Shapes
1	1	2.014	17.027	1.0	1.621	Shapes
1	2	2.012	20.03	2.0	0.822	Shapes
1	2	2.014	23.045	2.0	1.217	Shapes
1	1	2.012	26.048	1.0	1.096	Shapes
1	1	2.014	32.065	1.0	0.89	Faces
1	1	2.014	35.082	1.0	1.749	Faces
1	2	2.014	38.099	2.0	1.244	Faces
1	2	2.013	41.118	2.0	1.73	Faces
1	2	2.011	44.137	2.0	0.95	Faces
1	2	2.012	47.154	2.0	0.795	Shapes
1	2	2.014	53.17	2.0	0.902	Shapes
1	2	2.012	56.173	2.0	0.839	Shapes
1	1	2.014	59.188	1.0	1.267	Shapes
1	1	2.012	62.191	1.0	1.07	Shapes
1	1	2.015	65.206	1.0	1.294	Shapes
1	2	2.012	68.209	2.0	1.489	Shapes
1	2	2.013	74.227	2.0	0.889	Faces
1	1	2.012	77.245	1.0	0.924	Faces
1	1	2.013	80.262	1.0	0.993	Faces
1	1	2.013	83.279	1.0	1.1	Faces
1	2	2.011	86.298	2.0	0.901	Faces
1	1	2.014	89.313	1.0	0.772	Shapes
1	2	2.013	95.316	2.0	0.742	Shapes
1	1	2.014	98.332	1.0	0.886	Shapes
1	2	2.012	101.335	2.0	1.283	Shapes
1	2	2.014	104.35	2.0	0.908	Shapes
1	1	2.028	107.354	1.0	0.748	Shapes
1	1	2.014	110.369	1.0	0.945	Shapes
1	2	2.014	116.387	2.0	1.527	Faces
1	1	2.014	119.404	1.0	0.977	Faces
1	2	2.014	122.422	2.0	1.169	Faces
1	2	2.014	125.439	2.0	0.93	Faces
1	2	2.014	128.457	2.0	0.642	Faces
1	1	2.014	131.474	1.0	0.677	Shapes
1	1	2.014	145.484	1.0	0.966	Shapes
1	2	2.011	148.487	2.0	0.649	Shapes
1	2	2.014	151.502	2.0	0.85	Shapes
1	1	2.012	154.505	1.0	0.85	Shapes
1	2	2.014	157.52	2.0	0.643	Shapes
0	1	2.012	160.523	2.0	0.614	Shapes
1	1	2.014	166.539	1.0	1.026	Faces
1	2	2.014	169.557	2.0	0.818	Faces
1	2	2.014	172.574	2.0	0.614	Faces
1	1	2.015	175.591	1.0	0.877	Faces
1	2	2.014	178.609	2.0	0.603	Faces
1	1	2.014	181.626	1.0	0.77	Shapes
1	1	2.013	187.629	1.0	1.004	Shapes
1	1	2.015	190.645	1.0	1.46	Shapes
1	2	2.012	193.648	2.0	0.927	Shapes
1	2	2.014	196.664	2.0	0.84	Shapes
1	1	2.012	199.667	1.0	0.964	Shapes
1	2	2.014	202.682	2.0	0.821	Shapes
1	1	2.027	208.687	1.0	0.876	Faces
1	2	2.014	211.701	2.0	0.71	Faces
1	2	2.014	214.719	2.0	0.777	Faces
1	1	2.014	217.736	1.0	0.948	Faces
1	2	2.015	220.753	2.0	1.185	Faces
1	2	2.014	223.771	2.0	0.621	Shapes
1	1	2.013	229.774	1.0	0.793	Shapes
1	1	2.014	232.79	1.0	1.363	Shapes
1	2	2.012	235.793	2.0	0.765	Shapes
1	2	2.014	238.808	2.0	0.588	Shapes
1	1	2.012	241.811	1.0	0.977	Shapes
1	2	2.014	244.827	2.0	0.78	Shapes
1	1	2.014	250.845	1.0	0.885	Faces
1	2	2.014	253.862	2.0	0.753	Faces
1	1	2.014	256.88	1.0	0.839	Faces
1	1	2.014	259.897	1.0	0.781	Faces
1	1	2.014	262.915	1.0	0.983	Faces
1	2	2.014	265.932	2.0	0.773	Faces
