accuracy	correct_response	duration	onset	participant_response	response_time	trial_type
1	3	2.024	11.0	3.0	1.836	Shapes
1	4	2.021	14.003	4.0	1.138	Shapes
1	3	2.024	17.017	3.0	1.241	Shapes
1	4	2.025	20.033	4.0	1.016	Shapes
1	4	2.022	23.036	4.0	1.565	Shapes
1	3	2.025	26.05	3.0	1.193	Shapes
1	3	2.024	32.067	3.0	1.314	Faces
1	3	2.025	35.083	3.0	1.785	Faces
0	4	2.025	38.1	n/a	0.0	Faces
1	4	2.024	41.117	4.0	1.681	Faces
1	4	2.025	44.133	4.0	1.279	Faces
1	4	2.025	47.15	4.0	0.88	Shapes
1	4	2.022	53.153	4.0	1.063	Shapes
1	4	2.024	56.167	4.0	1.226	Shapes
1	3	2.021	59.17	3.0	0.919	Shapes
1	3	2.024	62.184	3.0	0.904	Shapes
1	3	2.025	65.2	3.0	1.575	Shapes
1	4	2.022	68.203	4.0	1.023	Shapes
1	4	2.025	74.217	4.0	1.0	Faces
1	3	2.024	77.234	3.0	1.061	Faces
1	3	2.025	80.25	3.0	1.514	Faces
1	3	2.025	83.267	3.0	1.419	Faces
1	4	2.024	86.284	4.0	1.286	Faces
1	3	2.025	89.3	3.0	1.286	Shapes
1	4	2.022	95.303	4.0	1.182	Shapes
1	3	2.025	98.317	3.0	0.992	Shapes
1	4	2.022	101.32	4.0	0.76	Shapes
1	4	2.024	104.334	4.0	1.078	Shapes
1	3	2.021	107.337	3.0	1.323	Shapes
1	3	2.024	110.351	3.0	1.482	Shapes
0	4	2.025	116.367	n/a	0.0	Faces
1	3	2.025	119.384	3.0	0.908	Faces
1	4	2.024	122.401	4.0	1.364	Faces
1	4	2.025	125.417	4.0	1.319	Faces
1	4	2.025	128.434	4.0	0.893	Faces
1	3	2.024	131.451	3.0	0.987	Shapes
1	3	2.021	145.454	3.0	1.045	Shapes
1	4	2.025	148.467	4.0	0.815	Shapes
1	4	2.022	151.47	4.0	1.25	Shapes
1	3	2.025	154.484	3.0	1.202	Shapes
1	4	2.022	157.487	4.0	1.237	Shapes
1	3	2.024	160.501	3.0	1.271	Shapes
1	3	2.024	166.518	3.0	1.893	Faces
1	4	2.025	169.534	4.0	1.111	Faces
1	4	2.025	172.551	4.0	0.772	Faces
1	3	2.024	175.568	3.0	0.927	Faces
1	4	2.025	178.584	4.0	1.096	Faces
1	3	2.025	181.601	3.0	1.324	Shapes
1	3	2.022	187.604	3.0	1.219	Shapes
1	3	2.024	190.618	3.0	0.768	Shapes
1	4	2.021	193.621	4.0	1.044	Shapes
1	4	2.025	196.634	4.0	0.694	Shapes
1	3	2.022	199.637	3.0	1.117	Shapes
1	4	2.025	202.651	4.0	1.709	Shapes
1	3	2.024	208.668	3.0	0.837	Faces
1	4	2.024	211.685	4.0	0.89	Faces
1	4	2.025	214.701	4.0	1.655	Faces
1	3	2.024	217.718	3.0	0.929	Faces
1	4	2.024	220.735	4.0	1.194	Faces
1	4	2.025	223.751	4.0	0.873	Shapes
1	3	2.022	229.754	3.0	0.933	Shapes
1	3	2.025	232.768	3.0	0.725	Shapes
1	4	2.022	235.771	4.0	0.805	Shapes
0	4	2.024	238.785	3.0	1.02	Shapes
1	3	2.021	241.788	3.0	1.27	Shapes
1	4	2.024	244.802	4.0	1.195	Shapes
1	3	2.025	250.818	3.0	1.76	Faces
1	4	2.024	253.835	4.0	1.061	Faces
1	3	2.024	256.852	3.0	1.37	Faces
1	3	2.025	259.868	3.0	1.163	Faces
1	3	2.024	262.885	3.0	0.982	Faces
1	4	2.024	265.902	4.0	0.813	Faces
