accuracy	correct_response	duration	onset	participant_response	response_time	trial_type
1	1	2.024	11.01	1.0	1.291	Shapes
1	2	2.024	14.02	2.0	1.002	Shapes
1	1	2.032	17.032	1.0	0.795	Shapes
1	2	2.024	20.04	2.0	0.755	Shapes
1	2	2.024	23.05	2.0	0.874	Shapes
1	1	2.024	26.06	1.0	0.915	Shapes
1	1	2.023	32.081	1.0	0.979	Faces
1	1	2.024	35.1	1.0	0.841	Faces
1	2	2.024	38.12	2.0	0.99	Faces
1	2	2.024	41.14	2.0	1.362	Faces
1	2	2.024	44.16	2.0	0.79	Faces
1	2	2.023	47.181	2.0	0.71	Shapes
1	2	2.024	53.19	2.0	0.651	Shapes
1	2	2.024	56.2	2.0	0.564	Shapes
1	1	2.024	59.21	1.0	1.002	Shapes
1	1	2.024	62.22	1.0	0.675	Shapes
1	1	2.024	65.23	1.0	0.887	Shapes
1	2	2.024	68.24	2.0	0.733	Shapes
1	2	2.023	74.26	2.0	0.826	Faces
1	1	2.022	77.281	1.0	0.888	Faces
1	1	2.023	80.3	1.0	1.275	Faces
1	1	2.022	83.321	1.0	1.31	Faces
1	2	2.023	86.34	2.0	1.083	Faces
1	1	2.023	89.36	1.0	0.819	Shapes
1	2	2.024	95.369	2.0	0.651	Shapes
1	1	2.024	98.379	1.0	0.889	Shapes
1	2	2.024	101.389	2.0	0.712	Shapes
1	2	2.024	104.399	2.0	0.812	Shapes
1	1	2.024	107.409	1.0	0.872	Shapes
1	1	2.024	110.419	1.0	0.763	Shapes
1	2	2.024	116.429	2.0	1.713	Faces
1	1	2.024	119.439	1.0	1.351	Faces
1	2	2.024	122.449	2.0	0.95	Faces
1	2	2.024	125.459	2.0	0.926	Faces
1	2	2.024	128.469	2.0	0.771	Faces
1	1	2.024	131.479	1.0	0.852	Shapes
1	1	2.024	145.489	1.0	0.785	Shapes
1	2	2.024	148.499	2.0	0.913	Shapes
1	2	2.024	151.509	2.0	0.968	Shapes
1	1	2.024	154.519	1.0	0.856	Shapes
1	2	2.024	157.529	2.0	0.692	Shapes
1	1	2.024	160.539	1.0	0.852	Shapes
1	1	2.024	166.549	1.0	1.025	Faces
1	2	2.024	169.559	2.0	0.821	Faces
1	2	2.024	172.569	2.0	0.665	Faces
1	1	2.024	175.579	1.0	0.814	Faces
1	2	2.024	178.589	2.0	1.088	Faces
1	1	2.024	181.599	1.0	0.954	Shapes
1	1	2.024	187.609	1.0	0.821	Shapes
1	1	2.024	190.619	1.0	0.699	Shapes
1	2	2.024	193.629	2.0	0.762	Shapes
1	2	2.024	196.639	2.0	1.311	Shapes
1	1	2.024	199.649	1.0	0.745	Shapes
1	2	2.024	202.659	2.0	0.907	Shapes
1	1	2.024	208.669	1.0	0.83	Faces
1	2	2.024	211.679	2.0	0.798	Faces
1	2	2.024	214.689	2.0	0.896	Faces
1	1	2.024	217.699	1.0	0.965	Faces
1	2	2.024	220.709	2.0	0.998	Faces
1	2	2.024	223.719	2.0	0.659	Shapes
1	1	2.024	229.729	1.0	0.985	Shapes
1	1	2.024	232.739	1.0	0.68	Shapes
1	2	2.024	235.749	2.0	0.687	Shapes
1	2	2.023	238.759	2.0	0.607	Shapes
1	1	2.023	241.769	1.0	0.828	Shapes
1	2	2.023	244.779	2.0	0.837	Shapes
1	1	2.023	250.789	1.0	0.829	Faces
1	2	2.023	253.799	2.0	0.678	Faces
1	1	2.023	256.809	1.0	1.052	Faces
1	1	2.023	259.819	1.0	0.827	Faces
1	1	2.023	262.829	1.0	0.932	Faces
1	2	2.024	265.838	2.0	0.783	Faces
