accuracy	correct_response	duration	onset	participant_response	response_time	trial_type
1	1	2.026	11.012	1.0	1.38	Shapes
1	2	2.024	14.018	2.0	1.102	Shapes
1	1	2.027	17.035	1.0	0.92	Shapes
1	2	2.024	20.041	2.0	0.919	Shapes
1	2	2.026	23.059	2.0	1.104	Shapes
1	1	2.026	26.079	1.0	0.945	Shapes
0	1	2.023	32.105	n/a	0.0	Faces
1	1	2.026	35.139	1.0	1.917	Faces
1	2	2.027	38.175	2.0	1.525	Faces
1	2	2.027	41.212	2.0	1.436	Faces
1	2	2.026	44.249	2.0	1.366	Faces
1	2	2.027	47.285	2.0	1.448	Shapes
1	2	2.027	53.292	2.0	1.316	Shapes
1	2	2.027	56.312	2.0	0.927	Shapes
1	1	2.023	59.319	1.0	1.319	Shapes
1	1	2.027	62.335	1.0	0.867	Shapes
1	1	2.023	65.342	1.0	0.912	Shapes
1	2	2.026	68.359	2.0	1.295	Shapes
1	2	2.026	74.382	2.0	1.248	Faces
1	1	2.026	77.419	1.0	1.211	Faces
1	1	2.027	80.455	1.0	1.451	Faces
1	1	2.027	83.492	1.0	1.43	Faces
1	2	2.026	86.529	2.0	1.217	Faces
1	1	2.026	89.549	1.0	1.385	Shapes
1	2	2.027	95.555	2.0	0.833	Shapes
1	1	2.024	98.561	1.0	1.338	Shapes
1	2	2.026	101.579	2.0	1.087	Shapes
1	2	2.026	104.599	2.0	0.753	Shapes
1	1	2.023	107.605	1.0	1.404	Shapes
1	1	2.027	110.622	1.0	0.854	Shapes
1	2	2.024	116.631	2.0	1.468	Faces
1	1	2.026	119.649	1.0	1.348	Faces
1	2	2.026	122.669	2.0	1.11	Faces
1	2	2.026	125.689	2.0	0.997	Faces
1	2	2.026	128.709	2.0	1.087	Faces
1	1	2.026	131.729	1.0	1.174	Shapes
1	1	2.027	145.744	1.0	0.872	Shapes
1	2	2.023	148.751	2.0	0.766	Shapes
1	2	2.027	151.767	2.0	0.822	Shapes
1	1	2.023	154.774	1.0	0.82	Shapes
1	2	2.026	157.791	2.0	1.335	Shapes
1	1	2.024	160.797	1.0	1.304	Shapes
1	1	2.027	166.817	1.0	1.133	Faces
1	2	2.027	169.837	2.0	1.01	Faces
1	2	2.027	172.857	2.0	1.115	Faces
1	1	2.026	175.878	1.0	0.991	Faces
1	2	2.027	178.897	2.0	1.163	Faces
1	1	2.027	181.917	1.0	1.143	Shapes
1	1	2.027	187.924	1.0	0.726	Shapes
1	1	2.024	190.93	1.0	0.73	Shapes
1	2	2.027	193.947	2.0	0.898	Shapes
1	2	2.023	196.954	2.0	1.124	Shapes
1	1	2.026	199.971	1.0	0.87	Shapes
1	2	2.026	202.991	2.0	1.15	Shapes
1	1	2.025	208.999	1.0	1.141	Faces
1	2	2.027	212.017	2.0	1.016	Faces
0	2	2.027	215.037	1.0	1.491	Faces
1	1	2.027	218.057	1.0	1.087	Faces
1	2	2.027	221.077	2.0	1.046	Faces
1	2	2.027	224.097	2.0	1.184	Shapes
1	1	2.026	230.104	1.0	0.947	Shapes
1	1	2.023	233.111	1.0	1.339	Shapes
1	2	2.027	236.127	2.0	0.869	Shapes
1	2	2.024	239.133	2.0	0.775	Shapes
1	1	2.027	242.15	1.0	0.869	Shapes
1	2	2.024	245.156	2.0	0.833	Shapes
1	1	2.027	251.177	1.0	1.472	Faces
1	2	2.027	254.197	2.0	1.181	Faces
1	1	2.027	257.217	1.0	1.245	Faces
1	1	2.027	260.237	1.0	0.97	Faces
1	1	2.027	263.257	1.0	1.241	Faces
1	2	2.027	266.277	2.0	1.41	Faces
