accuracy	correct_response	duration	onset	participant_response	response_time	trial_type
1	3	2.024	11.0	3.0	1.91	Shapes
1	4	2.025	14.016	4.0	1.117	Shapes
1	3	2.024	17.033	3.0	1.855	Shapes
1	4	2.024	20.05	4.0	0.848	Shapes
1	4	2.025	23.066	4.0	1.23	Shapes
1	3	2.021	26.07	3.0	1.1	Shapes
1	3	2.024	32.1	3.0	1.396	Faces
1	3	2.024	35.117	3.0	1.431	Faces
0	4	2.024	38.15	3.0	1.915	Faces
1	4	2.025	41.183	4.0	1.529	Faces
1	4	2.025	44.216	4.0	1.013	Faces
1	4	2.022	47.236	4.0	1.129	Shapes
1	4	2.024	53.25	4.0	1.028	Shapes
1	4	2.025	56.266	4.0	1.119	Shapes
1	3	2.021	59.27	3.0	1.588	Shapes
1	3	2.025	62.283	3.0	0.779	Shapes
1	3	2.024	65.3	3.0	1.179	Shapes
1	4	2.025	68.316	4.0	0.866	Shapes
1	4	2.022	74.336	4.0	1.148	Faces
1	3	2.024	77.367	3.0	1.461	Faces
1	3	2.022	80.386	3.0	1.481	Faces
1	3	2.024	83.417	3.0	1.42	Faces
1	4	2.024	86.45	4.0	1.865	Faces
1	3	2.021	89.47	3.0	0.929	Shapes
1	4	2.025	95.483	4.0	1.021	Shapes
1	3	2.025	98.5	3.0	1.137	Shapes
1	4	2.024	101.517	4.0	0.892	Shapes
1	4	2.025	104.533	4.0	0.881	Shapes
1	3	2.021	107.537	3.0	0.779	Shapes
1	3	2.025	110.55	3.0	1.449	Shapes
1	4	2.024	116.567	4.0	1.23	Faces
1	3	2.025	119.583	3.0	1.09	Faces
1	4	2.025	122.6	4.0	1.145	Faces
1	4	2.024	125.617	4.0	1.537	Faces
1	4	2.024	128.634	4.0	0.888	Faces
1	3	2.025	131.65	3.0	0.932	Shapes
1	3	2.021	145.654	3.0	0.942	Shapes
1	4	2.024	148.667	4.0	0.919	Shapes
1	4	2.024	151.684	4.0	1.411	Shapes
1	3	2.025	154.7	3.0	0.808	Shapes
1	4	2.021	157.704	4.0	0.867	Shapes
1	3	2.025	160.717	3.0	0.987	Shapes
1	3	2.024	166.734	3.0	1.517	Faces
1	4	2.025	169.75	4.0	0.774	Faces
1	4	2.025	172.767	4.0	0.782	Faces
1	3	2.024	175.784	3.0	0.863	Faces
0	4	2.025	178.8	n/a	0.0	Faces
1	3	2.025	181.817	3.0	1.187	Shapes
1	3	2.022	187.82	3.0	1.164	Shapes
1	3	2.024	190.834	3.0	0.973	Shapes
1	4	2.024	193.851	4.0	0.814	Shapes
1	4	2.025	196.867	4.0	1.307	Shapes
1	3	2.024	199.884	3.0	0.8	Shapes
1	4	2.024	202.901	4.0	0.73	Shapes
1	3	2.025	208.917	3.0	1.259	Faces
1	4	2.024	211.934	4.0	0.777	Faces
0	4	2.024	214.951	n/a	0.0	Faces
1	3	2.025	217.967	3.0	0.85	Faces
1	4	2.025	220.984	4.0	0.729	Faces
1	4	2.024	224.001	4.0	0.747	Shapes
1	3	2.025	230.017	3.0	0.872	Shapes
1	3	2.021	233.021	3.0	0.856	Shapes
1	4	2.025	236.034	4.0	0.802	Shapes
1	4	2.024	239.051	4.0	0.808	Shapes
1	3	2.025	242.067	3.0	0.663	Shapes
1	4	2.021	245.071	4.0	0.707	Shapes
1	3	2.025	251.084	3.0	1.665	Faces
1	4	2.024	254.101	4.0	0.759	Faces
1	3	2.024	257.118	3.0	0.815	Faces
1	3	2.025	260.134	3.0	0.826	Faces
1	3	2.024	263.151	3.0	0.799	Faces
1	4	2.024	266.168	4.0	0.738	Faces
