accuracy	correct_response	duration	onset	participant_response	response_time	trial_type
1	1	2.04	11.0	1.0	1.163	Shapes
1	2	2.041	14.016	2.0	1.246	Shapes
1	1	2.04	17.033	1.0	1.026	Shapes
1	2	2.041	20.049	2.0	1.359	Shapes
0	2	2.04	23.066	1.0	1.131	Shapes
1	1	2.04	26.083	1.0	1.712	Shapes
1	1	2.04	32.1	1.0	1.47	Faces
1	1	2.04	35.116	1.0	1.302	Faces
1	2	2.04	38.133	2.0	1.375	Faces
1	2	2.041	41.149	2.0	1.558	Faces
1	2	2.04	44.166	2.0	1.48	Faces
1	2	2.04	47.183	2.0	1.337	Shapes
1	2	2.04	53.199	2.0	1.367	Shapes
1	2	2.04	56.216	2.0	1.154	Shapes
1	1	2.041	59.232	1.0	1.043	Shapes
1	1	2.04	62.249	1.0	1.821	Shapes
1	1	2.04	65.266	1.0	1.643	Shapes
1	2	2.039	68.284	2.0	1.154	Shapes
1	2	2.04	74.299	2.0	1.172	Faces
1	1	2.04	77.316	1.0	1.115	Faces
1	1	2.04	80.333	1.0	1.589	Faces
1	1	2.04	83.349	1.0	1.6	Faces
1	2	2.04	86.366	2.0	1.193	Faces
1	1	2.04	89.382	1.0	1.16	Shapes
1	2	2.04	95.399	2.0	1.266	Shapes
1	1	2.041	98.415	1.0	0.939	Shapes
1	2	2.04	101.432	2.0	1.021	Shapes
1	2	2.04	104.449	2.0	1.155	Shapes
1	1	2.041	107.465	1.0	1.099	Shapes
1	1	2.04	110.482	1.0	1.173	Shapes
1	2	2.04	116.499	2.0	1.317	Faces
1	1	2.041	119.515	1.0	1.029	Faces
1	2	2.04	122.532	2.0	1.084	Faces
1	2	2.04	125.549	2.0	1.247	Faces
1	2	2.04	128.565	2.0	0.971	Faces
1	1	2.04	131.582	1.0	1.003	Shapes
1	1	2.041	145.598	1.0	1.712	Shapes
1	2	2.04	148.615	2.0	1.15	Shapes
1	2	2.04	151.632	2.0	1.234	Shapes
1	1	2.04	154.648	1.0	1.018	Shapes
1	2	2.04	157.665	2.0	1.194	Shapes
1	1	2.041	160.681	1.0	1.015	Shapes
1	1	2.04	166.698	1.0	1.6	Faces
1	2	2.04	169.715	2.0	1.108	Faces
1	2	2.041	172.731	2.0	1.121	Faces
1	1	2.04	175.748	1.0	1.054	Faces
1	2	2.04	178.765	2.0	1.448	Faces
1	1	2.041	181.781	1.0	1.675	Shapes
1	1	2.04	187.798	1.0	1.584	Shapes
1	1	2.04	190.815	1.0	1.591	Shapes
1	2	2.04	193.831	2.0	1.255	Shapes
1	2	2.04	196.848	2.0	1.665	Shapes
1	1	2.041	199.864	1.0	1.074	Shapes
1	2	2.04	202.881	2.0	1.3	Shapes
1	1	2.04	208.898	1.0	1.376	Faces
1	2	2.041	211.914	2.0	1.096	Faces
0	2	2.04	214.931	n/a	0.0	Faces
1	1	2.04	217.948	1.0	1.064	Faces
1	2	2.041	220.964	2.0	1.293	Faces
1	2	2.04	223.981	2.0	0.928	Shapes
1	1	2.04	229.998	1.0	1.035	Shapes
1	1	2.04	233.014	1.0	1.06	Shapes
1	2	2.04	236.031	2.0	1.142	Shapes
1	2	2.041	239.047	2.0	1.249	Shapes
1	1	2.04	242.064	1.0	1.094	Shapes
0	2	2.04	245.081	n/a	0.0	Shapes
1	1	2.041	251.097	1.0	1.42	Faces
1	2	2.04	254.114	2.0	1.01	Faces
1	1	2.04	257.131	1.0	1.554	Faces
1	1	2.041	260.147	1.0	0.998	Faces
1	1	2.04	263.164	1.0	1.326	Faces
1	2	2.04	266.181	2.0	1.628	Faces
