accuracy	correct_response	duration	onset	participant_response	response_time	trial_type
1	3	2.025	11.05	3.0	1.209	Shapes
1	4	2.024	14.067	4.0	1.247	Shapes
1	3	2.023	17.102	3.0	0.973	Shapes
1	4	2.024	20.117	4.0	0.541	Shapes
1	4	2.025	23.15	4.0	0.8	Shapes
1	3	2.025	26.167	3.0	0.654	Shapes
1	3	2.025	32.217	3.0	0.8	Faces
1	3	2.024	35.284	3.0	0.889	Faces
1	4	2.024	38.334	4.0	1.338	Faces
1	4	2.025	41.4	4.0	1.297	Faces
1	4	2.025	44.467	4.0	0.817	Faces
1	4	2.024	47.534	4.0	0.809	Shapes
1	4	2.024	53.584	4.0	0.717	Shapes
1	4	2.023	56.652	4.0	0.669	Shapes
1	3	2.022	59.67	3.0	0.868	Shapes
1	3	2.024	62.684	3.0	0.733	Shapes
1	3	2.024	65.718	3.0	0.75	Shapes
1	4	2.024	68.734	4.0	0.75	Shapes
1	4	2.025	74.817	4.0	0.716	Faces
1	3	2.025	77.934	3.0	0.763	Faces
1	3	2.024	81.001	3.0	0.661	Faces
1	3	2.025	84.067	3.0	1.025	Faces
1	4	2.025	87.117	4.0	0.846	Faces
1	3	2.024	90.201	3.0	0.617	Shapes
1	4	2.024	96.251	4.0	0.559	Shapes
1	3	2.024	99.301	3.0	0.557	Shapes
1	4	2.025	102.317	4.0	0.481	Shapes
1	4	2.025	105.334	4.0	0.617	Shapes
1	3	2.024	108.351	3.0	0.55	Shapes
1	3	2.024	111.368	3.0	0.511	Shapes
1	4	2.024	117.568	4.0	1.064	Faces
1	3	2.025	120.634	3.0	0.583	Faces
1	4	2.025	123.851	4.0	1.027	Faces
1	4	2.024	127.018	4.0	0.629	Faces
1	4	2.024	130.235	4.0	0.541	Faces
1	3	2.025	133.384	3.0	0.666	Shapes
1	3	2.025	147.451	3.0	0.83	Shapes
1	4	2.024	150.468	4.0	0.73	Shapes
1	4	2.024	153.518	4.0	0.772	Shapes
1	3	2.024	156.535	3.0	0.581	Shapes
1	4	2.024	159.585	4.0	0.477	Shapes
1	3	2.025	162.601	3.0	0.528	Shapes
1	3	2.025	168.651	3.0	0.985	Faces
1	4	2.024	171.685	4.0	0.792	Faces
1	4	2.023	174.72	4.0	0.56	Faces
1	3	2.024	177.785	3.0	0.593	Faces
1	4	2.024	180.835	4.0	0.953	Faces
1	3	2.024	183.985	3.0	0.893	Shapes
1	3	2.022	190.021	3.0	0.667	Shapes
1	3	2.025	193.068	3.0	0.547	Shapes
1	4	2.022	196.087	4.0	0.763	Shapes
1	4	2.025	199.101	4.0	0.68	Shapes
1	3	2.024	202.135	3.0	0.538	Shapes
1	4	2.024	205.152	4.0	0.599	Shapes
1	3	2.024	211.202	3.0	0.549	Faces
1	4	2.024	214.252	4.0	0.559	Faces
1	4	2.024	217.352	4.0	0.936	Faces
1	3	2.025	220.418	3.0	0.576	Faces
1	4	2.025	223.485	4.0	0.667	Faces
1	4	2.025	226.535	4.0	0.556	Shapes
1	3	2.024	232.602	3.0	0.543	Shapes
1	3	2.024	235.652	3.0	0.978	Shapes
1	4	2.024	238.669	4.0	0.643	Shapes
1	4	2.024	241.702	4.0	0.517	Shapes
1	3	2.025	244.735	3.0	0.55	Shapes
1	4	2.025	247.785	4.0	0.682	Shapes
1	3	2.024	253.819	3.0	0.82	Faces
1	4	2.025	256.885	4.0	0.662	Faces
1	3	2.025	260.002	3.0	0.598	Faces
1	3	2.023	263.037	3.0	0.646	Faces
1	3	2.022	266.105	3.0	0.731	Faces
1	4	2.025	269.152	4.0	1.485	Faces
