accuracy	correct_response	duration	onset	participant_response	response_time	trial_type
0	2	2.133	11.033	3.0	0.854	Shapes
1	3	2.116	14.067	3.0	1.433	Shapes
1	2	2.117	17.1	2.0	1.318	Shapes
1	3	2.116	20.117	3.0	1.486	Shapes
1	3	2.117	23.15	3.0	0.824	Shapes
1	2	2.116	26.167	2.0	1.136	Shapes
1	2	2.116	32.234	2.0	1.023	Faces
1	2	2.117	35.317	2.0	0.905	Faces
1	3	2.117	38.367	3.0	1.328	Faces
1	3	2.117	41.4	3.0	1.331	Faces
1	3	2.117	44.467	3.0	0.864	Faces
1	3	2.116	47.501	3.0	0.973	Shapes
1	3	2.116	53.518	3.0	0.846	Shapes
1	3	2.116	56.551	3.0	0.849	Shapes
1	2	2.133	59.568	2.0	1.082	Shapes
0	2	2.117	62.601	3.0	1.112	Shapes
1	2	2.116	65.618	2.0	0.73	Shapes
1	3	2.117	68.651	3.0	0.956	Shapes
1	3	2.117	74.718	3.0	0.948	Faces
1	2	2.116	77.785	2.0	0.896	Faces
1	2	2.117	80.851	2.0	0.976	Faces
1	2	2.117	83.918	2.0	0.884	Faces
1	3	2.117	86.985	3.0	0.975	Faces
1	2	2.117	90.035	2.0	0.893	Shapes
1	3	2.116	96.052	3.0	0.852	Shapes
1	2	2.117	99.085	2.0	1.086	Shapes
1	3	2.117	102.102	3.0	1.293	Shapes
1	3	2.116	105.119	3.0	0.96	Shapes
1	2	2.117	108.152	2.0	1.043	Shapes
1	2	2.117	111.185	2.0	0.849	Shapes
1	3	2.117	117.219	3.0	1.286	Faces
1	2	2.117	120.252	2.0	0.942	Faces
1	3	2.116	123.286	3.0	1.052	Faces
1	3	2.117	126.319	3.0	1.126	Faces
1	3	2.117	129.352	3.0	0.883	Faces
1	2	2.117	132.386	2.0	0.866	Shapes
1	2	2.117	146.403	2.0	0.979	Shapes
1	3	2.116	149.42	3.0	1.218	Shapes
1	3	2.117	152.453	3.0	0.854	Shapes
1	2	2.116	155.47	2.0	1.412	Shapes
1	3	2.117	158.503	3.0	0.764	Shapes
1	2	2.116	161.52	2.0	0.807	Shapes
1	2	2.117	167.553	2.0	0.785	Faces
1	3	2.116	170.587	3.0	0.836	Faces
1	3	2.117	173.62	3.0	0.833	Faces
1	2	2.117	176.653	2.0	0.846	Faces
1	3	2.117	179.687	3.0	0.804	Faces
1	2	2.117	182.72	2.0	0.951	Shapes
1	2	2.117	188.737	2.0	0.924	Shapes
1	2	2.116	191.754	2.0	0.576	Shapes
1	3	2.116	194.771	3.0	0.881	Shapes
1	3	2.117	197.804	3.0	0.741	Shapes
1	2	2.116	200.821	2.0	0.904	Shapes
1	3	2.117	203.854	3.0	0.9	Shapes
1	2	2.116	209.888	2.0	0.727	Faces
1	3	2.117	212.921	3.0	0.796	Faces
1	3	2.117	215.954	3.0	1.096	Faces
1	2	2.116	218.988	2.0	0.865	Faces
1	3	2.117	222.021	3.0	0.913	Faces
1	3	2.116	225.055	3.0	0.739	Shapes
1	2	2.116	231.072	2.0	0.969	Shapes
1	2	2.116	234.105	2.0	0.877	Shapes
1	3	2.117	237.138	3.0	1.032	Shapes
1	3	2.117	240.155	3.0	0.75	Shapes
1	2	2.116	243.172	2.0	0.888	Shapes
1	3	2.117	246.205	3.0	0.908	Shapes
1	2	2.117	252.238	2.0	0.788	Faces
1	3	2.117	255.272	3.0	0.921	Faces
1	2	2.117	258.305	2.0	1.082	Faces
1	2	2.116	261.339	2.0	0.999	Faces
1	2	2.117	264.372	2.0	1.084	Faces
1	3	2.117	267.405	3.0	0.987	Faces
