accuracy	correct_response	duration	onset	participant_response	response_time	trial_type
1	3	2.024	11.0	3.0	1.496	Shapes
1	4	2.025	14.016	4.0	1.359	Shapes
1	3	2.022	17.019	3.0	1.148	Shapes
1	4	2.025	20.033	4.0	1.009	Shapes
1	4	2.022	23.036	4.0	1.007	Shapes
1	3	2.024	26.05	3.0	1.126	Shapes
1	3	2.021	32.07	3.0	1.012	Faces
1	3	2.024	35.1	3.0	0.974	Faces
1	4	2.022	38.119	4.0	1.284	Faces
1	4	2.024	41.15	4.0	1.008	Faces
1	4	2.022	44.169	4.0	0.998	Faces
1	4	2.024	47.2	4.0	0.886	Shapes
1	4	2.021	53.203	4.0	0.979	Shapes
1	4	2.024	56.217	4.0	0.827	Shapes
1	3	2.025	59.233	3.0	1.162	Shapes
1	3	2.022	62.236	3.0	0.887	Shapes
1	3	2.025	65.25	3.0	1.058	Shapes
1	4	2.022	68.253	4.0	0.941	Shapes
1	4	2.025	74.283	4.0	0.971	Faces
1	3	2.023	77.302	3.0	1.336	Faces
1	3	2.025	80.333	3.0	1.155	Faces
1	3	2.023	83.352	3.0	1.212	Faces
1	4	2.021	86.37	4.0	1.07	Faces
1	3	2.022	89.386	3.0	1.012	Shapes
1	4	2.025	95.4	4.0	0.922	Shapes
1	3	2.022	98.403	3.0	0.808	Shapes
1	4	2.025	101.417	4.0	0.742	Shapes
1	4	2.022	104.42	4.0	0.976	Shapes
1	3	2.024	107.434	3.0	0.892	Shapes
1	3	2.021	110.437	3.0	1.761	Shapes
1	4	2.025	116.45	4.0	1.28	Faces
1	3	2.025	119.467	3.0	0.997	Faces
1	4	2.024	122.484	4.0	0.901	Faces
1	4	2.025	125.5	4.0	0.845	Faces
1	4	2.025	128.517	4.0	0.862	Faces
1	3	2.024	131.534	3.0	0.882	Shapes
1	3	2.021	145.537	3.0	0.855	Shapes
1	4	2.024	148.551	4.0	0.798	Shapes
1	4	2.025	151.567	4.0	0.754	Shapes
1	3	2.022	154.57	3.0	0.931	Shapes
1	4	2.025	157.584	4.0	0.821	Shapes
1	3	2.022	160.587	3.0	0.778	Shapes
1	3	2.024	166.601	3.0	0.966	Faces
1	4	2.025	169.617	4.0	0.839	Faces
1	4	2.025	172.634	4.0	0.734	Faces
1	3	2.024	175.651	3.0	0.839	Faces
1	4	2.024	178.668	4.0	0.775	Faces
1	3	2.025	181.684	3.0	0.883	Shapes
1	3	2.022	187.687	3.0	1.172	Shapes
1	3	2.024	190.701	3.0	0.701	Shapes
1	4	2.022	193.704	4.0	0.871	Shapes
1	4	2.024	196.718	4.0	0.735	Shapes
1	3	2.025	199.734	3.0	0.833	Shapes
1	4	2.022	202.737	4.0	0.803	Shapes
1	3	2.025	208.751	3.0	0.814	Faces
1	4	2.024	211.768	4.0	0.757	Faces
0	4	2.025	214.784	n/a	0.0	Faces
1	3	2.025	217.801	3.0	0.907	Faces
1	4	2.024	220.818	4.0	0.869	Faces
1	4	2.024	223.835	4.0	0.875	Shapes
1	3	2.025	229.851	3.0	0.907	Shapes
1	3	2.022	232.854	3.0	0.63	Shapes
1	4	2.025	235.868	4.0	0.643	Shapes
1	4	2.022	238.871	4.0	0.675	Shapes
1	3	2.024	241.885	3.0	0.779	Shapes
1	4	2.025	244.901	4.0	0.798	Shapes
1	3	2.025	250.918	3.0	0.903	Faces
1	4	2.024	253.935	4.0	0.732	Faces
1	3	2.025	256.951	3.0	1.094	Faces
1	3	2.025	259.968	3.0	0.839	Faces
1	3	2.024	262.985	3.0	0.93	Faces
1	4	2.024	266.002	4.0	0.831	Faces
