accuracy	correct_response	duration	onset	participant_response	response_time	trial_type
1	2	2.134	11.033	2.0	1.82	Shapes
1	3	2.116	14.067	3.0	1.708	Shapes
1	2	2.117	17.1	2.0	1.523	Shapes
1	3	2.116	20.117	3.0	1.176	Shapes
1	3	2.117	23.15	3.0	1.192	Shapes
1	2	2.117	26.167	2.0	1.235	Shapes
1	2	2.117	32.267	2.0	1.294	Faces
0	2	2.117	35.35	n/a	0.0	Faces
1	3	2.117	38.417	3.0	1.87	Faces
1	3	2.117	41.467	3.0	1.333	Faces
1	3	2.117	44.517	3.0	1.141	Faces
1	3	2.117	47.567	3.0	1.006	Shapes
1	3	2.117	53.584	3.0	1.386	Shapes
1	3	2.117	56.601	3.0	1.066	Shapes
1	2	2.116	59.618	2.0	1.162	Shapes
1	2	2.117	62.651	2.0	1.003	Shapes
1	2	2.116	65.668	2.0	1.02	Shapes
1	3	2.116	68.685	3.0	0.918	Shapes
1	3	2.117	74.751	3.0	1.341	Faces
1	2	2.117	77.818	2.0	0.956	Faces
1	2	2.117	80.868	2.0	1.389	Faces
1	2	2.117	83.968	2.0	1.391	Faces
1	3	2.117	87.035	3.0	1.205	Faces
1	2	2.116	90.102	2.0	0.936	Shapes
1	3	2.116	96.119	3.0	1.012	Shapes
1	2	2.117	99.152	2.0	0.887	Shapes
1	3	2.117	102.185	3.0	1.086	Shapes
1	3	2.117	105.202	3.0	0.909	Shapes
1	2	2.116	108.219	2.0	0.984	Shapes
1	2	2.117	111.252	2.0	0.947	Shapes
0	3	2.117	117.285	2.0	1.462	Faces
1	2	2.117	120.319	2.0	1.034	Faces
1	3	2.117	123.352	3.0	1.098	Faces
1	3	2.116	126.386	3.0	1.231	Faces
1	3	2.117	129.419	3.0	1.015	Faces
1	2	2.133	132.453	2.0	0.834	Shapes
1	2	2.116	146.47	2.0	0.893	Shapes
1	3	2.117	149.503	3.0	0.9	Shapes
1	3	2.116	152.52	3.0	1.007	Shapes
1	2	2.117	155.553	2.0	0.889	Shapes
1	3	2.116	158.57	3.0	0.865	Shapes
1	2	2.117	161.603	2.0	1.262	Shapes
1	2	2.116	167.637	2.0	1.558	Faces
1	3	2.117	170.67	3.0	1.127	Faces
1	3	2.117	173.703	3.0	1.003	Faces
1	2	2.117	176.737	2.0	0.951	Faces
1	3	2.117	179.77	3.0	1.059	Faces
1	2	2.116	182.804	2.0	1.092	Shapes
1	2	2.116	188.821	2.0	0.976	Shapes
1	2	2.117	191.854	2.0	0.932	Shapes
1	3	2.116	194.871	3.0	1.132	Shapes
1	3	2.117	197.904	3.0	1.259	Shapes
1	2	2.116	200.921	2.0	0.868	Shapes
1	3	2.117	203.954	3.0	0.903	Shapes
1	2	2.116	209.988	2.0	0.988	Faces
1	3	2.117	213.021	3.0	1.035	Faces
1	3	2.117	216.054	3.0	1.953	Faces
1	2	2.116	219.088	2.0	1.059	Faces
1	3	2.117	222.121	3.0	0.92	Faces
1	3	2.116	225.155	3.0	0.841	Shapes
1	2	2.116	231.172	2.0	0.908	Shapes
1	2	2.116	234.205	2.0	0.866	Shapes
1	3	2.117	237.238	3.0	1.041	Shapes
1	3	2.117	240.255	3.0	1.066	Shapes
1	2	2.116	243.272	2.0	0.891	Shapes
1	3	2.117	246.305	3.0	1.024	Shapes
1	2	2.117	252.338	2.0	1.1	Faces
1	3	2.117	255.372	3.0	0.973	Faces
1	2	2.117	258.405	2.0	1.174	Faces
1	2	2.116	261.439	2.0	0.9	Faces
1	2	2.117	264.472	2.0	1.079	Faces
1	3	2.117	267.505	3.0	1.076	Faces
