accuracy	correct_response	duration	onset	participant_response	response_time	trial_type
1	3	2.024	11.001	3.0	1.52	Shapes
1	4	2.025	14.017	4.0	0.811	Shapes
1	3	2.022	17.02	3.0	1.131	Shapes
1	4	2.024	20.034	4.0	0.837	Shapes
1	4	2.025	23.05	4.0	0.771	Shapes
0	3	2.022	26.053	4.0	0.742	Shapes
1	3	2.024	32.084	3.0	1.976	Faces
1	3	2.025	35.1	3.0	1.118	Faces
0	4	2.023	38.119	3.0	1.464	Faces
1	4	2.025	41.15	4.0	1.481	Faces
1	4	2.023	44.169	4.0	1.089	Faces
1	4	2.024	47.201	4.0	0.769	Shapes
1	4	2.025	53.217	4.0	0.8	Shapes
1	4	2.022	56.22	4.0	0.655	Shapes
1	3	2.024	59.234	3.0	0.875	Shapes
1	3	2.022	62.237	3.0	0.824	Shapes
1	3	2.024	65.251	3.0	1.275	Shapes
1	4	2.025	68.267	4.0	0.722	Shapes
1	4	2.025	74.284	4.0	1.535	Faces
1	3	2.022	77.303	3.0	0.798	Faces
1	3	2.025	80.334	3.0	1.078	Faces
1	3	2.025	83.367	3.0	1.382	Faces
1	4	2.024	86.385	4.0	0.887	Faces
1	3	2.024	89.401	3.0	0.894	Shapes
1	4	2.021	95.404	4.0	0.682	Shapes
1	3	2.024	98.418	3.0	0.812	Shapes
1	4	2.025	101.434	4.0	0.663	Shapes
1	4	2.022	104.437	4.0	0.871	Shapes
1	3	2.025	107.451	3.0	0.729	Shapes
1	3	2.022	110.454	3.0	0.727	Shapes
0	4	2.024	116.468	3.0	1.457	Faces
1	3	2.025	119.484	3.0	0.76	Faces
1	4	2.025	122.501	4.0	1.019	Faces
1	4	2.024	125.518	4.0	1.025	Faces
1	4	2.025	128.534	4.0	0.703	Faces
1	3	2.025	131.551	3.0	1.138	Shapes
1	3	2.022	145.554	3.0	0.79	Shapes
1	4	2.024	148.568	4.0	0.75	Shapes
1	4	2.021	151.571	4.0	0.787	Shapes
1	3	2.024	154.585	3.0	0.738	Shapes
1	4	2.025	157.601	4.0	0.622	Shapes
1	3	2.022	160.604	3.0	0.718	Shapes
1	3	2.025	166.618	3.0	1.117	Faces
1	4	2.024	169.635	4.0	0.749	Faces
1	4	2.025	172.651	4.0	0.666	Faces
1	3	2.025	175.668	3.0	0.617	Faces
1	4	2.024	178.685	4.0	0.713	Faces
1	3	2.025	181.701	3.0	0.808	Shapes
1	3	2.022	187.704	3.0	0.706	Shapes
1	3	2.025	190.718	3.0	0.972	Shapes
1	4	2.022	193.721	4.0	0.537	Shapes
1	4	2.024	196.735	4.0	0.61	Shapes
1	3	2.022	199.738	3.0	0.728	Shapes
1	4	2.024	202.752	4.0	0.709	Shapes
1	3	2.025	208.768	3.0	0.84	Faces
1	4	2.025	211.785	4.0	0.718	Faces
0	4	2.024	214.802	3.0	0.796	Faces
1	3	2.025	217.818	3.0	0.788	Faces
1	4	2.025	220.835	4.0	0.813	Faces
1	4	2.024	223.852	4.0	0.583	Shapes
1	3	2.021	229.855	3.0	0.696	Shapes
1	3	2.024	232.869	3.0	0.647	Shapes
1	4	2.025	235.885	4.0	0.616	Shapes
1	4	2.022	238.888	4.0	0.599	Shapes
1	3	2.024	241.902	3.0	0.938	Shapes
1	4	2.021	244.905	4.0	0.552	Shapes
1	3	2.024	250.919	3.0	1.407	Faces
1	4	2.025	253.935	4.0	0.715	Faces
1	3	2.025	256.952	3.0	1.201	Faces
1	3	2.024	259.969	3.0	0.775	Faces
1	3	2.025	262.985	3.0	0.802	Faces
1	4	2.025	266.002	4.0	0.716	Faces
