accuracy	correct_response	duration	onset	participant_response	response_time	trial_type
1	2	2.133	11.033	2.0	1.415	Shapes
1	3	2.117	14.066	3.0	1.071	Shapes
1	2	2.117	17.116	2.0	1.274	Shapes
1	3	2.116	20.133	3.0	1.006	Shapes
1	3	2.116	23.166	3.0	1.306	Shapes
1	2	2.116	26.183	2.0	1.516	Shapes
1	2	2.116	32.249	2.0	1.108	Faces
1	2	2.117	35.315	2.0	1.116	Faces
1	3	2.117	38.365	3.0	1.902	Faces
1	3	2.117	41.415	3.0	1.336	Faces
1	3	2.116	44.482	3.0	0.915	Faces
1	3	2.117	47.548	3.0	1.106	Shapes
1	3	2.116	53.565	3.0	0.888	Shapes
1	3	2.116	56.598	3.0	0.833	Shapes
1	2	2.116	59.631	2.0	1.199	Shapes
1	2	2.116	62.648	2.0	1.104	Shapes
1	2	2.116	65.681	2.0	0.931	Shapes
1	3	2.116	68.714	3.0	1.005	Shapes
1	3	2.116	74.764	3.0	1.023	Faces
1	2	2.116	77.847	2.0	1.102	Faces
1	2	2.116	80.88	2.0	1.636	Faces
1	2	2.116	83.93	2.0	1.274	Faces
1	3	2.117	86.963	3.0	1.122	Faces
1	2	2.117	89.996	2.0	0.872	Shapes
1	3	2.116	96.013	3.0	0.742	Shapes
1	2	2.116	99.046	2.0	1.158	Shapes
1	3	2.116	102.079	3.0	1.305	Shapes
1	3	2.117	105.112	3.0	0.831	Shapes
1	2	2.116	108.129	2.0	0.949	Shapes
1	2	2.116	111.162	2.0	0.844	Shapes
1	3	2.116	117.195	3.0	1.121	Faces
1	2	2.117	120.228	2.0	1.017	Faces
1	3	2.117	123.261	3.0	1.128	Faces
1	3	2.117	126.294	3.0	1.057	Faces
1	3	2.116	129.328	3.0	1.192	Faces
1	2	2.116	132.361	2.0	0.993	Shapes
1	2	2.116	146.394	2.0	1.042	Shapes
1	3	2.116	149.427	3.0	1.214	Shapes
1	3	2.116	152.46	3.0	0.847	Shapes
1	2	2.117	155.493	2.0	0.957	Shapes
1	3	2.117	158.526	3.0	0.89	Shapes
1	2	2.116	161.543	2.0	1.14	Shapes
1	2	2.116	167.576	2.0	1.291	Faces
1	3	2.117	170.609	3.0	0.975	Faces
1	3	2.117	173.642	3.0	0.953	Faces
1	2	2.117	176.675	2.0	0.914	Faces
1	3	2.116	179.709	3.0	1.249	Faces
1	2	2.116	182.742	2.0	1.278	Shapes
1	2	2.116	188.759	2.0	0.995	Shapes
1	2	2.117	191.791	2.0	0.815	Shapes
1	3	2.117	194.808	3.0	1.332	Shapes
1	3	2.116	197.825	3.0	0.926	Shapes
1	2	2.116	200.858	2.0	0.864	Shapes
1	3	2.116	203.891	3.0	1.171	Shapes
1	2	2.116	209.924	2.0	0.899	Faces
1	3	2.117	212.957	3.0	0.836	Faces
1	3	2.117	215.99	3.0	1.782	Faces
1	2	2.117	219.023	2.0	0.827	Faces
1	3	2.116	222.057	3.0	1.195	Faces
1	3	2.116	225.09	3.0	0.976	Shapes
1	2	2.116	231.107	2.0	0.996	Shapes
1	2	2.117	234.139	2.0	1.047	Shapes
1	3	2.117	237.156	3.0	0.795	Shapes
1	3	2.116	240.173	3.0	0.779	Shapes
1	2	2.116	243.206	2.0	0.955	Shapes
1	3	2.116	246.239	3.0	0.793	Shapes
1	2	2.117	252.272	2.0	1.603	Faces
1	3	2.117	255.305	3.0	0.885	Faces
1	2	2.117	258.338	2.0	1.294	Faces
1	2	2.116	261.372	2.0	1.121	Faces
1	2	2.116	264.405	2.0	1.263	Faces
1	3	2.116	267.438	3.0	0.907	Faces
