accuracy	correct_response	duration	onset	participant_response	response_time	trial_type
1	1	2.027	11.012	1.0	1.212	Shapes
1	2	2.024	14.018	2.0	1.238	Shapes
1	1	2.026	17.036	1.0	0.945	Shapes
1	2	2.024	20.042	2.0	0.77	Shapes
1	2	2.027	23.059	2.0	1.356	Shapes
1	1	2.024	26.065	1.0	1.154	Shapes
1	1	2.027	32.102	1.0	1.687	Faces
1	1	2.027	35.139	1.0	1.82	Faces
0	2	2.026	38.176	n/a	0.0	Faces
1	2	2.026	41.196	2.0	1.149	Faces
1	2	2.027	44.232	2.0	1.186	Faces
1	2	2.027	47.269	2.0	1.441	Shapes
0	2	2.026	53.276	1.0	1.004	Shapes
1	2	2.024	56.282	2.0	1.301	Shapes
1	1	2.027	59.299	1.0	1.746	Shapes
1	1	2.024	62.305	1.0	1.397	Shapes
1	1	2.027	65.322	1.0	1.596	Shapes
1	2	2.024	68.328	2.0	1.303	Shapes
1	2	2.026	74.366	2.0	1.129	Faces
1	1	2.026	77.403	1.0	1.765	Faces
1	1	2.027	80.439	1.0	1.562	Faces
1	1	2.026	83.476	1.0	1.69	Faces
1	2	2.026	86.513	2.0	1.857	Faces
1	1	2.027	89.549	1.0	1.288	Shapes
1	2	2.026	95.556	2.0	1.332	Shapes
1	1	2.024	98.562	1.0	1.21	Shapes
1	2	2.027	101.579	2.0	0.916	Shapes
1	2	2.024	104.585	2.0	1.149	Shapes
1	1	2.027	107.602	1.0	1.099	Shapes
1	1	2.024	110.608	1.0	1.022	Shapes
1	2	2.027	116.629	2.0	1.306	Faces
1	1	2.027	119.649	1.0	1.319	Faces
1	2	2.027	122.669	2.0	1.39	Faces
1	2	2.027	125.689	2.0	1.241	Faces
1	2	2.027	128.709	2.0	1.05	Faces
1	1	2.027	131.729	1.0	1.167	Shapes
1	1	2.027	145.744	1.0	1.027	Shapes
1	2	2.024	148.75	2.0	0.885	Shapes
1	2	2.026	151.768	2.0	1.137	Shapes
1	1	2.024	154.774	1.0	1.193	Shapes
1	2	2.027	157.791	2.0	1.596	Shapes
1	1	2.024	160.797	1.0	1.457	Shapes
1	1	2.026	166.818	1.0	1.466	Faces
1	2	2.026	169.838	2.0	1.042	Faces
1	2	2.026	172.858	2.0	1.117	Faces
1	1	2.026	175.878	1.0	1.395	Faces
1	2	2.026	178.898	2.0	1.655	Faces
1	1	2.026	181.918	1.0	1.648	Shapes
1	1	2.027	187.924	1.0	1.32	Shapes
1	1	2.024	190.93	1.0	1.396	Shapes
1	2	2.026	193.948	2.0	1.734	Shapes
1	2	2.024	196.954	2.0	1.374	Shapes
1	1	2.027	199.971	1.0	1.035	Shapes
1	2	2.024	202.977	2.0	1.033	Shapes
1	1	2.026	208.998	1.0	1.059	Faces
1	2	2.026	212.018	2.0	0.906	Faces
0	2	2.026	215.038	1.0	1.444	Faces
1	1	2.026	218.058	1.0	1.178	Faces
1	2	2.026	221.078	2.0	1.379	Faces
1	2	2.026	224.098	2.0	1.279	Shapes
1	1	2.027	230.104	1.0	1.261	Shapes
1	1	2.024	233.11	1.0	1.014	Shapes
1	2	2.026	236.128	2.0	1.111	Shapes
1	2	2.026	239.148	2.0	0.944	Shapes
1	1	2.023	242.154	1.0	1.0	Shapes
1	2	2.026	245.171	2.0	1.075	Shapes
1	1	2.027	251.194	1.0	1.625	Faces
1	2	2.027	254.214	2.0	1.048	Faces
1	1	2.027	257.234	1.0	1.616	Faces
1	1	2.027	260.254	1.0	1.286	Faces
1	1	2.027	263.274	1.0	1.549	Faces
1	2	2.027	266.294	2.0	1.735	Faces
