accuracy	correct_response	duration	onset	participant_response	response_time	trial_type
1	3	2.025	11.016	3.0	1.563	Shapes
1	4	2.021	14.02	4.0	1.117	Shapes
1	3	2.025	17.033	3.0	0.99	Shapes
1	4	2.024	20.05	4.0	0.976	Shapes
1	4	2.025	23.066	4.0	1.706	Shapes
1	3	2.021	26.07	3.0	1.073	Shapes
1	3	2.024	32.1	3.0	1.192	Faces
1	3	2.025	35.133	3.0	0.919	Faces
0	4	2.021	38.153	n/a	0.0	Faces
1	4	2.025	41.183	4.0	1.384	Faces
1	4	2.024	44.217	4.0	1.07	Faces
1	4	2.025	47.25	4.0	0.81	Shapes
1	4	2.024	53.267	4.0	1.003	Shapes
1	4	2.025	56.283	4.0	0.726	Shapes
1	3	2.022	59.286	3.0	0.849	Shapes
1	3	2.025	62.3	3.0	0.824	Shapes
1	3	2.024	65.317	3.0	1.087	Shapes
1	4	2.025	68.333	4.0	1.256	Shapes
1	4	2.022	74.353	4.0	0.93	Faces
1	3	2.024	77.384	3.0	1.063	Faces
1	3	2.024	80.417	3.0	1.011	Faces
1	3	2.025	83.45	3.0	1.18	Faces
1	4	2.021	86.47	4.0	0.898	Faces
1	3	2.022	89.486	3.0	0.884	Shapes
1	4	2.025	95.5	4.0	0.921	Shapes
1	3	2.021	98.504	3.0	1.034	Shapes
1	4	2.025	101.517	4.0	0.994	Shapes
1	4	2.024	104.534	4.0	1.031	Shapes
1	3	2.025	107.55	3.0	0.905	Shapes
1	3	2.021	110.554	3.0	1.014	Shapes
1	4	2.025	116.567	4.0	1.814	Faces
1	3	2.024	119.584	3.0	1.003	Faces
1	4	2.024	122.601	4.0	1.308	Faces
1	4	2.025	125.617	4.0	0.849	Faces
1	4	2.024	128.634	4.0	0.808	Faces
1	3	2.024	131.651	3.0	0.788	Shapes
1	3	2.025	145.667	3.0	1.28	Shapes
1	4	2.021	148.671	4.0	0.786	Shapes
1	4	2.025	151.684	4.0	1.366	Shapes
1	3	2.024	154.701	3.0	0.846	Shapes
1	4	2.025	157.717	4.0	0.802	Shapes
1	3	2.021	160.721	3.0	0.827	Shapes
1	3	2.025	166.734	3.0	0.934	Faces
1	4	2.024	169.751	4.0	0.96	Faces
1	4	2.024	172.768	4.0	0.873	Faces
1	3	2.023	175.786	3.0	0.889	Faces
1	4	2.024	178.801	4.0	0.873	Faces
1	3	2.024	181.818	3.0	1.027	Shapes
1	3	2.025	187.834	3.0	0.948	Shapes
1	3	2.025	190.851	3.0	0.862	Shapes
1	4	2.024	193.868	4.0	0.987	Shapes
1	4	2.025	196.884	4.0	0.874	Shapes
1	3	2.025	199.901	3.0	0.801	Shapes
1	4	2.024	202.918	4.0	0.919	Shapes
1	3	2.025	208.934	3.0	0.929	Faces
1	4	2.025	211.951	4.0	0.924	Faces
1	4	2.024	214.968	4.0	1.342	Faces
1	3	2.024	217.985	3.0	1.091	Faces
1	4	2.025	221.001	4.0	1.086	Faces
1	4	2.024	224.018	4.0	0.985	Shapes
1	3	2.024	230.035	3.0	1.046	Shapes
1	3	2.025	233.051	3.0	0.778	Shapes
1	4	2.021	236.055	4.0	1.172	Shapes
1	4	2.025	239.068	4.0	0.879	Shapes
1	3	2.024	242.085	3.0	0.988	Shapes
1	4	2.025	245.101	4.0	0.961	Shapes
1	3	2.025	251.118	3.0	1.334	Faces
1	4	2.024	254.135	4.0	0.887	Faces
1	3	2.025	257.151	3.0	1.231	Faces
1	3	2.025	260.168	3.0	1.284	Faces
1	3	2.024	263.185	3.0	1.249	Faces
1	4	2.024	266.202	4.0	0.869	Faces
