accuracy	correct_response	duration	onset	participant_response	response_time	trial_type
0	1	2.034	10.983	n/a	0.0	Shapes
0	2	2.017	14.0	n/a	0.0	Shapes
1	1	2.016	17.017	1.0	1.472	Shapes
1	2	2.017	20.033	2.0	1.682	Shapes
1	2	2.016	23.05	2.0	1.777	Shapes
1	1	2.017	26.066	1.0	1.193	Shapes
1	1	2.016	32.083	1.0	1.221	Faces
1	1	2.017	35.099	1.0	1.882	Faces
0	2	2.017	38.116	n/a	0.0	Faces
1	2	2.016	41.133	2.0	1.255	Faces
1	2	2.017	44.149	2.0	1.33	Faces
1	2	2.016	47.166	2.0	0.99	Shapes
1	2	2.017	53.182	2.0	1.408	Shapes
1	2	2.016	56.199	2.0	1.153	Shapes
1	1	2.017	59.215	1.0	1.04	Shapes
1	1	2.017	62.232	1.0	1.139	Shapes
1	1	2.016	65.249	1.0	0.966	Shapes
1	2	2.017	68.265	2.0	1.045	Shapes
1	2	2.016	74.282	2.0	1.236	Faces
1	1	2.017	77.298	1.0	0.963	Faces
1	1	2.016	80.315	1.0	1.045	Faces
1	1	2.017	83.331	1.0	1.565	Faces
1	2	2.016	86.348	2.0	1.451	Faces
1	1	2.017	89.364	1.0	0.981	Shapes
1	2	2.017	95.381	2.0	1.023	Shapes
1	1	2.016	98.398	1.0	0.741	Shapes
1	2	2.017	101.414	2.0	0.932	Shapes
1	2	2.016	104.431	2.0	1.023	Shapes
1	1	2.017	107.447	1.0	1.099	Shapes
1	1	2.016	110.464	1.0	1.033	Shapes
0	2	2.017	116.48	n/a	0.0	Faces
1	1	2.016	119.497	1.0	1.529	Faces
1	2	2.017	122.513	2.0	1.485	Faces
1	2	2.017	125.53	2.0	1.173	Faces
1	2	2.016	128.547	2.0	0.87	Faces
1	1	2.017	131.563	1.0	1.102	Shapes
1	1	2.017	145.579	1.0	1.272	Shapes
1	2	2.017	148.596	2.0	0.768	Shapes
1	2	2.016	151.613	2.0	0.969	Shapes
1	1	2.017	154.629	1.0	1.014	Shapes
1	2	2.016	157.646	2.0	0.777	Shapes
1	1	2.017	160.662	1.0	1.156	Shapes
1	1	2.016	166.679	1.0	1.107	Faces
1	2	2.017	169.695	2.0	1.133	Faces
1	2	2.017	172.712	2.0	0.897	Faces
1	1	2.016	175.729	1.0	1.006	Faces
1	2	2.017	178.745	2.0	1.091	Faces
1	1	2.016	181.762	1.0	0.96	Shapes
1	1	2.017	187.778	1.0	1.658	Shapes
1	1	2.016	190.795	1.0	1.091	Shapes
1	2	2.017	193.811	2.0	0.97	Shapes
1	2	2.017	196.828	2.0	0.825	Shapes
1	1	2.034	199.844	1.0	1.698	Shapes
1	2	2.017	202.861	2.0	1.161	Shapes
1	1	2.016	208.878	1.0	1.641	Faces
1	2	2.017	211.894	2.0	1.216	Faces
0	2	2.016	214.911	n/a	0.0	Faces
1	1	2.017	217.927	1.0	1.989	Faces
1	2	2.016	220.944	2.0	1.064	Faces
1	2	2.017	223.96	2.0	0.934	Shapes
1	1	2.016	229.977	1.0	1.25	Shapes
1	1	2.017	232.993	1.0	1.123	Shapes
1	2	2.017	236.01	2.0	0.895	Shapes
1	2	2.016	239.027	2.0	1.286	Shapes
1	1	2.017	242.043	1.0	1.45	Shapes
1	2	2.016	245.06	2.0	1.561	Shapes
1	1	2.017	251.076	1.0	1.389	Faces
1	2	2.016	254.093	2.0	1.443	Faces
1	1	2.017	257.109	1.0	1.327	Faces
1	1	2.017	260.126	1.0	1.054	Faces
1	1	2.016	263.143	1.0	0.992	Faces
1	2	2.017	266.159	2.0	1.172	Faces
