accuracy	correct_response	duration	onset	participant_response	response_time	trial_type
1	1	2.026	10.996	1.0	1.342	Shapes
1	2	2.026	14.016	2.0	1.365	Shapes
1	1	2.026	17.036	1.0	0.854	Shapes
1	2	2.027	20.055	2.0	0.809	Shapes
1	2	2.024	23.061	2.0	1.243	Shapes
1	1	2.026	26.079	1.0	0.746	Shapes
1	1	2.024	32.088	1.0	1.487	Faces
0	1	2.027	35.105	n/a	0.0	Faces
0	2	2.026	38.126	1.0	1.483	Faces
1	2	2.026	41.146	2.0	1.363	Faces
1	2	2.026	44.166	2.0	1.087	Faces
1	2	2.026	47.186	2.0	1.64	Shapes
0	2	2.027	53.192	1.0	1.167	Shapes
1	2	2.024	56.198	2.0	0.701	Shapes
1	1	2.027	59.215	1.0	0.958	Shapes
1	1	2.023	62.222	1.0	1.042	Shapes
1	1	2.026	65.239	1.0	0.788	Shapes
1	2	2.026	68.259	2.0	1.055	Shapes
1	2	2.024	74.268	2.0	1.075	Faces
1	1	2.026	77.302	1.0	1.456	Faces
1	1	2.023	80.325	1.0	1.39	Faces
1	1	2.026	83.359	1.0	1.177	Faces
1	2	2.023	86.382	2.0	1.479	Faces
1	1	2.027	89.415	1.0	1.638	Shapes
1	2	2.026	95.422	2.0	1.24	Shapes
1	1	2.024	98.428	1.0	0.855	Shapes
1	2	2.027	101.445	2.0	1.54	Shapes
1	2	2.023	104.452	2.0	1.189	Shapes
1	1	2.027	107.468	1.0	0.812	Shapes
1	1	2.024	110.474	1.0	0.918	Shapes
0	2	2.027	116.495	n/a	0.0	Faces
1	1	2.027	119.515	1.0	1.179	Faces
1	2	2.027	122.535	2.0	1.289	Faces
1	2	2.027	125.555	2.0	1.27	Faces
1	2	2.027	128.575	2.0	1.273	Faces
1	1	2.027	131.595	1.0	0.998	Shapes
1	1	2.026	145.611	1.0	0.979	Shapes
1	2	2.026	148.631	2.0	0.924	Shapes
1	2	2.027	151.65	2.0	1.152	Shapes
1	1	2.023	154.657	1.0	0.704	Shapes
1	2	2.026	157.674	2.0	1.462	Shapes
1	1	2.023	160.681	1.0	0.649	Shapes
1	1	2.026	166.701	1.0	1.152	Faces
1	2	2.027	169.72	2.0	1.341	Faces
0	2	2.026	172.741	1.0	0.903	Faces
1	1	2.026	175.761	1.0	1.355	Faces
1	2	2.027	178.78	2.0	1.827	Faces
1	1	2.026	181.801	1.0	1.21	Shapes
1	1	2.027	187.807	1.0	0.965	Shapes
1	1	2.023	190.814	1.0	0.897	Shapes
1	2	2.027	193.83	2.0	0.71	Shapes
1	2	2.024	196.836	2.0	1.347	Shapes
1	1	2.026	199.854	1.0	0.727	Shapes
1	2	2.026	202.874	2.0	0.965	Shapes
1	1	2.024	208.883	1.0	1.351	Faces
1	2	2.027	211.9	2.0	1.124	Faces
1	2	2.027	214.92	2.0	1.192	Faces
1	1	2.026	217.941	1.0	1.401	Faces
1	2	2.027	220.96	2.0	1.523	Faces
1	2	2.027	223.98	2.0	1.861	Shapes
1	1	2.026	229.987	1.0	0.893	Shapes
0	1	2.023	232.994	2.0	1.109	Shapes
1	2	2.027	236.01	2.0	1.253	Shapes
1	2	2.023	239.017	2.0	1.226	Shapes
1	1	2.027	242.033	1.0	0.947	Shapes
1	2	2.024	245.039	2.0	0.921	Shapes
1	1	2.027	251.06	1.0	1.577	Faces
1	2	2.027	254.08	2.0	1.39	Faces
1	1	2.027	257.1	1.0	1.584	Faces
1	1	2.027	260.12	1.0	1.512	Faces
1	1	2.027	263.14	1.0	1.346	Faces
1	2	2.027	266.16	2.0	1.27	Faces
