accuracy	correct_response	duration	onset	participant_response	response_time	trial_type
1	2	2.117	11.066	2.0	1.421	Shapes
1	3	2.133	14.1	3.0	1.072	Shapes
1	2	2.116	17.15	2.0	0.815	Shapes
1	3	2.117	20.183	3.0	0.928	Shapes
1	3	2.116	23.2	3.0	0.784	Shapes
1	2	2.116	26.217	2.0	0.802	Shapes
1	2	2.117	32.35	2.0	1.256	Faces
1	2	2.133	35.45	2.0	1.146	Faces
1	3	2.116	38.501	3.0	1.343	Faces
1	3	2.117	41.567	3.0	1.246	Faces
1	3	2.117	44.65	3.0	0.952	Faces
1	3	2.117	47.75	3.0	0.87	Shapes
1	3	2.117	53.767	3.0	0.766	Shapes
1	3	2.117	56.784	3.0	0.708	Shapes
1	2	2.116	59.801	2.0	0.87	Shapes
1	2	2.117	62.834	2.0	0.801	Shapes
1	2	2.116	65.851	2.0	1.025	Shapes
1	3	2.117	68.884	3.0	0.823	Shapes
1	3	2.05	74.968	3.0	1.229	Faces
1	2	2.117	78.034	2.0	1.167	Faces
1	2	2.116	81.118	2.0	1.455	Faces
1	2	2.117	84.201	2.0	1.094	Faces
1	3	2.117	87.251	3.0	1.331	Faces
1	2	2.117	90.301	2.0	0.773	Shapes
1	3	2.117	96.318	3.0	0.741	Shapes
1	2	2.117	99.335	2.0	0.711	Shapes
1	3	2.116	102.352	3.0	0.776	Shapes
1	3	2.117	105.385	3.0	0.969	Shapes
1	2	2.133	108.402	2.0	0.689	Shapes
1	2	2.134	111.435	2.0	0.769	Shapes
1	3	2.116	117.469	3.0	1.956	Faces
1	2	2.117	120.502	2.0	0.793	Faces
1	3	2.117	123.535	3.0	0.765	Faces
1	3	2.117	126.569	3.0	0.994	Faces
1	3	2.117	129.602	3.0	0.691	Faces
1	2	2.116	132.636	2.0	0.771	Shapes
1	2	2.116	146.653	2.0	0.823	Shapes
1	3	2.117	149.686	3.0	0.673	Shapes
1	3	2.116	152.703	3.0	0.717	Shapes
1	2	2.116	155.72	2.0	0.627	Shapes
1	3	2.117	158.753	3.0	0.698	Shapes
1	2	2.116	161.77	2.0	0.744	Shapes
1	2	2.117	167.803	2.0	1.795	Faces
1	3	2.116	170.837	3.0	0.752	Faces
1	3	2.117	173.87	3.0	0.725	Faces
1	2	2.117	176.903	2.0	0.747	Faces
1	3	2.116	179.937	3.0	1.217	Faces
1	2	2.117	182.97	2.0	1.094	Shapes
1	2	2.117	188.987	2.0	0.642	Shapes
1	2	2.116	192.004	2.0	0.732	Shapes
1	3	2.117	195.037	3.0	0.728	Shapes
1	3	2.116	198.054	3.0	0.703	Shapes
1	2	2.116	201.071	2.0	0.689	Shapes
1	3	2.117	204.104	3.0	0.647	Shapes
1	2	2.117	210.137	2.0	0.954	Faces
1	3	2.116	213.171	3.0	0.744	Faces
1	3	2.117	216.204	3.0	1.429	Faces
1	2	2.116	219.238	2.0	0.826	Faces
1	3	2.117	222.271	3.0	0.934	Faces
1	3	2.117	225.304	3.0	0.671	Shapes
1	2	2.117	231.321	2.0	0.75	Shapes
1	2	2.117	234.338	2.0	0.79	Shapes
1	3	2.116	237.355	3.0	0.656	Shapes
1	3	2.117	240.388	3.0	0.598	Shapes
1	2	2.117	243.405	2.0	0.703	Shapes
1	3	2.117	246.438	3.0	0.606	Shapes
1	2	2.116	252.472	2.0	1.379	Faces
1	3	2.117	255.505	3.0	1.283	Faces
1	2	2.117	258.538	2.0	1.071	Faces
1	2	2.117	261.572	2.0	0.747	Faces
1	2	2.117	264.605	2.0	0.972	Faces
1	3	2.116	267.639	3.0	1.177	Faces
