accuracy	correct_response	duration	onset	participant_response	response_time	trial_type
1	3	2.025	11.0	3.0	1.378	Shapes
0	4	2.022	14.003	3.0	1.373	Shapes
1	3	2.025	17.017	3.0	1.106	Shapes
1	4	2.022	20.02	4.0	1.804	Shapes
1	4	2.024	23.034	4.0	1.521	Shapes
0	3	2.021	26.037	4.0	0.871	Shapes
1	3	2.024	32.051	3.0	1.031	Faces
1	3	2.025	35.067	3.0	1.162	Faces
1	4	2.024	38.084	4.0	1.544	Faces
1	4	2.024	41.101	4.0	1.301	Faces
1	4	2.025	44.117	4.0	1.47	Faces
1	4	2.024	47.134	4.0	1.294	Shapes
1	4	2.021	53.137	4.0	1.353	Shapes
1	4	2.024	56.151	4.0	1.271	Shapes
1	3	2.025	59.167	3.0	0.876	Shapes
1	3	2.022	62.17	3.0	1.582	Shapes
1	3	2.025	65.184	3.0	1.777	Shapes
1	4	2.022	68.187	4.0	1.756	Shapes
1	4	2.024	74.201	4.0	1.244	Faces
1	3	2.025	77.217	3.0	1.481	Faces
1	3	2.025	80.234	3.0	1.466	Faces
1	3	2.024	83.251	3.0	1.502	Faces
0	4	2.024	86.268	n/a	0.0	Faces
1	3	2.025	89.284	3.0	1.388	Shapes
1	4	2.022	95.287	4.0	1.19	Shapes
1	3	2.024	98.301	3.0	1.045	Shapes
1	4	2.021	101.304	4.0	1.036	Shapes
1	4	2.024	104.318	4.0	1.541	Shapes
1	3	2.025	107.334	3.0	1.195	Shapes
1	3	2.021	110.338	3.0	1.397	Shapes
0	4	2.025	116.351	n/a	0.0	Faces
1	3	2.024	119.368	3.0	1.443	Faces
1	4	2.024	122.385	4.0	1.295	Faces
1	4	2.025	125.401	4.0	1.182	Faces
1	4	2.024	128.418	4.0	1.047	Faces
1	3	2.024	131.435	3.0	1.17	Shapes
1	3	2.021	145.438	3.0	1.285	Shapes
0	4	2.025	148.451	3.0	1.448	Shapes
1	4	2.022	151.454	4.0	1.459	Shapes
1	3	2.025	154.468	3.0	1.515	Shapes
1	4	2.022	157.471	4.0	1.4	Shapes
1	3	2.024	160.485	3.0	1.318	Shapes
1	3	2.025	166.501	3.0	1.427	Faces
1	4	2.025	169.518	4.0	0.979	Faces
1	4	2.024	172.535	4.0	0.849	Faces
1	3	2.024	175.552	3.0	0.848	Faces
1	4	2.025	178.568	4.0	0.865	Faces
1	3	2.024	181.585	3.0	1.033	Shapes
1	3	2.021	187.588	3.0	1.33	Shapes
1	3	2.024	190.602	3.0	1.086	Shapes
0	4	2.025	193.618	3.0	1.308	Shapes
1	4	2.022	196.621	4.0	1.035	Shapes
1	3	2.025	199.635	3.0	1.293	Shapes
1	4	2.022	202.638	4.0	1.107	Shapes
1	3	2.024	208.652	3.0	1.38	Faces
1	4	2.025	211.668	4.0	1.458	Faces
1	4	2.025	214.685	4.0	1.302	Faces
1	3	2.024	217.702	3.0	1.77	Faces
1	4	2.024	220.719	4.0	1.187	Faces
1	4	2.025	223.735	4.0	0.751	Shapes
1	3	2.022	229.738	3.0	1.078	Shapes
1	3	2.024	232.752	3.0	0.981	Shapes
1	4	2.021	235.755	4.0	1.242	Shapes
1	4	2.024	238.769	4.0	0.887	Shapes
0	3	2.021	241.772	4.0	0.84	Shapes
0	4	2.025	244.785	3.0	1.488	Shapes
1	3	2.025	250.802	3.0	1.472	Faces
1	4	2.024	253.819	4.0	1.063	Faces
1	3	2.025	256.835	3.0	1.53	Faces
1	3	2.025	259.852	3.0	0.938	Faces
1	3	2.024	262.869	3.0	1.097	Faces
1	4	2.024	265.886	4.0	0.958	Faces
