accuracy	correct_response	duration	onset	participant_response	response_time	trial_type
1	2	2.134	11.032	2.0	1.951	Shapes
0	3	2.116	14.066	n/a	0.0	Shapes
0	2	2.117	17.099	n/a	0.0	Shapes
0	3	2.117	20.132	n/a	0.0	Shapes
1	3	2.116	23.149	3.0	1.575	Shapes
0	2	2.116	26.182	n/a	0.0	Shapes
0	2	2.117	32.248	n/a	0.0	Faces
1	2	2.116	35.315	2.0	1.607	Faces
0	3	2.116	38.365	n/a	0.0	Faces
0	3	2.117	41.414	n/a	0.0	Faces
0	3	2.117	44.481	n/a	0.0	Faces
0	3	2.116	47.548	n/a	0.0	Shapes
1	3	2.116	53.565	3.0	1.513	Shapes
1	3	2.117	56.597	3.0	1.025	Shapes
1	2	2.116	59.614	2.0	1.487	Shapes
0	2	2.117	62.647	3.0	1.305	Shapes
1	2	2.117	65.68	2.0	1.983	Shapes
1	3	0.0	68.697	3.0	1.359	Shapes
