accuracy	correct_response	duration	onset	participant_response	response_time	trial_type
1	3	2.025	10.999	3.0	0.94	Shapes
1	4	2.024	14.016	4.0	0.625	Shapes
1	3	2.024	17.033	3.0	0.809	Shapes
1	4	2.025	20.049	4.0	0.94	Shapes
1	4	2.021	23.053	4.0	0.815	Shapes
1	3	2.025	26.066	3.0	1.351	Shapes
1	3	2.024	32.083	3.0	0.975	Faces
1	3	2.025	35.099	3.0	1.023	Faces
1	4	2.025	38.116	4.0	1.043	Faces
1	4	2.024	41.133	4.0	1.042	Faces
1	4	2.024	44.15	4.0	0.787	Faces
1	4	2.025	47.166	4.0	0.864	Shapes
1	4	2.022	53.169	4.0	0.632	Shapes
1	4	2.024	56.183	4.0	0.53	Shapes
1	3	2.024	59.2	3.0	0.699	Shapes
1	3	2.025	62.216	3.0	1.041	Shapes
1	3	2.021	65.22	3.0	0.724	Shapes
1	4	2.024	68.233	4.0	0.68	Shapes
1	4	2.024	74.25	4.0	0.745	Faces
1	3	2.025	77.266	3.0	0.695	Faces
1	3	2.025	80.283	3.0	1.223	Faces
1	3	2.024	83.3	3.0	1.226	Faces
1	4	2.025	86.316	4.0	0.664	Faces
1	3	2.025	89.333	3.0	0.637	Shapes
1	4	2.022	95.336	4.0	0.636	Shapes
1	3	2.024	98.35	3.0	0.722	Shapes
1	4	2.024	101.367	4.0	0.524	Shapes
1	4	2.024	104.384	4.0	0.605	Shapes
1	3	2.024	107.4	3.0	0.627	Shapes
1	3	2.024	110.417	3.0	0.618	Shapes
0	4	2.025	116.433	3.0	1.3	Faces
1	3	2.024	119.45	3.0	0.856	Faces
1	4	2.024	122.467	4.0	0.731	Faces
1	4	2.025	125.483	4.0	0.657	Faces
1	4	2.025	128.5	4.0	0.623	Faces
1	3	2.024	131.517	3.0	0.575	Shapes
1	3	2.025	145.533	3.0	0.733	Shapes
1	4	2.022	148.536	4.0	0.704	Shapes
1	4	2.025	151.55	4.0	0.563	Shapes
1	3	2.022	154.553	3.0	0.619	Shapes
1	4	2.024	157.567	4.0	0.539	Shapes
1	3	2.024	160.584	3.0	0.573	Shapes
0	3	2.025	166.6	4.0	0.862	Faces
1	4	2.024	169.617	4.0	0.789	Faces
1	4	2.024	172.634	4.0	0.683	Faces
1	3	2.025	175.65	3.0	0.615	Faces
1	4	2.025	178.667	4.0	1.115	Faces
1	3	2.024	181.684	3.0	0.822	Shapes
1	3	2.025	187.7	3.0	0.646	Shapes
1	3	2.022	190.703	3.0	0.86	Shapes
1	4	2.025	193.717	4.0	0.727	Shapes
1	4	2.022	196.72	4.0	0.611	Shapes
1	3	2.024	199.734	3.0	0.938	Shapes
1	4	2.024	202.751	4.0	0.655	Shapes
1	3	2.025	208.767	3.0	1.001	Faces
1	4	2.024	211.784	4.0	0.797	Faces
1	4	2.024	214.801	4.0	1.602	Faces
1	3	2.025	217.817	3.0	0.775	Faces
1	4	2.024	220.834	4.0	1.067	Faces
1	4	2.024	223.851	4.0	0.657	Shapes
1	3	2.025	229.867	3.0	0.692	Shapes
1	3	2.021	232.871	3.0	0.612	Shapes
1	4	2.025	235.884	4.0	0.574	Shapes
1	4	2.024	238.901	4.0	0.497	Shapes
1	3	2.025	241.917	3.0	0.785	Shapes
1	4	2.022	244.92	4.0	0.931	Shapes
1	3	2.025	250.934	3.0	1.265	Faces
1	4	2.024	253.951	4.0	0.851	Faces
1	3	2.025	256.967	3.0	0.691	Faces
1	3	2.025	259.984	3.0	0.652	Faces
1	3	2.023	263.002	3.0	0.658	Faces
1	4	2.024	266.018	4.0	0.626	Faces
