accuracy	correct_response	duration	onset	participant_response	response_time	trial_type
0	1	2.017	10.983	2.0	0.652	Shapes
1	2	2.016	14.0	2.0	0.85	Shapes
1	1	2.017	17.016	1.0	0.955	Shapes
1	2	2.016	20.033	2.0	1.411	Shapes
1	2	2.017	23.049	2.0	0.788	Shapes
1	1	2.016	26.066	1.0	1.387	Shapes
1	1	2.017	32.082	1.0	0.871	Faces
1	1	2.016	35.099	1.0	0.892	Faces
0	2	2.017	38.115	1.0	0.59	Faces
1	2	2.017	41.132	2.0	1.428	Faces
1	2	2.016	44.149	2.0	1.234	Faces
1	2	2.017	47.165	2.0	0.741	Shapes
1	2	2.016	53.182	2.0	0.723	Shapes
1	2	2.017	56.198	2.0	0.657	Shapes
1	1	2.016	59.215	1.0	1.047	Shapes
1	1	2.017	62.231	1.0	0.804	Shapes
1	1	2.017	65.248	1.0	0.76	Shapes
1	2	2.016	68.265	2.0	1.298	Shapes
1	2	2.017	74.281	2.0	1.244	Faces
1	1	2.016	77.298	1.0	1.004	Faces
1	1	2.017	80.314	1.0	1.004	Faces
1	1	2.016	83.331	1.0	1.678	Faces
1	2	2.017	86.347	2.0	1.241	Faces
1	1	2.017	89.364	1.0	0.806	Shapes
1	2	2.017	95.38	2.0	0.679	Shapes
1	1	2.017	98.397	1.0	0.549	Shapes
1	2	2.016	101.414	2.0	1.353	Shapes
1	2	2.017	104.43	2.0	1.504	Shapes
1	1	2.016	107.447	1.0	0.842	Shapes
1	1	2.017	110.463	1.0	0.8	Shapes
1	2	2.016	116.48	2.0	1.51	Faces
1	1	2.017	119.496	1.0	1.156	Faces
1	2	2.017	122.513	2.0	1.162	Faces
1	2	2.017	125.529	2.0	1.105	Faces
1	2	2.017	128.546	2.0	0.808	Faces
1	1	2.016	131.563	1.0	0.752	Shapes
1	1	2.016	145.579	1.0	0.831	Shapes
1	2	2.017	148.595	2.0	0.79	Shapes
1	2	2.017	151.612	2.0	0.664	Shapes
1	1	2.016	154.629	1.0	0.748	Shapes
1	2	2.017	157.645	2.0	1.021	Shapes
1	1	2.016	160.662	1.0	0.749	Shapes
1	1	2.017	166.678	1.0	1.015	Faces
1	2	2.016	169.695	2.0	0.988	Faces
1	2	2.017	172.711	2.0	0.698	Faces
1	1	2.017	175.728	1.0	0.718	Faces
1	2	2.016	178.745	2.0	0.678	Faces
1	1	2.017	181.761	1.0	0.767	Shapes
1	1	2.016	187.778	1.0	0.698	Shapes
1	1	2.017	190.794	1.0	0.703	Shapes
1	2	2.016	193.811	2.0	0.814	Shapes
1	2	2.017	196.827	2.0	0.947	Shapes
1	1	2.017	199.844	1.0	0.838	Shapes
1	2	2.017	202.86	2.0	1.322	Shapes
1	1	2.017	208.877	1.0	0.771	Faces
1	2	2.016	211.894	2.0	0.773	Faces
1	2	2.017	214.91	2.0	0.846	Faces
1	1	2.016	217.927	1.0	0.82	Faces
1	2	2.017	220.943	2.0	0.767	Faces
1	2	2.016	223.96	2.0	0.607	Shapes
1	1	2.017	229.976	1.0	1.002	Shapes
0	1	2.017	232.993	2.0	1.283	Shapes
1	2	2.017	236.009	2.0	0.716	Shapes
1	2	2.017	239.026	2.0	0.817	Shapes
1	1	2.033	242.043	1.0	1.023	Shapes
1	2	2.017	245.059	2.0	1.014	Shapes
0	1	2.016	251.076	2.0	0.819	Faces
1	2	2.017	254.092	2.0	0.973	Faces
1	1	2.016	257.109	1.0	0.722	Faces
1	1	2.017	260.125	1.0	0.67	Faces
1	1	2.017	263.142	1.0	1.198	Faces
1	2	2.033	266.159	2.0	1.053	Faces
