accuracy	correct_response	duration	onset	participant_response	response_time	trial_type
0	1	2.024	10.998	2.0	0.913	Shapes
1	2	2.027	14.015	2.0	0.978	Shapes
1	1	2.027	17.035	1.0	0.998	Shapes
1	2	2.024	20.041	2.0	0.841	Shapes
1	2	2.026	23.059	2.0	0.771	Shapes
1	1	2.023	26.065	1.0	0.931	Shapes
1	1	2.026	32.102	1.0	1.679	Faces
1	1	2.024	35.124	1.0	1.131	Faces
1	2	2.026	38.159	2.0	1.321	Faces
0	2	2.027	41.195	n/a	0.0	Faces
1	2	2.026	44.232	2.0	1.872	Faces
1	2	2.026	47.252	2.0	1.439	Shapes
1	2	2.026	53.259	2.0	0.956	Shapes
1	2	2.027	56.278	2.0	0.721	Shapes
0	1	2.024	59.284	2.0	0.994	Shapes
1	1	2.026	62.302	1.0	0.845	Shapes
1	1	2.024	65.308	1.0	0.852	Shapes
1	2	2.027	68.325	2.0	0.994	Shapes
1	2	2.026	74.349	2.0	1.083	Faces
1	1	2.027	77.368	1.0	1.072	Faces
1	1	2.027	80.405	1.0	1.854	Faces
1	1	2.026	83.442	1.0	1.18	Faces
1	2	2.026	86.479	2.0	1.545	Faces
1	1	2.024	89.501	1.0	1.019	Shapes
1	2	2.025	95.507	2.0	0.747	Shapes
1	1	2.027	98.525	1.0	0.773	Shapes
0	2	2.024	101.531	1.0	0.696	Shapes
1	2	2.027	104.548	2.0	0.661	Shapes
1	1	2.024	107.554	1.0	0.743	Shapes
0	1	2.026	110.572	2.0	0.769	Shapes
1	2	2.025	116.58	2.0	1.976	Faces
1	1	2.027	119.598	1.0	0.859	Faces
1	2	2.027	122.618	2.0	1.095	Faces
1	2	2.027	125.638	2.0	1.117	Faces
1	2	2.027	128.658	2.0	1.171	Faces
1	1	2.027	131.678	1.0	0.896	Shapes
1	1	2.026	145.694	1.0	0.81	Shapes
1	2	2.024	148.7	2.0	0.69	Shapes
1	2	2.027	151.717	2.0	0.987	Shapes
1	1	2.024	154.723	1.0	0.774	Shapes
1	2	2.027	157.74	2.0	0.601	Shapes
1	1	2.027	160.76	1.0	0.763	Shapes
1	1	2.026	166.768	1.0	1.048	Faces
1	2	2.027	169.787	2.0	0.888	Faces
1	2	2.027	172.807	2.0	1.184	Faces
1	1	2.027	175.827	1.0	0.788	Faces
1	2	2.027	178.847	2.0	1.014	Faces
1	1	2.027	181.867	1.0	0.996	Shapes
1	1	2.026	187.874	1.0	0.661	Shapes
1	1	2.026	190.894	1.0	0.791	Shapes
1	2	2.026	193.914	2.0	0.719	Shapes
0	2	2.023	196.92	1.0	0.723	Shapes
1	1	2.026	199.937	1.0	0.7	Shapes
1	2	2.024	202.943	2.0	0.92	Shapes
1	1	2.026	208.964	1.0	0.888	Faces
1	2	2.027	211.983	2.0	0.841	Faces
0	2	2.027	215.003	1.0	0.79	Faces
1	1	2.026	218.024	1.0	0.971	Faces
1	2	2.026	221.044	2.0	0.99	Faces
1	2	2.027	224.063	2.0	1.015	Shapes
1	1	2.027	230.07	1.0	0.808	Shapes
0	1	2.024	233.076	2.0	1.208	Shapes
1	2	2.027	236.093	2.0	0.956	Shapes
1	2	2.024	239.099	2.0	0.743	Shapes
1	1	2.026	242.117	1.0	0.735	Shapes
1	2	2.024	245.123	2.0	0.891	Shapes
1	1	2.027	251.143	1.0	1.682	Faces
1	2	2.027	254.163	2.0	1.084	Faces
1	1	2.027	257.183	1.0	1.088	Faces
1	1	2.027	260.203	1.0	1.022	Faces
1	1	2.027	263.223	1.0	1.281	Faces
1	2	2.026	266.244	2.0	1.092	Faces
