accuracy	correct_response	duration	onset	participant_response	response_time	trial_type
1	4	2.05	10.998	4.0	1.332	Shapes
1	3	2.049	14.015	3.0	0.873	Shapes
1	4	2.05	17.031	4.0	0.88	Shapes
1	3	2.05	20.047	3.0	0.779	Shapes
1	3	2.05	23.063	3.0	0.87	Shapes
1	4	2.049	26.08	4.0	0.883	Shapes
1	4	2.05	32.112	4.0	0.843	Faces
1	4	2.049	35.129	4.0	1.22	Faces
0	3	2.05	38.161	n/a	0.0	Faces
1	3	2.05	41.194	3.0	1.745	Faces
1	3	2.05	44.227	3.0	1.776	Faces
1	3	2.05	47.26	3.0	1.545	Shapes
1	3	2.05	53.276	3.0	0.627	Shapes
1	3	2.05	56.292	3.0	0.763	Shapes
1	4	2.049	59.309	4.0	0.678	Shapes
1	4	2.05	62.325	4.0	0.72	Shapes
1	4	2.05	65.341	4.0	0.842	Shapes
1	3	2.05	68.357	3.0	0.699	Shapes
1	3	2.05	74.373	3.0	1.138	Faces
1	4	2.049	77.39	4.0	1.734	Faces
1	4	2.049	80.423	4.0	1.643	Faces
1	4	2.05	83.455	4.0	1.308	Faces
1	3	2.049	86.472	3.0	1.492	Faces
1	4	2.05	89.488	4.0	1.753	Shapes
1	3	2.05	95.504	3.0	0.695	Shapes
1	4	2.05	98.52	4.0	0.631	Shapes
1	3	2.05	101.536	3.0	0.694	Shapes
1	3	2.049	104.553	3.0	0.714	Shapes
1	4	2.05	107.569	4.0	1.442	Shapes
1	4	2.05	110.585	4.0	0.89	Shapes
0	3	2.05	116.601	n/a	0.0	Faces
1	4	2.05	119.617	4.0	1.288	Faces
1	3	2.049	122.634	3.0	1.659	Faces
1	3	2.05	125.65	3.0	1.87	Faces
1	3	2.05	128.666	3.0	1.334	Faces
1	4	2.05	131.682	4.0	1.104	Shapes
1	4	2.05	145.697	4.0	0.702	Shapes
1	3	2.05	148.713	3.0	1.275	Shapes
1	3	2.049	151.73	3.0	0.924	Shapes
1	4	2.05	154.746	4.0	1.101	Shapes
1	3	2.05	157.762	3.0	0.946	Shapes
1	4	2.049	160.779	4.0	0.91	Shapes
1	4	2.05	166.794	4.0	1.791	Faces
1	3	2.049	169.811	3.0	1.022	Faces
1	3	2.05	172.827	3.0	1.128	Faces
1	4	2.05	175.843	4.0	1.289	Faces
1	3	2.05	178.859	3.0	1.844	Faces
1	4	2.049	181.876	4.0	1.333	Shapes
1	4	2.049	187.892	4.0	0.812	Shapes
1	4	2.05	190.908	4.0	1.081	Shapes
1	3	2.05	193.924	3.0	1.166	Shapes
1	3	2.05	196.94	3.0	0.739	Shapes
1	4	2.049	199.957	4.0	0.804	Shapes
1	3	2.05	202.973	3.0	0.784	Shapes
1	4	2.049	208.989	4.0	1.185	Faces
1	3	2.05	212.005	3.0	0.951	Faces
0	3	2.05	215.021	n/a	0.0	Faces
1	4	2.049	218.038	4.0	0.907	Faces
1	3	2.05	221.054	3.0	1.618	Faces
1	3	2.05	224.07	3.0	1.0	Shapes
1	4	2.05	230.086	4.0	1.046	Shapes
1	4	2.05	233.102	4.0	0.98	Shapes
1	3	2.049	236.119	3.0	0.783	Shapes
1	3	2.05	239.135	3.0	0.697	Shapes
1	4	2.05	242.151	4.0	0.782	Shapes
1	3	2.05	245.167	3.0	0.859	Shapes
1	4	2.05	251.183	4.0	1.299	Faces
1	3	2.049	254.2	3.0	1.445	Faces
1	4	2.049	257.216	4.0	1.461	Faces
1	4	2.05	260.232	4.0	1.784	Faces
1	4	2.05	263.248	4.0	1.57	Faces
1	3	2.049	266.265	3.0	1.751	Faces
