accuracy	correct_response	duration	onset	participant_response	response_time	trial_type
0	1	2.026	11.011	n/a	0.0	Shapes
0	2	2.024	14.017	1.0	1.159	Shapes
1	1	2.027	17.034	1.0	1.666	Shapes
1	2	2.024	20.04	2.0	1.481	Shapes
1	2	2.026	23.058	2.0	1.27	Shapes
1	1	2.026	26.078	1.0	0.984	Shapes
1	1	2.025	32.102	1.0	1.297	Faces
1	1	2.027	35.137	1.0	1.136	Faces
0	2	2.027	38.174	n/a	0.0	Faces
1	2	2.026	41.211	2.0	1.7	Faces
1	2	2.027	44.247	2.0	1.33	Faces
1	2	2.027	47.284	2.0	0.973	Shapes
1	2	2.026	53.291	2.0	1.065	Shapes
1	2	2.024	56.297	2.0	0.745	Shapes
1	1	2.027	59.314	1.0	1.228	Shapes
1	1	2.024	62.32	1.0	1.231	Shapes
1	1	2.027	65.337	1.0	1.004	Shapes
1	2	2.024	68.343	2.0	1.316	Shapes
1	2	2.027	74.364	2.0	1.036	Faces
1	1	2.026	77.401	1.0	1.24	Faces
1	1	2.026	80.438	1.0	1.412	Faces
1	1	2.027	83.474	1.0	1.455	Faces
1	2	2.026	86.511	2.0	1.049	Faces
1	1	2.024	89.533	1.0	0.906	Shapes
1	2	2.025	95.539	2.0	1.023	Shapes
1	1	2.026	98.558	1.0	0.794	Shapes
1	2	2.027	101.577	2.0	0.878	Shapes
1	2	2.024	104.583	2.0	0.765	Shapes
1	1	2.026	107.601	1.0	1.303	Shapes
1	1	2.024	110.607	1.0	1.187	Shapes
1	2	2.026	116.628	2.0	1.376	Faces
1	1	2.027	119.647	1.0	1.572	Faces
1	2	2.027	122.667	2.0	1.449	Faces
1	2	2.027	125.687	2.0	1.121	Faces
1	2	2.027	128.707	2.0	1.244	Faces
1	1	2.027	131.727	1.0	1.157	Shapes
1	1	2.026	145.743	1.0	1.385	Shapes
1	2	2.024	148.749	2.0	1.028	Shapes
1	2	2.027	151.766	2.0	0.889	Shapes
1	1	2.024	154.772	1.0	0.977	Shapes
1	2	2.027	157.789	2.0	0.733	Shapes
1	1	2.023	160.796	1.0	1.414	Shapes
1	1	2.027	166.816	1.0	1.178	Faces
1	2	2.027	169.836	2.0	1.001	Faces
1	2	2.027	172.856	2.0	1.085	Faces
1	1	2.027	175.876	1.0	0.914	Faces
1	2	2.027	178.896	2.0	1.138	Faces
1	1	2.027	181.916	1.0	1.125	Shapes
1	1	2.026	187.923	1.0	1.067	Shapes
1	1	2.024	190.929	1.0	0.881	Shapes
1	2	2.026	193.946	2.0	0.966	Shapes
1	2	2.024	196.952	2.0	1.044	Shapes
1	1	2.027	199.969	1.0	1.226	Shapes
1	2	2.024	202.975	2.0	0.977	Shapes
1	1	2.026	208.996	1.0	1.024	Faces
1	2	2.026	212.016	2.0	0.848	Faces
1	2	2.026	215.036	2.0	1.571	Faces
1	1	2.026	218.056	1.0	1.157	Faces
1	2	2.026	221.076	2.0	0.974	Faces
1	2	2.026	224.096	2.0	1.092	Shapes
1	1	2.026	230.103	1.0	1.512	Shapes
1	1	2.027	233.122	1.0	1.048	Shapes
1	2	2.024	236.128	2.0	0.891	Shapes
1	2	2.026	239.146	2.0	1.19	Shapes
1	1	2.024	242.152	1.0	1.173	Shapes
1	2	2.027	245.169	2.0	0.794	Shapes
1	1	2.024	251.178	1.0	1.338	Faces
1	2	2.026	254.196	2.0	1.022	Faces
1	1	2.026	257.216	1.0	1.375	Faces
1	1	2.026	260.236	1.0	1.218	Faces
1	1	2.026	263.256	1.0	1.32	Faces
1	2	2.026	266.276	2.0	1.294	Faces
