accuracy	correct_response	duration	onset	participant_response	response_time	trial_type
1	1	2.03	11.009	1.0	1.632	Shapes
1	2	2.027	14.013	2.0	1.009	Shapes
1	1	2.014	17.027	1.0	1.121	Shapes
1	2	2.028	20.031	2.0	0.849	Shapes
1	2	2.014	23.045	2.0	1.06	Shapes
1	1	2.011	26.049	1.0	0.958	Shapes
1	1	2.015	32.064	1.0	1.332	Faces
0	1	2.014	35.082	n/a	0.0	Faces
1	2	2.014	38.099	2.0	0.952	Faces
1	2	2.014	41.117	2.0	1.04	Faces
1	2	2.014	44.134	2.0	0.688	Faces
1	2	2.014	47.152	2.0	0.721	Shapes
1	2	2.012	53.155	2.0	0.85	Shapes
1	2	2.014	56.171	2.0	0.615	Shapes
1	1	2.027	59.175	1.0	0.983	Shapes
1	1	2.014	62.189	1.0	0.609	Shapes
1	1	2.027	65.193	1.0	0.676	Shapes
1	2	2.014	68.207	2.0	0.821	Shapes
1	2	2.015	74.225	2.0	0.835	Faces
1	1	2.014	77.243	1.0	0.927	Faces
1	1	2.014	80.26	1.0	0.899	Faces
1	1	2.014	83.278	1.0	0.881	Faces
1	2	2.014	86.295	2.0	0.784	Faces
1	1	2.014	89.313	1.0	0.775	Shapes
1	2	2.012	95.316	2.0	0.774	Shapes
1	1	2.014	98.332	1.0	0.734	Shapes
1	2	2.012	101.335	2.0	0.654	Shapes
1	2	2.014	104.35	2.0	0.662	Shapes
1	1	2.028	107.354	1.0	0.751	Shapes
1	1	2.014	110.368	1.0	0.696	Shapes
1	2	2.011	116.373	2.0	0.799	Faces
1	1	2.015	119.387	1.0	0.771	Faces
1	2	2.014	122.405	2.0	1.086	Faces
1	2	2.014	125.422	2.0	0.643	Faces
1	2	2.014	128.44	2.0	0.564	Faces
1	1	2.014	131.457	1.0	0.642	Shapes
1	1	2.014	145.467	1.0	0.867	Shapes
1	2	2.012	148.47	2.0	0.64	Shapes
1	2	2.014	151.485	2.0	0.701	Shapes
1	1	2.012	154.488	1.0	0.677	Shapes
1	2	2.014	157.503	2.0	0.83	Shapes
1	1	2.028	160.507	1.0	0.811	Shapes
1	1	2.014	166.522	1.0	0.704	Faces
1	2	2.014	169.54	2.0	0.724	Faces
1	2	2.014	172.557	2.0	0.61	Faces
1	1	2.014	175.575	1.0	0.688	Faces
1	2	2.014	178.592	2.0	0.688	Faces
1	1	2.015	181.609	1.0	0.735	Shapes
1	1	2.013	187.612	1.0	0.787	Shapes
1	1	2.014	190.629	1.0	0.578	Shapes
1	2	2.011	193.632	2.0	0.688	Shapes
1	2	2.014	196.647	2.0	0.998	Shapes
1	1	2.012	199.65	1.0	0.787	Shapes
1	2	2.014	202.665	2.0	0.674	Shapes
1	1	2.027	208.67	1.0	0.666	Faces
1	2	2.014	211.684	2.0	0.615	Faces
1	2	2.014	214.702	2.0	0.669	Faces
1	1	2.014	217.719	1.0	0.753	Faces
1	2	2.015	220.736	2.0	0.604	Faces
1	2	2.014	223.754	2.0	0.591	Shapes
1	1	2.013	229.757	1.0	0.659	Shapes
1	1	2.014	232.773	1.0	0.605	Shapes
1	2	2.028	235.777	2.0	0.635	Shapes
1	2	2.014	238.791	2.0	0.568	Shapes
1	1	2.011	241.795	1.0	0.849	Shapes
1	2	2.014	244.81	2.0	0.845	Shapes
1	1	2.014	250.828	1.0	0.87	Faces
1	2	2.014	253.845	2.0	0.649	Faces
1	1	2.014	256.863	1.0	0.686	Faces
1	1	2.014	259.88	1.0	0.607	Faces
1	1	2.014	262.898	1.0	0.67	Faces
1	2	2.014	265.915	2.0	0.719	Faces
