accuracy	correct_response	duration	onset	participant_response	response_time	trial_type
1	3	2.024	11.0	3.0	1.943	Shapes
1	4	2.021	14.003	4.0	1.48	Shapes
1	3	2.024	17.017	3.0	1.439	Shapes
1	4	2.025	20.033	4.0	1.191	Shapes
1	4	2.022	23.036	4.0	0.984	Shapes
1	3	2.024	26.05	3.0	0.966	Shapes
1	3	2.024	32.067	3.0	1.166	Faces
1	3	2.025	35.083	3.0	0.968	Faces
1	4	2.024	38.1	4.0	1.019	Faces
1	4	2.024	41.117	4.0	1.094	Faces
1	4	2.025	44.133	4.0	1.071	Faces
1	4	2.025	47.15	4.0	1.071	Shapes
1	4	2.022	53.153	4.0	1.035	Shapes
1	4	2.024	56.167	4.0	0.982	Shapes
0	3	2.025	59.183	4.0	1.338	Shapes
1	3	2.022	62.186	3.0	1.018	Shapes
1	3	2.025	65.2	3.0	0.799	Shapes
1	4	2.022	68.203	4.0	1.213	Shapes
1	4	2.024	74.217	4.0	0.965	Faces
1	3	2.024	77.234	3.0	0.808	Faces
1	3	2.025	80.25	3.0	0.843	Faces
1	3	2.024	83.267	3.0	1.909	Faces
1	4	2.024	86.284	4.0	0.86	Faces
1	3	2.025	89.3	3.0	1.121	Shapes
0	4	2.022	95.303	n/a	0.0	Shapes
0	3	2.025	98.317	n/a	0.0	Shapes
1	4	2.022	101.32	4.0	0.952	Shapes
1	4	2.024	104.334	4.0	0.663	Shapes
1	3	2.021	107.337	3.0	0.72	Shapes
1	3	2.025	110.35	3.0	1.481	Shapes
0	4	2.025	116.367	n/a	0.0	Faces
1	3	2.024	119.384	3.0	0.823	Faces
1	4	2.024	122.401	4.0	0.835	Faces
1	4	2.025	125.417	4.0	0.759	Faces
1	4	2.024	128.434	4.0	0.953	Faces
1	3	2.024	131.451	3.0	0.834	Shapes
1	3	2.021	145.454	3.0	1.222	Shapes
1	4	2.025	148.467	4.0	0.769	Shapes
1	4	2.022	151.47	4.0	0.819	Shapes
1	3	2.025	154.484	3.0	0.832	Shapes
1	4	2.022	157.487	4.0	0.798	Shapes
1	3	2.024	160.501	3.0	0.76	Shapes
1	3	2.024	166.518	3.0	1.285	Faces
1	4	2.025	169.534	4.0	0.778	Faces
1	4	2.024	172.551	4.0	0.698	Faces
1	3	2.024	175.568	3.0	0.811	Faces
1	4	2.025	178.584	4.0	0.844	Faces
0	3	2.025	181.601	n/a	0.0	Shapes
1	3	2.022	187.604	3.0	0.9	Shapes
1	3	2.024	190.618	3.0	0.692	Shapes
1	4	2.025	193.634	4.0	0.84	Shapes
1	4	2.022	196.637	4.0	1.367	Shapes
1	3	2.025	199.651	3.0	0.702	Shapes
1	4	2.022	202.654	4.0	0.754	Shapes
0	3	2.024	208.668	n/a	0.0	Faces
0	4	2.024	211.685	n/a	0.0	Faces
0	4	2.025	214.701	3.0	1.909	Faces
1	3	2.024	217.718	3.0	0.946	Faces
1	4	2.024	220.735	4.0	0.581	Faces
1	4	2.025	223.751	4.0	0.644	Shapes
1	3	2.022	229.754	3.0	0.985	Shapes
1	3	2.025	232.768	3.0	0.615	Shapes
1	4	2.022	235.771	4.0	0.68	Shapes
1	4	2.024	238.785	4.0	0.608	Shapes
1	3	2.021	241.788	3.0	0.701	Shapes
1	4	2.025	244.801	4.0	0.736	Shapes
1	3	2.025	250.818	3.0	0.838	Faces
1	4	2.024	253.835	4.0	0.757	Faces
1	3	2.024	256.852	3.0	1.613	Faces
1	3	2.025	259.868	3.0	0.712	Faces
1	3	2.024	262.885	3.0	0.736	Faces
1	4	2.024	265.902	4.0	0.762	Faces
