accuracy	correct_response	duration	onset	participant_response	response_time	trial_type
1	1	2.026	11.012	1.0	1.934	Shapes
1	2	2.024	14.018	2.0	1.64	Shapes
1	1	2.027	17.035	1.0	0.87	Shapes
1	2	2.023	20.042	2.0	1.194	Shapes
1	2	2.027	23.058	2.0	1.08	Shapes
1	1	2.024	26.064	1.0	0.791	Shapes
1	1	2.025	32.087	1.0	1.819	Faces
1	1	2.026	35.122	1.0	1.485	Faces
0	2	2.026	38.159	n/a	0.0	Faces
1	2	2.027	41.195	2.0	1.376	Faces
1	2	2.026	44.232	2.0	1.03	Faces
1	2	2.027	47.268	2.0	1.244	Shapes
1	2	2.027	53.275	2.0	0.974	Shapes
1	2	2.024	56.281	2.0	0.716	Shapes
0	1	2.026	59.299	n/a	0.0	Shapes
1	1	2.027	62.318	1.0	1.034	Shapes
1	1	2.024	65.324	1.0	0.698	Shapes
1	2	2.026	68.342	2.0	0.962	Shapes
1	2	2.027	74.365	2.0	1.217	Faces
1	1	2.026	77.402	1.0	1.268	Faces
1	1	2.027	80.438	1.0	0.956	Faces
1	1	2.027	83.475	1.0	1.176	Faces
1	2	2.024	86.498	2.0	1.337	Faces
1	1	2.026	89.532	1.0	1.096	Shapes
1	2	2.027	95.538	2.0	0.823	Shapes
1	1	2.024	98.544	1.0	0.715	Shapes
1	2	2.026	101.562	2.0	0.813	Shapes
1	2	2.024	104.568	2.0	1.243	Shapes
1	1	2.027	107.585	1.0	1.428	Shapes
1	1	2.024	110.591	1.0	1.051	Shapes
1	2	2.026	116.612	2.0	1.387	Faces
1	1	2.026	119.632	1.0	1.137	Faces
1	2	2.026	122.652	2.0	0.956	Faces
1	2	2.026	125.672	2.0	1.2	Faces
1	2	2.026	128.692	2.0	1.326	Faces
1	1	2.026	131.712	1.0	0.945	Shapes
1	1	2.027	145.727	1.0	0.707	Shapes
1	2	2.024	148.733	2.0	0.866	Shapes
1	2	2.027	151.75	2.0	0.728	Shapes
1	1	2.024	154.756	1.0	0.828	Shapes
1	2	2.026	157.774	2.0	1.163	Shapes
1	1	2.023	160.78	1.0	0.97	Shapes
1	1	2.027	166.8	1.0	1.127	Faces
1	2	2.027	169.82	2.0	0.808	Faces
1	2	2.027	172.84	2.0	1.347	Faces
1	1	2.027	175.86	1.0	0.815	Faces
1	2	2.027	178.88	2.0	1.295	Faces
1	1	2.027	181.9	1.0	0.989	Shapes
1	1	2.026	187.907	1.0	0.866	Shapes
1	1	2.024	190.913	1.0	0.704	Shapes
1	2	2.027	193.93	2.0	0.8	Shapes
1	2	2.024	196.936	2.0	1.151	Shapes
1	1	2.027	199.953	1.0	0.777	Shapes
1	2	2.024	202.959	2.0	0.704	Shapes
1	1	2.027	208.98	1.0	1.226	Faces
1	2	2.027	212.0	2.0	0.934	Faces
1	2	2.027	215.02	2.0	1.195	Faces
1	1	2.027	218.04	1.0	1.36	Faces
1	2	2.027	221.06	2.0	1.071	Faces
1	2	2.027	224.08	2.0	1.191	Shapes
1	1	2.026	230.087	1.0	0.825	Shapes
1	1	2.026	233.107	1.0	1.008	Shapes
1	2	2.023	236.113	2.0	0.771	Shapes
1	2	2.026	239.13	2.0	0.775	Shapes
1	1	2.024	242.136	1.0	0.752	Shapes
1	2	2.027	245.153	2.0	0.686	Shapes
1	1	2.024	251.162	1.0	1.181	Faces
1	2	2.026	254.18	2.0	1.383	Faces
1	1	2.026	257.2	1.0	1.136	Faces
1	1	2.026	260.22	1.0	0.969	Faces
1	1	2.026	263.24	1.0	1.145	Faces
1	2	2.026	266.26	2.0	1.375	Faces
