accuracy	correct_response	duration	onset	participant_response	response_time	trial_type
1	1	2.026	11.012	1.0	1.758	Shapes
1	2	2.024	14.018	2.0	1.687	Shapes
1	1	2.027	17.035	1.0	1.2	Shapes
1	2	2.024	20.041	2.0	0.852	Shapes
1	2	2.027	23.058	2.0	0.734	Shapes
1	1	2.024	26.064	1.0	0.905	Shapes
1	1	2.026	32.102	1.0	1.638	Faces
1	1	2.023	35.125	1.0	1.575	Faces
0	2	2.027	38.158	n/a	0.0	Faces
1	2	2.027	41.195	2.0	1.885	Faces
0	2	2.026	44.232	n/a	0.0	Faces
1	2	2.027	47.268	2.0	1.265	Shapes
1	2	2.027	53.275	2.0	1.516	Shapes
1	2	2.024	56.281	2.0	0.808	Shapes
1	1	2.027	59.298	1.0	0.694	Shapes
1	1	2.024	62.304	1.0	0.793	Shapes
1	1	2.026	65.322	1.0	1.033	Shapes
1	2	2.023	68.328	2.0	1.627	Shapes
1	2	2.026	74.365	2.0	1.759	Faces
1	1	2.026	77.402	1.0	1.044	Faces
1	1	2.027	80.438	1.0	1.084	Faces
1	1	2.027	83.475	1.0	1.832	Faces
0	2	2.026	86.512	n/a	0.0	Faces
1	1	2.024	89.534	1.0	1.35	Shapes
1	2	2.025	95.54	2.0	0.926	Shapes
1	1	2.027	98.558	1.0	0.664	Shapes
1	2	2.024	101.564	2.0	0.738	Shapes
1	2	2.026	104.582	2.0	0.84	Shapes
1	1	2.024	107.588	1.0	0.727	Shapes
1	1	2.027	110.605	1.0	0.791	Shapes
0	2	2.025	116.613	n/a	0.0	Faces
1	1	2.026	119.632	1.0	1.883	Faces
1	2	2.026	122.652	2.0	1.344	Faces
1	2	2.026	125.672	2.0	1.758	Faces
1	2	2.026	128.692	2.0	1.236	Faces
1	1	2.026	131.712	1.0	1.082	Shapes
1	1	2.027	145.727	1.0	1.267	Shapes
1	2	2.024	148.733	2.0	0.792	Shapes
1	2	2.027	151.75	2.0	0.909	Shapes
1	1	2.024	154.756	1.0	0.849	Shapes
1	2	2.026	157.774	2.0	0.664	Shapes
1	1	2.024	160.78	1.0	0.948	Shapes
1	1	2.027	166.8	1.0	1.204	Faces
1	2	2.027	169.82	2.0	1.19	Faces
1	2	2.027	172.84	2.0	1.175	Faces
1	1	2.027	175.86	1.0	1.201	Faces
1	2	2.027	178.88	2.0	1.518	Faces
1	1	2.026	181.901	1.0	1.426	Shapes
1	1	2.027	187.907	1.0	0.727	Shapes
1	1	2.024	190.913	1.0	0.907	Shapes
1	2	2.027	193.93	2.0	0.794	Shapes
1	2	2.024	196.936	2.0	1.233	Shapes
1	1	2.026	199.954	1.0	0.949	Shapes
1	2	2.026	202.974	2.0	0.882	Shapes
1	1	2.025	208.982	1.0	1.354	Faces
1	2	2.027	212.0	2.0	1.464	Faces
0	2	2.027	215.02	1.0	1.387	Faces
0	1	2.027	218.04	n/a	0.0	Faces
1	2	2.027	221.06	2.0	1.013	Faces
1	2	2.027	224.08	2.0	0.918	Shapes
1	1	2.026	230.087	1.0	0.764	Shapes
1	1	2.024	233.093	1.0	0.84	Shapes
1	2	2.027	236.11	2.0	0.868	Shapes
0	2	2.024	239.116	n/a	0.0	Shapes
1	1	2.027	242.133	1.0	1.229	Shapes
1	2	2.024	245.139	2.0	0.692	Shapes
1	1	2.027	251.16	1.0	1.41	Faces
1	2	2.027	254.18	2.0	0.931	Faces
1	1	2.027	257.2	1.0	1.272	Faces
1	1	2.027	260.22	1.0	1.308	Faces
0	1	2.027	263.24	n/a	0.0	Faces
0	2	2.027	266.26	1.0	0.008	Faces
